dir_parent,dir_file,dir_id,file_name,file_timestamp,file_date,file_date_true,file_id,file_mime_type,file_size,file_md5,file_md5_duplicate,file_url
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-08-25_23-05.csv,2020-08-25 23:05:00,2020-08-25,2020-08-25,152D0-_QFuIc6XjXranKIQExGIkc6MVlE,text/csv,15759,94375cd38752e694083a7ab0ba54bbc8,0,https://drive.google.com/uc?id=152D0-_QFuIc6XjXranKIQExGIkc6MVlE&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-08-26_23-04.csv,2020-08-26 23:04:00,2020-08-26,2020-08-26,1vui9R1YogYp--HAF5WS-GdRp5n-0mnd8,text/csv,15767,cb8613de45ad2a0c72f3a5d739783907,0,https://drive.google.com/uc?id=1vui9R1YogYp--HAF5WS-GdRp5n-0mnd8&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-08-27_23-21.csv,2020-08-27 23:21:00,2020-08-27,2020-08-27,1ZKEDf_99wWP8FthhxDreZH8UxegH4UqN,text/csv,15779,d99002d8e0b67bfd0a2b66a009d0ca8e,0,https://drive.google.com/uc?id=1ZKEDf_99wWP8FthhxDreZH8UxegH4UqN&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-08-28_23-01.csv,2020-08-28 23:01:00,2020-08-28,2020-08-28,1OWuYiL4bwzoSq-jBPEe-suk2ZmzU-Aya,text/csv,15775,4eef847811458b5db9edae95956b605b,0,https://drive.google.com/uc?id=1OWuYiL4bwzoSq-jBPEe-suk2ZmzU-Aya&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-08-29_23-01.csv,2020-08-29 23:01:00,2020-08-29,2020-08-29,18QrVTTWom9UyyKvFV6w0D-PeAfTx-sgi,text/csv,15775,4eef847811458b5db9edae95956b605b,1,https://drive.google.com/uc?id=18QrVTTWom9UyyKvFV6w0D-PeAfTx-sgi&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-08-30_23-01.csv,2020-08-30 23:01:00,2020-08-30,2020-08-30,1kTlPr7MvoZ1fz_SJHH6vpECIqgZEcx6_,text/csv,15775,4eef847811458b5db9edae95956b605b,1,https://drive.google.com/uc?id=1kTlPr7MvoZ1fz_SJHH6vpECIqgZEcx6_&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-08-31_23-11.csv,2020-08-31 23:11:00,2020-08-31,2020-08-31,1awOJLXNMpHTiKDTKH9tO660KMkaOqUS3,text/csv,15782,57e24684b5694db391def1f6ca9da0c1,0,https://drive.google.com/uc?id=1awOJLXNMpHTiKDTKH9tO660KMkaOqUS3&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-01_23-00.csv,2020-09-01 23:00:00,2020-09-01,2020-09-01,1SW-0BdULAYmX7fn32IqHBAJfbu9hK2hO,text/csv,15789,7f2f0b4809e61ef5873485e9986fd547,0,https://drive.google.com/uc?id=1SW-0BdULAYmX7fn32IqHBAJfbu9hK2hO&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-02_23-01.csv,2020-09-02 23:01:00,2020-09-02,2020-09-02,11hpRS0qZ30fXSLSj6CTOn4WcLYaGjsKi,text/csv,15793,8dc0b373975e6d676a36c6d25a2988dc,0,https://drive.google.com/uc?id=11hpRS0qZ30fXSLSj6CTOn4WcLYaGjsKi&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-03_23-01.csv,2020-09-03 23:01:00,2020-09-03,2020-09-03,1hVITg0e59RSpL_CuSlrGhuwPTimLSBx8,text/csv,15797,cc246e724acb9774b845234b732d63f8,0,https://drive.google.com/uc?id=1hVITg0e59RSpL_CuSlrGhuwPTimLSBx8&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-04_23-01.csv,2020-09-04 23:01:00,2020-09-04,2020-09-04,1ouQ_k6Yr5yl8UfJt75tvoZJI5Ukjo33s,text/csv,15801,5276ce0a63956d3e87722497ce324b41,0,https://drive.google.com/uc?id=1ouQ_k6Yr5yl8UfJt75tvoZJI5Ukjo33s&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-05_23-01.csv,2020-09-05 23:01:00,2020-09-05,2020-09-05,1zp6NwG5efyW_6ifoi08JZXSR63OGlD48,text/csv,15801,5276ce0a63956d3e87722497ce324b41,1,https://drive.google.com/uc?id=1zp6NwG5efyW_6ifoi08JZXSR63OGlD48&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-06_23-02.csv,2020-09-06 23:02:00,2020-09-06,2020-09-06,1AcFdnf46wbcHZqfSiFDpD1_Sv84IKRao,text/csv,15801,5276ce0a63956d3e87722497ce324b41,1,https://drive.google.com/uc?id=1AcFdnf46wbcHZqfSiFDpD1_Sv84IKRao&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-07_23-02.csv,2020-09-07 23:02:00,2020-09-07,2020-09-07,1Y-h8WifzdpeseRS_MNNdSkDEOHUuPnWh,text/csv,15801,5276ce0a63956d3e87722497ce324b41,1,https://drive.google.com/uc?id=1Y-h8WifzdpeseRS_MNNdSkDEOHUuPnWh&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-08_23-00.csv,2020-09-08 23:00:00,2020-09-08,2020-09-08,1uSulHzZ_68dWsiB5SMdyszp1e8fSfoMr,text/csv,15821,e4229dd59f670a156fa9e5894c9c9466,0,https://drive.google.com/uc?id=1uSulHzZ_68dWsiB5SMdyszp1e8fSfoMr&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-09_23-01.csv,2020-09-09 23:01:00,2020-09-09,2020-09-09,1ujqpvmeLtMPePI4TwJ6K_jfT_8RT6gb4,text/csv,15815,9658695a66c5a3a9e39ab0fa5bd3249d,0,https://drive.google.com/uc?id=1ujqpvmeLtMPePI4TwJ6K_jfT_8RT6gb4&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-10_23-01.csv,2020-09-10 23:01:00,2020-09-10,2020-09-10,1dRUvZIXlT_voRUoXFndKdVm01aJ-y2Oz,text/csv,15809,6589bc0fbbabe9a23f3b285da0eec06a,0,https://drive.google.com/uc?id=1dRUvZIXlT_voRUoXFndKdVm01aJ-y2Oz&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-11_23-01.csv,2020-09-11 23:01:00,2020-09-11,2020-09-11,1YleTx2lm_npvvMWBffP7xZgJnZsJaXAT,text/csv,15813,c8fdc75f1b0af1fba69b339d1e79f821,0,https://drive.google.com/uc?id=1YleTx2lm_npvvMWBffP7xZgJnZsJaXAT&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-12_23-01.csv,2020-09-12 23:01:00,2020-09-12,2020-09-12,18-5LXVVuIKBCCdqe9uS-VQFKoTZFXsa4,text/csv,15813,c8fdc75f1b0af1fba69b339d1e79f821,1,https://drive.google.com/uc?id=18-5LXVVuIKBCCdqe9uS-VQFKoTZFXsa4&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-13_23-02.csv,2020-09-13 23:02:00,2020-09-13,2020-09-13,1pVlmhc2Qdm-o_wQEUukIQoztcdivThZh,text/csv,15813,c8fdc75f1b0af1fba69b339d1e79f821,1,https://drive.google.com/uc?id=1pVlmhc2Qdm-o_wQEUukIQoztcdivThZh&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-14_23-02.csv,2020-09-14 23:02:00,2020-09-14,2020-09-14,1GRR9fCuIEnHUKhLsf4Ot-iI_bDfgLVcc,text/csv,15827,9c2384ee682124b7bdfe7a4b9b3376ec,0,https://drive.google.com/uc?id=1GRR9fCuIEnHUKhLsf4Ot-iI_bDfgLVcc&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-15_23-07.csv,2020-09-15 23:07:00,2020-09-15,2020-09-15,1_WB9xFOaMEbSBH6IrkdqZadcP7p7kq4N,text/csv,15808,804c54f5f1fcae4c3a547d909930cd3f,0,https://drive.google.com/uc?id=1_WB9xFOaMEbSBH6IrkdqZadcP7p7kq4N&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-16_23-01.csv,2020-09-16 23:01:00,2020-09-16,2020-09-16,18vAWukx5xFOGYstfbLdu3WcwDD9spFvL,text/csv,15808,056e91d518a07a0fbea5c0bbad8ff22e,0,https://drive.google.com/uc?id=18vAWukx5xFOGYstfbLdu3WcwDD9spFvL&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-17_23-01.csv,2020-09-17 23:01:00,2020-09-17,2020-09-17,1wnxSVaC1iyTSh0o1a8Db-F9r2qbUJy_6,text/csv,15800,d54db743679f33ca4246f8bdac07bf4f,0,https://drive.google.com/uc?id=1wnxSVaC1iyTSh0o1a8Db-F9r2qbUJy_6&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-18_23-01.csv,2020-09-18 23:01:00,2020-09-18,2020-09-18,1zDTUSszl9zcCIbpmvcurN8JPjKB6GXu4,text/csv,15798,ba3574bd532fc946204b06f07faa48f2,0,https://drive.google.com/uc?id=1zDTUSszl9zcCIbpmvcurN8JPjKB6GXu4&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-19_23-17.csv,2020-09-19 23:17:00,2020-09-19,2020-09-19,1geZ3x_TNcAEJWUw4NJtb5cI0YEu7J6SI,text/csv,15798,ba3574bd532fc946204b06f07faa48f2,1,https://drive.google.com/uc?id=1geZ3x_TNcAEJWUw4NJtb5cI0YEu7J6SI&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-20_23-01.csv,2020-09-20 23:01:00,2020-09-20,2020-09-20,1x0VvFMhUuhS04Inl1jXAKE9owJao0WT3,text/csv,15798,ba3574bd532fc946204b06f07faa48f2,1,https://drive.google.com/uc?id=1x0VvFMhUuhS04Inl1jXAKE9owJao0WT3&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-21_23-01.csv,2020-09-21 23:01:00,2020-09-21,2020-09-21,1WSvGlCIHTvPV22aySLRHIA2cmBcZk9Dy,text/csv,15805,403ce79eed8c4b050a2cfaf92e3b7447,0,https://drive.google.com/uc?id=1WSvGlCIHTvPV22aySLRHIA2cmBcZk9Dy&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-22_23-01.csv,2020-09-22 23:01:00,2020-09-22,2020-09-22,1gKyFXPoTW53l5_HbZq1QWAFr4KWomN6Y,text/csv,15816,100a313d1745bc9b6029096643f1cf4a,0,https://drive.google.com/uc?id=1gKyFXPoTW53l5_HbZq1QWAFr4KWomN6Y&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-23_23-01.csv,2020-09-23 23:01:00,2020-09-23,2020-09-23,1rULU3-oVhA1XRK4jhgAE07hgddUY0xZx,text/csv,15808,b0d0e7b0a91f281f778a415cb73fa344,0,https://drive.google.com/uc?id=1rULU3-oVhA1XRK4jhgAE07hgddUY0xZx&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-24_23-02.csv,2020-09-24 23:02:00,2020-09-24,2020-09-24,1l-HnmZ2oL4vPyXb9I1ETHCVj3zmuycy2,text/csv,15799,8fdaaff6c393689d9c02507f3070a043,0,https://drive.google.com/uc?id=1l-HnmZ2oL4vPyXb9I1ETHCVj3zmuycy2&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-25_23-02.csv,2020-09-25 23:02:00,2020-09-25,2020-09-25,1rmo1AvBSBV6yVLg1ETdCJx0rhXt_1CGq,text/csv,15799,21854680844c7c2f2248c2ec73856597,0,https://drive.google.com/uc?id=1rmo1AvBSBV6yVLg1ETdCJx0rhXt_1CGq&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-26_23-01.csv,2020-09-26 23:01:00,2020-09-26,2020-09-26,1alVbiYwhrYiRS32MWP9gS-K1atD4Ly1i,text/csv,15799,21854680844c7c2f2248c2ec73856597,1,https://drive.google.com/uc?id=1alVbiYwhrYiRS32MWP9gS-K1atD4Ly1i&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-27_23-01.csv,2020-09-27 23:01:00,2020-09-27,2020-09-27,1olput6tE0oY6qwPqm77jxl2b1y5yzC2A,text/csv,15799,21854680844c7c2f2248c2ec73856597,1,https://drive.google.com/uc?id=1olput6tE0oY6qwPqm77jxl2b1y5yzC2A&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-28_23-02.csv,2020-09-28 23:02:00,2020-09-28,2020-09-28,1BpTHB50o1x9EjwWHRJh2PaUkDYfw18Cs,text/csv,15801,38eba99b0bb66936b288dffa2ed6472e,0,https://drive.google.com/uc?id=1BpTHB50o1x9EjwWHRJh2PaUkDYfw18Cs&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-29_23-01.csv,2020-09-29 23:01:00,2020-09-29,2020-09-29,1WvhYrNIuMwT_BL74quWFuF8rCThLjnDs,text/csv,15807,dfd52244d0b05b927cd2eca45b308617,0,https://drive.google.com/uc?id=1WvhYrNIuMwT_BL74quWFuF8rCThLjnDs&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-09-30_23-02.csv,2020-09-30 23:02:00,2020-09-30,2020-09-30,17b0QNVHCwi4Kd0I6GoEp-M2HHBLxkPdO,text/csv,15797,110bd780ecba81cf94ab26f8cd71634b,0,https://drive.google.com/uc?id=17b0QNVHCwi4Kd0I6GoEp-M2HHBLxkPdO&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-01_23-03.csv,2020-10-01 23:03:00,2020-10-01,2020-10-01,1eNBSx5xiOm0ElxxuD_pjes1Nvf5FjMDK,text/csv,15791,a3def4c4e9ae5a7944fde4baee6f4b94,0,https://drive.google.com/uc?id=1eNBSx5xiOm0ElxxuD_pjes1Nvf5FjMDK&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-02_23-01.csv,2020-10-02 23:01:00,2020-10-02,2020-10-02,1DKurSBpxnBDXD3oZXCby8hUb52VEaieZ,text/csv,15787,5aad4d7f94fc7960517156b88d98eb27,0,https://drive.google.com/uc?id=1DKurSBpxnBDXD3oZXCby8hUb52VEaieZ&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-03_23-03.csv,2020-10-03 23:03:00,2020-10-03,2020-10-03,1BXjX4EjsnCtq8y-1l_vEeyoFmvl4Ylpo,text/csv,15787,5aad4d7f94fc7960517156b88d98eb27,1,https://drive.google.com/uc?id=1BXjX4EjsnCtq8y-1l_vEeyoFmvl4Ylpo&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-04_23-02.csv,2020-10-04 23:02:00,2020-10-04,2020-10-04,1esqXJqhtrp6qt6bm_bsKf-sewn46Ri2h,text/csv,15787,5aad4d7f94fc7960517156b88d98eb27,1,https://drive.google.com/uc?id=1esqXJqhtrp6qt6bm_bsKf-sewn46Ri2h&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-05_23-02.csv,2020-10-05 23:02:00,2020-10-05,2020-10-05,19XsY6wZ7F-dZYmAtN6n1E0l-z_g7aRFy,text/csv,15836,8d39fc5062aa49d93a3b7db34fa37b42,0,https://drive.google.com/uc?id=19XsY6wZ7F-dZYmAtN6n1E0l-z_g7aRFy&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-06_23-03.csv,2020-10-06 23:03:00,2020-10-06,2020-10-06,1ctZm3jHc0a9Va6oqNmVovQUBJe6rKlzb,text/csv,15832,6a5dad1468e76bf8d59637940c55a788,0,https://drive.google.com/uc?id=1ctZm3jHc0a9Va6oqNmVovQUBJe6rKlzb&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-07_23-01.csv,2020-10-07 23:01:00,2020-10-07,2020-10-07,1i-C_3lFpsmsLQxF_qlr7IETzi-yQPXVl,text/csv,15834,884ceb114ceed8d73139cc383acf551b,0,https://drive.google.com/uc?id=1i-C_3lFpsmsLQxF_qlr7IETzi-yQPXVl&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-08_23-03.csv,2020-10-08 23:03:00,2020-10-08,2020-10-08,1qEsafiPSkaPiszOMm9ah6CdhYx1fewLt,text/csv,16720,b6b889483131cc15bdc8fa165cc4ca7f,0,https://drive.google.com/uc?id=1qEsafiPSkaPiszOMm9ah6CdhYx1fewLt&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-09_23-02.csv,2020-10-09 23:02:00,2020-10-09,2020-10-09,1tGt8qkwtRZ91Oz6_vjF0K2xEh66qOPUY,text/csv,16741,52707ca7846dfa0dbe2cd3c96afea455,0,https://drive.google.com/uc?id=1tGt8qkwtRZ91Oz6_vjF0K2xEh66qOPUY&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-10_23-02.csv,2020-10-10 23:02:00,2020-10-10,2020-10-10,16hWiwuJ98gcwp_IxKhAlkTqjI9bU_ic_,text/csv,16741,52707ca7846dfa0dbe2cd3c96afea455,1,https://drive.google.com/uc?id=16hWiwuJ98gcwp_IxKhAlkTqjI9bU_ic_&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-11_23-01.csv,2020-10-11 23:01:00,2020-10-11,2020-10-11,1V__45PJ736DSf2PMupYyG667w-2QA6qa,text/csv,16741,52707ca7846dfa0dbe2cd3c96afea455,1,https://drive.google.com/uc?id=1V__45PJ736DSf2PMupYyG667w-2QA6qa&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-12_23-02.csv,2020-10-12 23:02:00,2020-10-12,2020-10-12,1K0yV-vpvKjZsYQIoU2imJ309k79zaAYH,text/csv,16741,52707ca7846dfa0dbe2cd3c96afea455,1,https://drive.google.com/uc?id=1K0yV-vpvKjZsYQIoU2imJ309k79zaAYH&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-13_23-02.csv,2020-10-13 23:02:00,2020-10-13,2020-10-13,1Pq4AcAEE9qZx_Muj0IILm4yFfqkXQtyb,text/csv,16772,cbe7d1ad6d5fbb063f9a668498d93b0e,0,https://drive.google.com/uc?id=1Pq4AcAEE9qZx_Muj0IILm4yFfqkXQtyb&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-14_23-02.csv,2020-10-14 23:02:00,2020-10-14,2020-10-14,15JGK4BwMDI54yh8YVdsv_n6bbusbR1UT,text/csv,16780,cf058e432387514b5dc4dd6e8ffec19b,0,https://drive.google.com/uc?id=15JGK4BwMDI54yh8YVdsv_n6bbusbR1UT&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-15_23-02.csv,2020-10-15 23:02:00,2020-10-15,2020-10-15,1_pl0CifeyWjO02ZoYh_SFmKiVg5URKZP,text/csv,16787,8e3d7ae07f99b86dac1fbd4943da4da5,0,https://drive.google.com/uc?id=1_pl0CifeyWjO02ZoYh_SFmKiVg5URKZP&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-16_23-02.csv,2020-10-16 23:02:00,2020-10-16,2020-10-16,199mQacw1pQDJz4wPVdNp7HDlISeGR7ZA,text/csv,16788,ae800b98a29aa5715bd19529c82ddde5,0,https://drive.google.com/uc?id=199mQacw1pQDJz4wPVdNp7HDlISeGR7ZA&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-17_23-01.csv,2020-10-17 23:01:00,2020-10-17,2020-10-17,1MayFMqAqTLjvcY6uMRV8ylcbidndmCvp,text/csv,16788,ae800b98a29aa5715bd19529c82ddde5,1,https://drive.google.com/uc?id=1MayFMqAqTLjvcY6uMRV8ylcbidndmCvp&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-18_23-01.csv,2020-10-18 23:01:00,2020-10-18,2020-10-18,16ayyeCeKdOmzTT9vliSPxOePwTOREIO5,text/csv,16788,ae800b98a29aa5715bd19529c82ddde5,1,https://drive.google.com/uc?id=16ayyeCeKdOmzTT9vliSPxOePwTOREIO5&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-19_23-03.csv,2020-10-19 23:03:00,2020-10-19,2020-10-19,1VTrt8-Si6IuXtjJ-1mOqrIKpngeLmaR5,text/csv,16817,76855d38da25a7fabd7f25760afbc535,0,https://drive.google.com/uc?id=1VTrt8-Si6IuXtjJ-1mOqrIKpngeLmaR5&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-20_23-03.csv,2020-10-20 23:03:00,2020-10-20,2020-10-20,1ebsg_Xew2aZZZi-DfqtqVgTHochn1OTw,text/csv,16806,f2c5ae327ab6424edd80816f7ba0739b,0,https://drive.google.com/uc?id=1ebsg_Xew2aZZZi-DfqtqVgTHochn1OTw&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-22_12-23.csv,2020-10-22 12:23:00,2020-10-22,2020-10-21,1r2QJv2AQprHGlyYDOAw65YPGOU1Qui3s,text/csv,16795,0dca449056279bac33c6e78739d2b438,0,https://drive.google.com/uc?id=1r2QJv2AQprHGlyYDOAw65YPGOU1Qui3s&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-22_23-04.csv,2020-10-22 23:04:00,2020-10-22,2020-10-22,1lHVKp_myi4TxW1QjK--79XuSUq4qPe8l,text/csv,16810,78357f41135a79d5dc5f5c5128ecb037,0,https://drive.google.com/uc?id=1lHVKp_myi4TxW1QjK--79XuSUq4qPe8l&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-23_23-02.csv,2020-10-23 23:02:00,2020-10-23,2020-10-23,1f_4sTuNU2wOdE1K7bYf8RNRvwb3SkVXy,text/csv,16818,950a42e197678bdfdcbaace4f165e897,0,https://drive.google.com/uc?id=1f_4sTuNU2wOdE1K7bYf8RNRvwb3SkVXy&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-24_23-03.csv,2020-10-24 23:03:00,2020-10-24,2020-10-24,1LNeNAY1CGpTvDsUj4c8te9jJiRpUTNZC,text/csv,16818,950a42e197678bdfdcbaace4f165e897,1,https://drive.google.com/uc?id=1LNeNAY1CGpTvDsUj4c8te9jJiRpUTNZC&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-25_23-02.csv,2020-10-25 23:02:00,2020-10-25,2020-10-25,1wBunv16exz8c4prRb0YIzJb9qY2I08S8,text/csv,16818,950a42e197678bdfdcbaace4f165e897,1,https://drive.google.com/uc?id=1wBunv16exz8c4prRb0YIzJb9qY2I08S8&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-26_23-02.csv,2020-10-26 23:02:00,2020-10-26,2020-10-26,1hrZus1GB7ylz-WpkVtOAE5u7xknUYkU5,text/csv,16881,4d0270287113676bfa3eab53d558663e,0,https://drive.google.com/uc?id=1hrZus1GB7ylz-WpkVtOAE5u7xknUYkU5&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-27_23-03.csv,2020-10-27 23:03:00,2020-10-27,2020-10-27,1Hq3ounvVoF76H0uzPyBuyNt5789Ny5g2,text/csv,17318,c162cc09fe9a7afd40696a6107c2a98e,0,https://drive.google.com/uc?id=1Hq3ounvVoF76H0uzPyBuyNt5789Ny5g2&export=download
ab,active-cases-by-region,1IdoOr_ncaujctgkD4bmqLfl5QalTBcIF,covid19dataexport-relaunch_2020-10-28_23-02.csv,2020-10-28 23:02:00,2020-10-28,2020-10-28,1Ve2B5epapC_mAtRAL-g7bxfaiukU17Fm,text/csv,17312,e0a6ec79b8a94f517c496073ca55c43d,0,https://drive.google.com/uc?id=1Ve2B5epapC_mAtRAL-g7bxfaiukU17Fm&export=download
