"","Region name","School status","Schools details"
"75","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Jerome Elementary School"
"76","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Clare"
"77","City Of Calgary","Open (Outbreak, 2-4 cases)","Ernest Manning High School"
"78","City Of Calgary","Open (Outbreak, 2-4 cases)","Ascension of Our Lord"
"79","City Of Calgary","Open (Outbreak, 2-4 cases)","Bishop Grandin High School"
"80","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Joan of Arc Elementary/Junior High School"
"81","City Of Calgary","Open (Outbreak, 2-4 cases)","Jennie Elliott School"
"82","City Of Calgary","Open (Outbreak, 2-4 cases)","Westmount Mid/High School"
"83","City Of Calgary","Open (Outbreak, 2-4 cases)","FFCA High School Campus"
"84","City Of Calgary","Open (Outbreak, 2-4 cases)","Our Lady of Peace Elementary Junior High School"
"85","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Jean Brebeuf School"
"86","City Of Calgary","Open (Outbreak, 2-4 cases)","Renfrew Educational Services-Janice McTighe Centre"
"87","City Of Calgary","Open (Outbreak, 2-4 cases)","Hillhurst School"
"88","City Of Calgary","Open (Outbreak, 2-4 cases)","Don Bosco School"
"89","City Of Calgary","Open (Outbreak, 2-4 cases)","Dr. George Stanley School"
"90","City Of Calgary","Open (Outbreak, 2-4 cases)","James Fowler High School"
"91","City Of Calgary","Open (Outbreak, 2-4 cases)","Mother Mary Greene School"
"92","City Of Calgary","Open (Outbreak, 2-4 cases)","Balmoral School"
"93","City Of Calgary","Open (Outbreak, 2-4 cases)","Kenneth D. Taylor School"
"94","City Of Calgary","Open (Outbreak, 2-4 cases)","Thomas B Riley School"
"95","City Of Calgary","Open (Outbreak, 2-4 cases)","Calgary Islamic School Omar Bin Al-Khattab Campus"
"96","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Dominic School"
"97","City Of Calgary","Open (Outbreak, 2-4 cases)","Ted Harrison School"
"98","City Of Calgary","Open (Outbreak, 2-4 cases)","Cranston School"
"99","City Of Calgary","Open (Outbreak, 2-4 cases)","Taradale School"
"100","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Alphonsus Elementary Junior High School"
"101","City Of Calgary","Open (Outbreak, 2-4 cases)","Dr. E. P. Scarlett High School"
"102","City Of Calgary","Open (Outbreak, 2-4 cases)","Captain John Palliser School"
"103","City Of Calgary","Open (Outbreak, 2-4 cases)","Apostles of Jesus"
"104","City Of Calgary","Open (Outbreak, 2-4 cases)","Falconridge School"
"105","City Of Calgary","Open (Outbreak, 2-4 cases)","Rundle College Elementary School"
"106","City Of Calgary","Open (Outbreak, 2-4 cases)","Louise Dean School"
"107","City Of Camrose","Open (Outbreak, 2-4 cases)","Charlie Killam School"
"108","City Of Edmonton","Open (Outbreak, 2-4 cases)","Michael Strembitsky School"
"109","City Of Edmonton","Open (Outbreak, 2-4 cases)","W P Wagner School"
"110","City Of Edmonton","Open (Outbreak, 2-4 cases)","McLeod School"
"111","City Of Edmonton","Open (Outbreak, 2-4 cases)","S Bruce Smith School"
"112","City Of Edmonton","Open (Outbreak, 2-4 cases)","John D Bracco School"
"113","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. Teresa of Calcutta Elementary School"
"114","City Of Edmonton","Open (Outbreak, 2-4 cases)","Meadowlark Christian School"
"115","City Of Edmonton","Open (Outbreak, 2-4 cases)","Mary Hanley"
"116","City Of Edmonton","Open (Outbreak, 2-4 cases)","Kim Hung School"
"117","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. Edmund"
"118","City Of Edmonton","Open (Outbreak, 2-4 cases)","Cardinal Leger"
"119","City Of Edmonton","Open (Outbreak, 2-4 cases)","Elizabeth Finch School"
"120","City Of Edmonton","Open (Outbreak, 2-4 cases)","A. Blair McPherson School"
"121","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. Philip"
"122","City Of Edmonton","Open (Outbreak, 2-4 cases)","Overlanders School"
"123","City Of Edmonton","Open (Outbreak, 2-4 cases)","Nebula Academy"
"124","City Of Edmonton","Open (Outbreak, 2-4 cases)","Mee-Yah-Noh School"
"125","City Of Edmonton","Open (Outbreak, 2-4 cases)","Greenview School"
"126","City Of Edmonton","Open (Outbreak, 2-4 cases)","J H Picard"
"127","City Of Edmonton","Open (Outbreak, 2-4 cases)","Delwood School"
"128","City Of Edmonton","Open (Outbreak, 2-4 cases)","Velma E. Baker School"
"129","City Of Fort Saskatchewan","Open (Outbreak, 2-4 cases)","Fort Saskatchewan High School"
"130","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","Peace Wapiti Academy"
"131","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","Grande Prairie Christian School"
"132","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. Joseph Catholic High School"
"133","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. John Paul II Catholic School / Faculte St. Jean-Paul II"
"134","City Of Leduc","Open (Outbreak, 2-4 cases)","Leduc Composite High School"
"135","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Gilbert Paterson Middle School"
"136","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Chinook High School"
"137","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Wilson Middle School"
"138","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Senator Joyce Fairbairn Middle School"
"139","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Crestwood School"
"140","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Prairie Mennonite Alternative School"
"141","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Medicine Hat High School"
"142","City Of Red Deer","Open (Outbreak, 2-4 cases)","Holy Family School"
"143","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Prescott Learning Centre"
"144","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Copperhaven School"
"145","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Spruce Grove Composite High School"
"146","City Of St. Albert","Open (Outbreak, 2-4 cases)","Bellerose Composite High School"
"147","City Of St. Albert","Open (Outbreak, 2-4 cases)","Albert Lacombe Catholic Elementary School"
"148","City Of St. Albert","Open (Outbreak, 2-4 cases)","Muriel Martin Elementary School"
"149","City Of St. Albert","Open (Outbreak, 2-4 cases)","Lois E. Hole Elementary School"
"150","City Of St. Albert","Open (Outbreak, 2-4 cases)","Sir George Simpson Junior High"
"151","City Of St. Albert","Open (Outbreak, 2-4 cases)","Vital Grandin Catholic School"
"152","City Of Wetaskiwin","Open (Outbreak, 2-4 cases)","Wetaskiwin Composite High School"
"153","County Of Forty Mile No. 8","Open (Outbreak, 2-4 cases)","Burdett School"
"154","County Of Grande Prairie No. 1","Open (Outbreak, 2-4 cases)","St. Mary's Catholic School"
"155","County Of Newell","Open (Outbreak, 2-4 cases)","Duchess School"
"156","County Of Newell","Open (Outbreak, 2-4 cases)","Bassano School"
"157","Foothills County","Open (Outbreak, 2-4 cases)","Oilfields High School"
"158","Kneehill County","Open (Outbreak, 2-4 cases)","Kneehill Christian School"
"159","Lamont County","Open (Outbreak, 2-4 cases)","Mundare School"
"160","Leduc County","Open (Outbreak, 2-4 cases)","New Sarepta Elementary School"
"161","Lethbridge County","Open (Outbreak, 2-4 cases)","Barons School"
"162","Municipal District Of Greenview No. 16","Open (Outbreak, 2-4 cases)","Sheldon Coates Elementary School"
"163","Municipal District Of Opportunity No. 17","Open (Outbreak, 2-4 cases)","Calling Lake School"
"164","Municipal District Of Taber","Open (Outbreak, 2-4 cases)","Taber Christian School Alternative Program"
"165","Municipal District Of Taber","Open (Outbreak, 2-4 cases)","Taber Central School"
"166","Municipal District Of Willow Creek No. 26","Open (Outbreak, 2-4 cases)","Willow Creek Composite High School"
"167","Regional Municipality Of Wood Buffalo","Open (Outbreak, 2-4 cases)","Father Patrick Mercredi Community School"
"168","Regional Municipality Of Wood Buffalo","Open (Outbreak, 2-4 cases)","Holy Trinity High School"
"169","Rocky View County","Open (Outbreak, 2-4 cases)","Chestermere High School"
"170","Rocky View County","Open (Outbreak, 2-4 cases)","Edge School"
"171","Strathcona County","Open (Outbreak, 2-4 cases)","Strathcona Christian Academy"
"172","Strathcona County","Open (Outbreak, 2-4 cases)","Clover Bar Junior High School"
"173","Sturgeon County","Open (Outbreak, 2-4 cases)","Gibbons School"
"174","Town Of Cochrane","Open (Outbreak, 2-4 cases)","Cochrane High School"
"175","Town Of Okotoks","Open (Outbreak, 2-4 cases)","Foothills Composite High School"
"176","Town Of Stony Plain","Open (Outbreak, 2-4 cases)","Memorial Composite High School"
"177","Town Of Whitecourt","Open (Outbreak, 2-4 cases)","Percy Baxter Middle School"
"178","Westlock County","Open (Outbreak, 2-4 cases)","St. Mary Catholic School"
"179","Athabasca County","Open","No school status to report"
"180","Beaver County","Open","No school status to report"
"181","Big Lakes County","Open","No school status to report"
"182","Birch Hills County","Open","No school status to report"
"183","Brazeau County","Open","No school status to report"
"184","Cardston County","Open","No school status to report"
"185","City Of Beaumont","Open","No school status to report"
"186","City Of Cold Lake","Open","No school status to report"
"187","City Of Lacombe","Open","No school status to report"
"188","City Of Lloydminster","Open","No school status to report"
"189","Clear Hills County","Open","No school status to report"
"190","Clearwater County","Open","No school status to report"
"191","County Of Barrhead No. 11","Open","No school status to report"
"192","County Of Minburn No. 27","Open","No school status to report"
"193","County Of Northern Lights","Open","No school status to report"
"194","County Of Paintearth No. 18","Open","No school status to report"
"195","County Of St. Paul No. 19","Open","No school status to report"
"196","County Of Stettler No. 6","Open","No school status to report"
"197","County Of Two Hills No. 21","Open","No school status to report"
"198","County Of Vermilion River","Open","No school status to report"
"199","County Of Warner No. 5","Open","No school status to report"
"200","Cypress County","Open","No school status to report"
"201","Flagstaff County","Open","No school status to report"
"202","I.d. No. 12 (Jasper National Park)","Open","No schools listed in this geography."
"203","I.d. No. 13 (Elk Island)","Open","No schools listed in this geography."
"204","I.d. No. 24 (Wood Buffalo)","Open","No school status to report"
"205","I.d. No. 25 (Willmore Wilderness)","Open","No schools listed in this geography."
"206","I.d. No. 349","Open","No schools listed in this geography."
"207","I.d. No. 4 (Waterton)","Open","No schools listed in this geography."
"208","I.d. No. 9 (Banff)","Open","No school status to report"
"209","Kananaskis Improvement District","Open","No schools listed in this geography."
"210","Lac La Biche County","Open","No school status to report"
"211","Lac Ste. Anne County","Open","No school status to report"
"212","Lacombe County","Open","No school status to report"
"213","Mackenzie County","Open","No school status to report"
"214","Mountain View County","Open","No school status to report"
"215","Municipal District Of Acadia No. 34","Open","No school status to report"
"216","Municipal District Of Bighorn No. 8","Open","No school status to report"
"217","Municipal District Of Bonnyville No. 87","Open","No school status to report"
"218","Municipal District Of Fairview No. 136","Open","No school status to report"
"219","Municipal District Of Lesser Slave River No. 124","Open","No school status to report"
"220","Municipal District Of Pincher Creek No. 9","Open","No school status to report"
"221","Municipal District Of Provost No. 52","Open","No school status to report"
"222","Municipal District Of Ranchland No. 66","Open","No schools listed in this geography."
"223","Municipal District Of Smoky River No. 130","Open","No school status to report"
"224","Municipal District Of Spirit River No. 133","Open","No school status to report"
"225","Municipal District Of Wainwright No. 61","Open","No school status to report"
"226","Municipality Of Crowsnest Pass","Open","No school status to report"
"227","Municipality Of Jasper","Open","No school status to report"
"228","Northern Sunrise County","Open","No school status to report"
"229","Parkland County","Open","No school status to report"
"230","Ponoka County","Open","No school status to report"
"231","Red Deer County","Open","No school status to report"
"232","Saddle Hills County","Open","No school status to report"
"233","Smoky Lake County","Open","No school status to report"
"234","Special Areas No. 2","Open","No school status to report"
"235","Special Areas No. 3","Open","No school status to report"
"236","Special Areas No. 4","Open","No school status to report"
"237","Starland County","Open","No school status to report"
"238","Thorhild County","Open","No school status to report"
"239","Town Of Canmore","Open","No school status to report"
"240","Town Of Drumheller","Open","No school status to report"
"241","Town Of High River","Open","No school status to report"
"242","Town Of Hinton","Open","No school status to report"
"243","Town Of Olds","Open","No school status to report"
"244","Town Of Strathmore","Open","No school status to report"
"245","Town Of Sylvan Lake","Open","No school status to report"
"246","Vulcan County","Open","No school status to report"
"247","Wheatland County","Open","No school status to report"
"248","Woodlands County","Open","No school status to report"
"249","Yellowhead County","Open","No school status to report"
