"","Region name","School status","Schools details"
"101","City Of Calgary","Open (Outbreak, 2-4 cases)","Renfrew Educational Services-Janice McTighe Centre"
"102","City Of Calgary","Open (Outbreak, 2-4 cases)","Dr. George Stanley School"
"103","City Of Calgary","Open (Outbreak, 2-4 cases)","Mother Mary Greene School"
"104","City Of Calgary","Open (Outbreak, 2-4 cases)","Balmoral School"
"105","City Of Calgary","Open (Outbreak, 2-4 cases)","Hugh A. Bennett School"
"106","City Of Calgary","Open (Outbreak, 2-4 cases)","Midsun School"
"107","City Of Calgary","Open (Outbreak, 2-4 cases)","Thomas B Riley School"
"108","City Of Calgary","Open (Outbreak, 2-4 cases)","Jack James High School"
"109","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Dominic School"
"110","City Of Calgary","Open (Outbreak, 2-4 cases)","Ted Harrison School"
"111","City Of Calgary","Open (Outbreak, 2-4 cases)","Cranston School"
"112","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Alphonsus Elementary Junior High School"
"113","City Of Calgary","Open (Outbreak, 2-4 cases)","Dr. E. P. Scarlett High School"
"114","City Of Calgary","Open (Outbreak, 2-4 cases)","Christine Meikle School"
"115","City Of Calgary","Open (Outbreak, 2-4 cases)","Captain John Palliser School"
"116","City Of Calgary","Open (Outbreak, 2-4 cases)","Apostles of Jesus"
"117","City Of Calgary","Open (Outbreak, 2-4 cases)","Falconridge School"
"118","City Of Calgary","Open (Outbreak, 2-4 cases)","CLS James Fowler Writing Centre"
"119","City Of Calgary","Open (Outbreak, 2-4 cases)","Rundle College Elementary School"
"120","City Of Calgary","Open (Outbreak, 2-4 cases)","Louise Dean School"
"121","City Of Calgary","Open (Outbreak, 2-4 cases)","Forest Lawn High School"
"122","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Isabella School"
"123","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Elizabeth Seton"
"124","City Of Calgary","Open (Outbreak, 2-4 cases)","H. D. Cartwright School"
"125","City Of Calgary","Open (Outbreak, 2-4 cases)","Sir Wilfrid Laurier School"
"126","City Of Calgary","Open (Outbreak, 2-4 cases)","Colonel J. Fred Scott School"
"127","City Of Calgary","Open (Outbreak, 2-4 cases)","North Middle School Campus"
"128","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Martha School"
"129","City Of Calgary","Open (Outbreak, 2-4 cases)","Dr. Roberta Bondar School"
"130","City Of Calgary","Open (Outbreak, 2-4 cases)","Our Lady of Grace School"
"131","City Of Calgary","Open (Outbreak, 2-4 cases)","Sacred Heart Elementary School"
"132","City Of Calgary","Open (Outbreak, 2-4 cases)","Griffith Woods School"
"133","City Of Calgary","Open (Outbreak, 2-4 cases)","Our Lady of the Evergreens Catholic School"
"134","City Of Calgary","Open (Outbreak, 2-4 cases)","Twelve Mile Coulee School"
"135","City Of Camrose","Open (Outbreak, 2-4 cases)","Charlie Killam School"
"136","City Of Edmonton","Open (Outbreak, 2-4 cases)","J. J. Bowlen"
"137","City Of Edmonton","Open (Outbreak, 2-4 cases)","W P Wagner School"
"138","City Of Edmonton","Open (Outbreak, 2-4 cases)","McLeod School"
"139","City Of Edmonton","Open (Outbreak, 2-4 cases)","Jan Reimer School"
"140","City Of Edmonton","Open (Outbreak, 2-4 cases)","Cardinal Leger"
"141","City Of Edmonton","Open (Outbreak, 2-4 cases)","Elizabeth Finch School"
"142","City Of Edmonton","Open (Outbreak, 2-4 cases)","Nebula Academy"
"143","City Of Edmonton","Open (Outbreak, 2-4 cases)","Mee-Yah-Noh School"
"144","City Of Edmonton","Open (Outbreak, 2-4 cases)","Greenview School"
"145","City Of Edmonton","Open (Outbreak, 2-4 cases)","J H Picard"
"146","City Of Edmonton","Open (Outbreak, 2-4 cases)","John Barnett School"
"147","City Of Edmonton","Open (Outbreak, 2-4 cases)","Delwood School"
"148","City Of Edmonton","Open (Outbreak, 2-4 cases)","Kensington School"
"149","City Of Edmonton","Open (Outbreak, 2-4 cases)","Velma E. Baker School"
"150","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. Thomas More Junior High School"
"151","City Of Edmonton","Open (Outbreak, 2-4 cases)","Lendrum School"
"152","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. John XXIII School"
"153","City Of Edmonton","Open (Outbreak, 2-4 cases)","Grandin School"
"154","City Of Edmonton","Open (Outbreak, 2-4 cases)","Constable Daniel Woodall School"
"155","City Of Edmonton","Open (Outbreak, 2-4 cases)","Avalon Junior School"
"156","City Of Edmonton","Open (Outbreak, 2-4 cases)","Millwoods Christian School"
"157","City Of Edmonton","Open (Outbreak, 2-4 cases)","Dr. Donald Massey School"
"158","City Of Edmonton","Open (Outbreak, 2-4 cases)","Waverley School"
"159","City Of Edmonton","Open (Outbreak, 2-4 cases)","Dunluce School"
"160","City Of Edmonton","Open (Outbreak, 2-4 cases)","Jackson Heights Elementary"
"161","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. Catherine Catholic School"
"162","City Of Leduc","Open (Outbreak, 2-4 cases)","Christ the King School"
"163","City Of Leduc","Open (Outbreak, 2-4 cases)","Leduc Composite High School"
"164","City Of Leduc","Open (Outbreak, 2-4 cases)","West Haven Public School"
"165","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Gilbert Paterson Middle School"
"166","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Chinook High School"
"167","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Wilson Middle School"
"168","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Senator Joyce Fairbairn Middle School"
"169","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Prairie Mennonite Alternative School"
"170","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Medicine Hat High School"
"171","City Of Red Deer","Open (Outbreak, 2-4 cases)","Central Middle School"
"172","City Of Red Deer","Open (Outbreak, 2-4 cases)","Mountview School"
"173","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Spruce Grove Composite High School"
"174","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Ecole Broxton Park School"
"175","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","St. Peter the Apostle Catholic High School"
"176","City Of St. Albert","Open (Outbreak, 2-4 cases)","Muriel Martin Elementary School"
"177","City Of St. Albert","Open (Outbreak, 2-4 cases)","Sir George Simpson Junior High"
"178","City Of St. Albert","Open (Outbreak, 2-4 cases)","Vital Grandin Catholic School"
"179","City Of St. Albert","Open (Outbreak, 2-4 cases)","William D Cuts School"
"180","City Of St. Albert","Open (Outbreak, 2-4 cases)","Lorne Akins Junior High School"
"181","City Of St. Albert","Open (Outbreak, 2-4 cases)","Sir Alexander Mackenzie School"
"182","County Of Newell","Open (Outbreak, 2-4 cases)","Duchess School"
"183","Foothills County","Open (Outbreak, 2-4 cases)","Oilfields High School"
"184","Lac La Biche County","Open (Outbreak, 2-4 cases)","Aurora Middle School"
"185","Leduc County","Open (Outbreak, 2-4 cases)","New Sarepta Elementary School"
"186","Lethbridge County","Open (Outbreak, 2-4 cases)","Barons School"
"187","Municipal District Of Taber","Open (Outbreak, 2-4 cases)","Taber Christian School Alternative Program"
"188","Municipal District Of Taber","Open (Outbreak, 2-4 cases)","Taber Central School"
"189","Regional Municipality Of Wood Buffalo","Open (Outbreak, 2-4 cases)","Holy Trinity High School"
"190","Regional Municipality Of Wood Buffalo","Open (Outbreak, 2-4 cases)","Fort McMurray Islamic School"
"191","Rocky View County","Open (Outbreak, 2-4 cases)","Chestermere High School"
"192","Smoky Lake County","Open (Outbreak, 2-4 cases)","H. A. Kostash School"
"193","Strathcona County","Open (Outbreak, 2-4 cases)","Strathcona Christian Academy"
"194","Strathcona County","Open (Outbreak, 2-4 cases)","Clover Bar Junior High School"
"195","Strathcona County","Open (Outbreak, 2-4 cases)","Lakeland Ridge School"
"196","Sturgeon County","Open (Outbreak, 2-4 cases)","Namao School"
"197","Town Of Cochrane","Open (Outbreak, 2-4 cases)","Cochrane High School"
"198","Town Of Drumheller","Open (Outbreak, 2-4 cases)","St. Anthony's School"
"199","Town Of High River","Open (Outbreak, 2-4 cases)","Ecole Secondaire Highwood High School"
"200","Town Of Okotoks","Open (Outbreak, 2-4 cases)","Good Shepherd School"
"201","Town Of Sylvan Lake","Open (Outbreak, 2-4 cases)","Ecole Steffie Woima Elementary School"
"202","Westlock County","Open (Outbreak, 2-4 cases)","St. Mary Catholic School"
"203","Athabasca County","Open","No school status to report"
"204","Beaver County","Open","No school status to report"
"205","Big Lakes County","Open","No school status to report"
"206","Birch Hills County","Open","No school status to report"
"207","Brazeau County","Open","No school status to report"
"208","Cardston County","Open","No school status to report"
"209","City Of Beaumont","Open","No school status to report"
"210","City Of Brooks","Open","No school status to report"
"211","City Of Cold Lake","Open","No school status to report"
"212","City Of Lacombe","Open","No school status to report"
"213","City Of Lloydminster","Open","No school status to report"
"214","Clear Hills County","Open","No school status to report"
"215","Clearwater County","Open","No school status to report"
"216","County Of Barrhead No. 11","Open","No school status to report"
"217","County Of Forty Mile No. 8","Open","No school status to report"
"218","County Of Grande Prairie No. 1","Open","No school status to report"
"219","County Of Minburn No. 27","Open","No school status to report"
"220","County Of Northern Lights","Open","No school status to report"
"221","County Of Paintearth No. 18","Open","No school status to report"
"222","County Of St. Paul No. 19","Open","No school status to report"
"223","County Of Stettler No. 6","Open","No school status to report"
"224","County Of Two Hills No. 21","Open","No school status to report"
"225","County Of Vermilion River","Open","No school status to report"
"226","County Of Warner No. 5","Open","No school status to report"
"227","Cypress County","Open","No school status to report"
"228","Flagstaff County","Open","No school status to report"
"229","I.d. No. 12 (Jasper National Park)","Open","No schools listed in this geography."
"230","I.d. No. 13 (Elk Island)","Open","No schools listed in this geography."
"231","I.d. No. 24 (Wood Buffalo)","Open","No school status to report"
"232","I.d. No. 25 (Willmore Wilderness)","Open","No schools listed in this geography."
"233","I.d. No. 349","Open","No schools listed in this geography."
"234","I.d. No. 4 (Waterton)","Open","No schools listed in this geography."
"235","I.d. No. 9 (Banff)","Open","No school status to report"
"236","Kananaskis Improvement District","Open","No schools listed in this geography."
"237","Kneehill County","Open","No school status to report"
"238","Lac Ste. Anne County","Open","No school status to report"
"239","Lacombe County","Open","No school status to report"
"240","Lamont County","Open","No school status to report"
"241","Mackenzie County","Open","No school status to report"
"242","Mountain View County","Open","No school status to report"
"243","Municipal District Of Acadia No. 34","Open","No school status to report"
"244","Municipal District Of Bighorn No. 8","Open","No school status to report"
"245","Municipal District Of Bonnyville No. 87","Open","No school status to report"
"246","Municipal District Of Fairview No. 136","Open","No school status to report"
"247","Municipal District Of Greenview No. 16","Open","No school status to report"
"248","Municipal District Of Lesser Slave River No. 124","Open","No school status to report"
"249","Municipal District Of Opportunity No. 17","Open","No school status to report"
"250","Municipal District Of Pincher Creek No. 9","Open","No school status to report"
"251","Municipal District Of Provost No. 52","Open","No school status to report"
"252","Municipal District Of Ranchland No. 66","Open","No schools listed in this geography."
"253","Municipal District Of Smoky River No. 130","Open","No school status to report"
"254","Municipal District Of Spirit River No. 133","Open","No school status to report"
"255","Municipal District Of Wainwright No. 61","Open","No school status to report"
"256","Municipal District Of Willow Creek No. 26","Open","No school status to report"
"257","Municipality Of Crowsnest Pass","Open","No school status to report"
"258","Municipality Of Jasper","Open","No school status to report"
"259","Northern Sunrise County","Open","No school status to report"
"260","Parkland County","Open","No school status to report"
"261","Ponoka County","Open","No school status to report"
"262","Red Deer County","Open","No school status to report"
"263","Saddle Hills County","Open","No school status to report"
"264","Special Areas No. 2","Open","No school status to report"
"265","Special Areas No. 3","Open","No school status to report"
"266","Special Areas No. 4","Open","No school status to report"
"267","Starland County","Open","No school status to report"
"268","Thorhild County","Open","No school status to report"
"269","Town Of Canmore","Open","No school status to report"
"270","Town Of Hinton","Open","No school status to report"
"271","Town Of Morinville","Open","No school status to report"
"272","Town Of Olds","Open","No school status to report"
"273","Town Of Strathmore","Open","No school status to report"
"274","Town Of Whitecourt","Open","No school status to report"
"275","Vulcan County","Open","No school status to report"
"276","Wheatland County","Open","No school status to report"
"277","Woodlands County","Open","No school status to report"
"278","Yellowhead County","Open","No school status to report"
