"","Region name","School status","Schools details"
"76","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Jerome Elementary School"
"77","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Clare"
"78","City Of Calgary","Open (Outbreak, 2-4 cases)","Ernest Manning High School"
"79","City Of Calgary","Open (Outbreak, 2-4 cases)","Ascension of Our Lord"
"80","City Of Calgary","Open (Outbreak, 2-4 cases)","Bishop Grandin High School"
"81","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Joan of Arc Elementary/Junior High School"
"82","City Of Calgary","Open (Outbreak, 2-4 cases)","Panorama Hills School"
"83","City Of Calgary","Open (Outbreak, 2-4 cases)","Jennie Elliott School"
"84","City Of Calgary","Open (Outbreak, 2-4 cases)","Westmount Mid/High School"
"85","City Of Calgary","Open (Outbreak, 2-4 cases)","FFCA High School Campus"
"86","City Of Calgary","Open (Outbreak, 2-4 cases)","Our Lady of Peace Elementary Junior High School"
"87","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Patrick School"
"88","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Jean Brebeuf School"
"89","City Of Calgary","Open (Outbreak, 2-4 cases)","Robert Thirsk School"
"90","City Of Calgary","Open (Outbreak, 2-4 cases)","Fairview School"
"91","City Of Calgary","Open (Outbreak, 2-4 cases)","Renfrew Educational Services-Janice McTighe Centre"
"92","City Of Calgary","Open (Outbreak, 2-4 cases)","Hillhurst School"
"93","City Of Calgary","Open (Outbreak, 2-4 cases)","Don Bosco School"
"94","City Of Calgary","Open (Outbreak, 2-4 cases)","Dr. George Stanley School"
"95","City Of Calgary","Open (Outbreak, 2-4 cases)","James Fowler High School"
"96","City Of Calgary","Open (Outbreak, 2-4 cases)","Mother Mary Greene School"
"97","City Of Calgary","Open (Outbreak, 2-4 cases)","Thomas B Riley School"
"98","City Of Calgary","Open (Outbreak, 2-4 cases)","Ted Harrison School"
"99","City Of Calgary","Open (Outbreak, 2-4 cases)","Cranston School"
"100","City Of Calgary","Open (Outbreak, 2-4 cases)","Taradale School"
"101","City Of Calgary","Open (Outbreak, 2-4 cases)","St. Alphonsus Elementary Junior High School"
"102","City Of Calgary","Open (Outbreak, 2-4 cases)","Dr. E. P. Scarlett High School"
"103","City Of Calgary","Open (Outbreak, 2-4 cases)","Apostles of Jesus"
"104","City Of Calgary","Open (Outbreak, 2-4 cases)","Falconridge School"
"105","City Of Edmonton","Open (Outbreak, 2-4 cases)","Michael Strembitsky School"
"106","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. John Bosco"
"107","City Of Edmonton","Open (Outbreak, 2-4 cases)","John D Bracco School"
"108","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. Teresa of Calcutta Elementary School"
"109","City Of Edmonton","Open (Outbreak, 2-4 cases)","Meadowlark Christian School"
"110","City Of Edmonton","Open (Outbreak, 2-4 cases)","Mary Hanley"
"111","City Of Edmonton","Open (Outbreak, 2-4 cases)","Kim Hung School"
"112","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. Edmund"
"113","City Of Edmonton","Open (Outbreak, 2-4 cases)","A. Blair McPherson School"
"114","City Of Edmonton","Open (Outbreak, 2-4 cases)","St. Philip"
"115","City Of Edmonton","Open (Outbreak, 2-4 cases)","Overlanders School"
"116","City Of Edmonton","Open (Outbreak, 2-4 cases)","Nebula Academy"
"117","City Of Edmonton","Open (Outbreak, 2-4 cases)","Mee-Yah-Noh School"
"118","City Of Edmonton","Open (Outbreak, 2-4 cases)","Greenview School"
"119","City Of Edmonton","Open (Outbreak, 2-4 cases)","J H Picard"
"120","City Of Edmonton","Open (Outbreak, 2-4 cases)","Delwood School"
"121","City Of Fort Saskatchewan","Open (Outbreak, 2-4 cases)","Fort Saskatchewan High School"
"122","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","Peace Wapiti Academy"
"123","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","Grande Prairie Christian School"
"124","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. Joseph Catholic High School"
"125","City Of Grande Prairie","Open (Outbreak, 2-4 cases)","St. John Paul II Catholic School / Faculte St. Jean-Paul II"
"126","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Gilbert Paterson Middle School"
"127","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Chinook High School"
"128","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Wilson Middle School"
"129","City Of Lethbridge","Open (Outbreak, 2-4 cases)","Senator Joyce Fairbairn Middle School"
"130","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Crestwood School"
"131","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Prairie Mennonite Alternative School"
"132","City Of Medicine Hat","Open (Outbreak, 2-4 cases)","Medicine Hat High School"
"133","City Of Red Deer","Open (Outbreak, 2-4 cases)","Holy Family School"
"134","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Prescott Learning Centre"
"135","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Copperhaven School"
"136","City Of Spruce Grove","Open (Outbreak, 2-4 cases)","Spruce Grove Composite High School"
"137","City Of St. Albert","Open (Outbreak, 2-4 cases)","Albert Lacombe Catholic Elementary School"
"138","City Of St. Albert","Open (Outbreak, 2-4 cases)","Sir George Simpson Junior High"
"139","City Of St. Albert","Open (Outbreak, 2-4 cases)","Vital Grandin Catholic School"
"140","City Of Wetaskiwin","Open (Outbreak, 2-4 cases)","Wetaskiwin Composite High School"
"141","County Of Forty Mile No. 8","Open (Outbreak, 2-4 cases)","Burdett School"
"142","County Of Grande Prairie No. 1","Open (Outbreak, 2-4 cases)","St. Mary's Catholic School"
"143","County Of Newell","Open (Outbreak, 2-4 cases)","Duchess School"
"144","County Of Newell","Open (Outbreak, 2-4 cases)","Bassano School"
"145","Kneehill County","Open (Outbreak, 2-4 cases)","Kneehill Christian School"
"146","Lamont County","Open (Outbreak, 2-4 cases)","Mundare School"
"147","Lethbridge County","Open (Outbreak, 2-4 cases)","Barons School"
"148","Lethbridge County","Open (Outbreak, 2-4 cases)","Kate Andrews High School"
"149","Municipal District Of Greenview No. 16","Open (Outbreak, 2-4 cases)","Sheldon Coates Elementary School"
"150","Municipal District Of Opportunity No. 17","Open (Outbreak, 2-4 cases)","Calling Lake School"
"151","Municipal District Of Taber","Open (Outbreak, 2-4 cases)","Taber Christian School Alternative Program"
"152","Municipal District Of Willow Creek No. 26","Open (Outbreak, 2-4 cases)","Willow Creek Composite High School"
"153","Regional Municipality Of Wood Buffalo","Open (Outbreak, 2-4 cases)","Father Patrick Mercredi Community School"
"154","Regional Municipality Of Wood Buffalo","Open (Outbreak, 2-4 cases)","Holy Trinity High School"
"155","Rocky View County","Open (Outbreak, 2-4 cases)","Edge School"
"156","Strathcona County","Open (Outbreak, 2-4 cases)","Strathcona Christian Academy"
"157","Strathcona County","Open (Outbreak, 2-4 cases)","Archbishop Jordan Catholic High School"
"158","Sturgeon County","Open (Outbreak, 2-4 cases)","Gibbons School"
"159","Town Of Cochrane","Open (Outbreak, 2-4 cases)","Cochrane High School"
"160","Town Of Okotoks","Open (Outbreak, 2-4 cases)","Foothills Composite High School"
"161","Town Of Stony Plain","Open (Outbreak, 2-4 cases)","Memorial Composite High School"
"162","Town Of Whitecourt","Open (Outbreak, 2-4 cases)","Percy Baxter Middle School"
"163","Westlock County","Open (Outbreak, 2-4 cases)","St. Mary Catholic School"
"164","Athabasca County","Open","No school status to report"
"165","Beaver County","Open","No school status to report"
"166","Big Lakes County","Open","No school status to report"
"167","Birch Hills County","Open","No school status to report"
"168","Brazeau County","Open","No school status to report"
"169","Camrose County","Open","No school status to report"
"170","Cardston County","Open","No school status to report"
"171","City Of Beaumont","Open","No school status to report"
"172","City Of Camrose","Open","No school status to report"
"173","City Of Cold Lake","Open","No school status to report"
"174","City Of Lacombe","Open","No school status to report"
"175","City Of Leduc","Open","No school status to report"
"176","City Of Lloydminster","Open","No school status to report"
"177","Clear Hills County","Open","No school status to report"
"178","Clearwater County","Open","No school status to report"
"179","County Of Barrhead No. 11","Open","No school status to report"
"180","County Of Minburn No. 27","Open","No school status to report"
"181","County Of Northern Lights","Open","No school status to report"
"182","County Of Paintearth No. 18","Open","No school status to report"
"183","County Of St. Paul No. 19","Open","No school status to report"
"184","County Of Stettler No. 6","Open","No school status to report"
"185","County Of Two Hills No. 21","Open","No school status to report"
"186","County Of Vermilion River","Open","No school status to report"
"187","County Of Warner No. 5","Open","No school status to report"
"188","Cypress County","Open","No school status to report"
"189","Flagstaff County","Open","No school status to report"
"190","Foothills County","Open","No school status to report"
"191","I.d. No. 12 (Jasper National Park)","Open","No schools listed in this geography."
"192","I.d. No. 13 (Elk Island)","Open","No schools listed in this geography."
"193","I.d. No. 24 (Wood Buffalo)","Open","No school status to report"
"194","I.d. No. 25 (Willmore Wilderness)","Open","No schools listed in this geography."
"195","I.d. No. 349","Open","No schools listed in this geography."
"196","I.d. No. 4 (Waterton)","Open","No schools listed in this geography."
"197","I.d. No. 9 (Banff)","Open","No school status to report"
"198","Kananaskis Improvement District","Open","No schools listed in this geography."
"199","Lac La Biche County","Open","No school status to report"
"200","Lac Ste. Anne County","Open","No school status to report"
"201","Lacombe County","Open","No school status to report"
"202","Leduc County","Open","No school status to report"
"203","Mackenzie County","Open","No school status to report"
"204","Mountain View County","Open","No school status to report"
"205","Municipal District Of Acadia No. 34","Open","No school status to report"
"206","Municipal District Of Bighorn No. 8","Open","No school status to report"
"207","Municipal District Of Bonnyville No. 87","Open","No school status to report"
"208","Municipal District Of Fairview No. 136","Open","No school status to report"
"209","Municipal District Of Lesser Slave River No. 124","Open","No school status to report"
"210","Municipal District Of Pincher Creek No. 9","Open","No school status to report"
"211","Municipal District Of Provost No. 52","Open","No school status to report"
"212","Municipal District Of Ranchland No. 66","Open","No schools listed in this geography."
"213","Municipal District Of Smoky River No. 130","Open","No school status to report"
"214","Municipal District Of Spirit River No. 133","Open","No school status to report"
"215","Municipal District Of Wainwright No. 61","Open","No school status to report"
"216","Municipality Of Crowsnest Pass","Open","No school status to report"
"217","Municipality Of Jasper","Open","No school status to report"
"218","Northern Sunrise County","Open","No school status to report"
"219","Parkland County","Open","No school status to report"
"220","Ponoka County","Open","No school status to report"
"221","Red Deer County","Open","No school status to report"
"222","Saddle Hills County","Open","No school status to report"
"223","Smoky Lake County","Open","No school status to report"
"224","Special Areas No. 2","Open","No school status to report"
"225","Special Areas No. 3","Open","No school status to report"
"226","Special Areas No. 4","Open","No school status to report"
"227","Starland County","Open","No school status to report"
"228","Thorhild County","Open","No school status to report"
"229","Town Of Canmore","Open","No school status to report"
"230","Town Of Drumheller","Open","No school status to report"
"231","Town Of High River","Open","No school status to report"
"232","Town Of Hinton","Open","No school status to report"
"233","Town Of Olds","Open","No school status to report"
"234","Town Of Strathmore","Open","No school status to report"
"235","Town Of Sylvan Lake","Open","No school status to report"
"236","Vulcan County","Open","No school status to report"
"237","Wheatland County","Open","No school status to report"
"238","Woodlands County","Open","No school status to report"
"239","Yellowhead County","Open","No school status to report"
