Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,91151,1439323774,4739,#1c819a,6.3329044963027,3.2925183934327
France,1138507,65273512,34761,#1c819a,1744.2098105584,532.54373688365
Allemagne,437866,83783945,10056,#1c819a,522.61325245547,120.02299485898
Italie,525782,60461828,37338,#1c819a,869.60983051984,617.54666101065
Portugal,118686,10196707,2316,#1c819a,1163.9640130878,227.1321515858
Espagne,1046132,46754783,34752,#1c819a,2237.4865904094,743.28224344448
Suisse,103323,8654618,1876,#1c819a,1193.8481860205,216.76288889931
Royaume-Uni,873800,67886004,44896,#1c819a,1287.1578064898,661.34397894447
États-Unis,8636165,331002647,225230,#1c819a,2609.0924281944,680.44773067933
