Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,90972,1439323774,4739,#1c819a,6.3204681005985,3.2925183934327
France,897034,65273512,33477,#1c819a,1374.2695505644,512.87266418268
Allemagne,366299,83783945,9789,#1c819a,437.19473939786,116.83622679739
Italie,414241,60461828,36543,#1c819a,685.12814399194,604.3978690158
Portugal,99911,10196707,2181,#1c819a,979.83594115237,213.89258316435
Espagne,936560,46754783,33775,#1c819a,2003.1319576438,722.38598562205
Suisse,74422,8654618,1823,#1c819a,859.91085915057,210.63899065216
Royaume-Uni,722409,67886004,43646,#1c819a,1064.1501302684,642.93075786284
États-Unis,8154595,331002647,219674,#1c819a,2463.6041656791,663.6623664221
