Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,91636,1439323774,4739,#1c819a,6.3666008757249,3.2925183934327
France,1981827,65273512,44548,#1c819a,3036.1887069904,682.48204570332
Allemagne,801327,83783945,12547,#1c819a,956.42070804854,149.75422797291
Italie,1178529,60461828,45229,#1c819a,1949.2116579737,748.05875866009
Portugal,217301,10196707,3381,#1c819a,2131.0899685555,331.57763579948
Espagne,1458591,46754783,40769,#1c819a,3119.6615755868,871.97495922503
Suisse,256186,8654618,2956,#1c819a,2960.107540275,341.55175884135
Royaume-Uni,1369318,67886004,51934,#1c819a,2017.0844052038,765.01777892244
États-Unis,11037061,331002647,246214,#1c819a,3334.4328512273,743.84299410149
