Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,90528,1439323774,4739,#1c819a,6.2896202810862,3.2925183934327
France,563535,65273512,31956,#1c819a,863.34407745672,489.57071591306
Allemagne,291722,83783945,9500,#1c819a,348.18365260791,113.38687859589
Italie,314861,60461828,35894,#1c819a,520.7599743759,593.66382372693
Portugal,75542,10196707,1971,#1c819a,740.84702051358,193.2976989532
Espagne,769188,46754783,31791,#1c819a,1645.153609204,679.95182439409
Suisse,53162,8654618,1782,#1c819a,614.26165776468,205.90163540436
Royaume-Uni,453264,67886004,42143,#1c819a,667.68401922729,620.7907008343
États-Unis,7233043,331002647,206928,#1c819a,2185.1918906256,625.15512149364
