Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,91439,1439323774,4739,#1c819a,6.3529138927431,3.2925183934327
France,1543321,65273512,38674,#1c819a,2364.3909339519,592.49148414138
Allemagne,597583,83783945,10930,#1c819a,713.24285338915,130.4545876898
Italie,790377,60461828,39764,#1c819a,1307.2330528941,657.67115079617
Portugal,156940,10196707,2694,#1c819a,1539.1243467131,264.20294316587
Espagne,1284408,46754783,38118,#1c819a,2747.1157335924,815.27487786651
Suisse,191703,8654618,2272,#1c819a,2215.0371050461,262.51880787806
Royaume-Uni,1099059,67886004,47742,#1c819a,1618.9773078999,703.26720070311
États-Unis,9486486,331002647,233729,#1c819a,2865.984935764,706.12426250476
