Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,90399,1439323774,4737,#1c819a,6.2806577389307,3.2911288520133
France,468069,65273512,31416,#1c819a,717.08873271596,481.2978348706
Allemagne,275927,83783945,9409,#1c819a,329.33159210873,112.30075165355
Italie,300897,60461828,35738,#1c819a,497.66441067577,591.08368341096
Portugal,69663,10196707,1925,#1c819a,683.19115181009,188.78643860219
Espagne,682267,46754783,30904,#1c819a,1459.2453567799,660.98050332091
Suisse,50548,8654618,1772,#1c819a,584.05812942871,204.7461829049
Royaume-Uni,403551,67886004,41825,#1c819a,594.45390245683,616.10637739113
États-Unis,6896274,331002647,200807,#1c819a,2083.4498039528,606.66282224625
