Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,91603,1439323774,4739,#1c819a,6.3643081323827,3.2925183934327
France,1898710,65273512,42960,#1c819a,2908.8522155817,658.15364737843
Allemagne,751095,83783945,12200,#1c819a,896.46650083139,145.61262303894
Italie,1066401,60461828,43589,#1c819a,1763.7591109551,720.93420662042
Portugal,198011,10196707,3181,#1c819a,1941.9112464446,311.96346036029
Espagne,1437220,46754783,40461,#1c819a,3073.9528830665,865.38739790537
Suisse,249471,8654618,2863,#1c819a,2882.5189049361,330.80605059634
Royaume-Uni,1290195,67886004,50928,#1c819a,1900.5316618725,750.19881859595
États-Unis,10554801,331002647,242430,#1c819a,3188.7361311645,732.41106135323
