Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,91323,1439323774,4739,#1c819a,6.3448545525102,3.2925183934327
France,1364625,65273512,36788,#1c819a,2090.6259801066,563.59768109306
Allemagne,532930,83783945,10481,#1c819a,636.07651800115,125.09556574353
Italie,679430,60461828,38618,#1c819a,1123.7338044096,638.71704309039
Portugal,141279,10196707,2507,#1c819a,1385.5355459365,245.86368913023
Espagne,1185678,46754783,35878,#1c819a,2535.9501721995,767.36534099624
Suisse,153728,8654618,2035,#1c819a,1776.2540183749,235.13458364078
Royaume-Uni,1011660,67886004,46555,#1c819a,1490.2335391548,685.782005964
États-Unis,9126361,331002647,230556,#1c819a,2757.1867121655,696.53823644498
