Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,90689,1439323774,4739,#1c819a,6.300806089513,3.2925183934327
France,653509,65273512,32445,#1c819a,1001.1855957743,497.06226930152
Allemagne,310144,83783945,9578,#1c819a,370.17115868679,114.31784454647
Italie,333940,60461828,36061,#1c819a,552.31542122742,596.4258970139
Portugal,81256,10196707,2040,#1c819a,796.88471974334,200.06458947972
Espagne,835901,46754783,32562,#1c819a,1787.8406151516,696.44211587935
Suisse,56502,8654618,1786,#1c819a,652.85377124675,206.36381640414
Royaume-Uni,544275,67886004,42515,#1c819a,801.74847233607,626.27047542819
États-Unis,7549794,331002647,211801,#1c819a,2280.8862915226,639.87705814328
