Pays,Cas,Population,Mortalité,Couleur,TCas,TMortalité
Chine,91073,1439323774,4739,#1c819a,6.3274852847668,3.2925183934327
France,999043,65273512,34210,#1c819a,1530.5488695016,524.10233419032
Allemagne,403291,83783945,9954,#1c819a,481.34639637701,118.80557784669
Italie,465726,60461828,36968,#1c819a,770.28104409943,611.42709744072
Portugal,109541,10196707,2245,#1c819a,1074.2781958921,220.16911930489
Espagne,1026281,46754783,34521,#1c819a,2195.0289021767,738.34157245474
Suisse,96731,8654618,1866,#1c819a,1117.6807572558,215.60743639985
Royaume-Uni,810467,67886004,44347,#1c819a,1193.8646440288,653.25689224542
États-Unis,8408340,331002647,223042,#1c819a,2540.2636734805,673.83751163778
