,Ensemble du Québec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01 Bas-Saint-Laurent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 Saguenay-Lac-Saint-Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03 Capitale-Nationale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 Mauricie et Centre-du-Québec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05 Estrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06 Montréal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07 Outaouais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08 Abitibi-Témiscamingue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09 Côte-Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 Nord-du-Québec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 Gaspésie-Îles-de-la-Madeleine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 Chaudière-Appalaches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 Laval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 Lanaudière,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Laurentides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 Montérégie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inconnue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hors Québec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montréal et Laval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ceinture de Montréal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autres régions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 à 9 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 à 19 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 à 29 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 à 39 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 à 49 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 à 59 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60 à 69 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70 à 79 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80 à 89 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90 ans et +,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Âge inconnu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Féminin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sexe inconnu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,,Cas (date de déclaration),,,,,,,,,Rétablissements,,Décès (date de décès),,,,,,,,,,,,Hospitalisations incidentes (date d'admission),,,,,,,,PSI (date de prélèvement),,,,,,
