Date,Region,"New Cases","Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths
2020/10/12,"Central West",1,183,7,0,0,175,1
2020/10/12,"Central East",3,127,45,0,0,81,1
2020/10/12,Regina,5,219,34,2,1,183,2
2020/10/12,"South West",1,226,4,0,0,221,1
2020/10/12,"South Central",0,207,5,0,0,198,4
2020/10/12,"South East",1,32,11,0,0,21,0
2020/10/13,"Far North West",0,356,6,0,0,343,7
2020/10/13,"Far North Central",0,0,0,0,0,0,0
2020/10/13,"Far North East",0,19,10,0,0,9,0
2020/10/13,"North West",0,140,8,0,0,128,4
2020/10/13,"North Central",9,127,47,1,0,78,2
2020/10/13,"North East",0,71,2,0,0,69,0
2020/10/13,Saskatoon,8,450,51,4,1,396,3
2020/10/13,"Central West",4,187,11,0,0,175,1
2020/10/13,"Central East",0,127,39,1,0,87,1
2020/10/13,Regina,11,230,42,1,1,186,2
2020/10/13,"South West",0,226,4,0,0,221,1
2020/10/13,"South Central",0,207,5,0,0,198,4
2020/10/13,"South East",0,32,11,0,0,21,0
2020/10/14,"Far North West",0,356,6,0,0,343,7
2020/10/14,"Far North Central",0,0,0,0,0,0,0
2020/10/14,"Far North East",4,23,14,0,0,9,0
2020/10/14,"North West",0,140,8,0,0,128,4
2020/10/14,"North Central",5,132,52,1,0,78,2
2020/10/14,"North East",7,78,9,0,0,69,0
2020/10/14,Saskatoon,4,454,51,4,1,400,3
2020/10/14,"Central West",0,187,11,0,0,175,1
2020/10/14,"Central East",1,128,36,1,0,91,1
2020/10/14,Regina,3,234,46,0,0,186,2
2020/10/14,"South West",0,226,3,0,0,222,1
2020/10/14,"South Central",0,207,5,0,0,198,4
2020/10/14,"South East",1,33,12,0,0,21,0
2020/10/15,"Far North West",3,359,9,0,0,343,7
2020/10/15,"Far North Central",0,0,0,0,0,0,0
2020/10/15,"Far North East",2,25,16,0,0,9,0
2020/10/15,"North West",0,140,8,1,0,128,4
2020/10/15,"North Central",2,134,53,1,0,79,2
2020/10/15,"North East",2,80,11,0,0,69,0
2020/10/15,Saskatoon,8,462,55,4,1,404,3
2020/10/15,"Central West",0,187,10,0,0,176,1
2020/10/15,"Central East",8,136,39,0,0,96,1
2020/10/15,Regina,7,241,52,0,1,187,2
2020/10/15,"South West",0,226,1,0,0,224,1
2020/10/15,"South Central",1,208,5,0,0,199,4
2020/10/15,"South East",0,33,11,0,0,22,0
2020/10/16,"Far North West",6,365,15,0,0,343,7
2020/10/16,"Far North Central",0,0,0,0,0,0,0
2020/10/16,"Far North East",7,32,23,0,0,9,0
2020/10/16,"North West",1,141,9,0,0,128,4
2020/10/16,"North Central",8,142,61,2,0,79,2
2020/10/16,"North East",0,80,11,0,0,69,0
2020/10/16,Saskatoon,7,469,55,5,1,411,3
2020/10/16,"Central West",1,188,11,0,0,176,1
2020/10/16,"Central East",2,137,41,0,0,95,1
2020/10/16,Regina,7,248,57,0,1,189,2
2020/10/16,"South West",0,226,1,0,0,224,1
2020/10/16,"South Central",1,209,4,0,0,201,4
2020/10/16,"South East",0,33,11,0,0,22,0
2020/10/17,"Far North West",0,365,15,0,0,343,7
2020/10/17,"Far North Central",0,0,0,0,0,0,0
2020/10/17,"Far North East",6,38,29,0,0,9,0
2020/10/17,"North West",3,144,11,0,0,129,4
2020/10/17,"North Central",6,148,67,3,0,79,2
2020/10/17,"North East",3,83,14,0,0,69,0
2020/10/17,Saskatoon,10,479,65,5,1,411,3
2020/10/17,"Central West",1,189,12,0,0,176,1
2020/10/17,"Central East",1,138,39,1,0,98,1
2020/10/17,Regina,4,252,56,0,1,194,2
2020/10/17,"South West",0,226,1,0,0,224,1
2020/10/17,"South Central",0,209,4,0,0,201,4
2020/10/17,"South East",1,34,12,0,0,22,0
2020/10/18,"Far North West",1,366,15,0,0,344,7
2020/10/18,"Far North Central",0,0,0,0,0,0,0
2020/10/18,"Far North East",0,38,29,0,0,9,0
2020/10/18,"North West",1,145,12,0,0,129,4
2020/10/18,"North Central",8,156,72,4,0,82,2
2020/10/18,"North East",0,83,13,0,0,70,0
2020/10/18,Saskatoon,1,480,65,6,1,412,3
2020/10/18,"Central West",2,191,14,0,0,176,1
2020/10/18,"Central East",3,141,41,1,0,99,1
2020/10/18,Regina,6,258,62,1,1,194,2
2020/10/18,"South West",0,226,1,0,0,224,1
2020/10/18,"South Central",0,209,4,0,0,201,4
2020/10/18,"South East",1,35,12,0,0,23,0
2020/10/19,"Far North West",3,369,18,0,0,344,7
2020/10/19,"Far North Central",0,0,0,0,0,0,0
2020/10/19,"Far North East",3,41,32,0,0,9,0
2020/10/19,"North West",4,149,14,0,0,131,4
2020/10/19,"North Central",17,173,88,5,0,83,2
2020/10/19,"North East",1,84,14,0,0,70,0
2020/10/19,Saskatoon,25,505,88,7,1,414,3
2020/10/19,"Central West",2,193,16,0,0,176,1
2020/10/19,"Central East",2,143,42,1,0,100,1
2020/10/19,Regina,8,266,67,2,1,197,2
2020/10/19,"South West",1,227,2,0,0,224,1
2020/10/19,"South Central",0,209,3,0,0,202,4
2020/10/19,"South East",0,35,12,1,0,23,0
2020/10/20,"Far North West",2,371,20,0,0,344,7
2020/10/20,"Far North Central",0,0,0,0,0,0,0
2020/10/20,"Far North East",1,43,34,0,0,9,0
2020/10/20,"North West",3,153,17,0,0,132,4
2020/10/20,"North Central",5,177,91,6,0,84,2
2020/10/20,"North East",7,91,21,0,0,70,0
2020/10/20,Saskatoon,20,525,101,7,1,421,3
2020/10/20,"Central West",0,193,16,0,0,176,1
2020/10/20,"Central East",2,145,43,1,0,101,1
2020/10/20,Regina,3,269,66,2,1,201,2
2020/10/20,"South West",0,227,2,0,0,224,1
2020/10/20,"South Central",1,210,4,0,0,202,4
2020/10/20,"South East",0,35,12,0,0,23,0
2020/10/21,"Far North West",0,371,20,0,0,344,7
2020/10/21,"Far North Central",0,0,0,0,0,0,0
2020/10/21,"Far North East",1,44,35,0,0,9,0
2020/10/21,"North West",1,154,18,0,0,132,4
2020/10/21,"North Central",17,194,108,5,0,84,2
2020/10/21,"North East",4,95,25,0,0,70,0
2020/10/21,Saskatoon,14,539,110,7,1,426,3
2020/10/21,"Central West",2,195,18,0,0,176,1
2020/10/21,"Central East",7,152,42,1,0,109,1
2020/10/21,Regina,11,280,75,2,1,203,2
2020/10/21,"South West",0,227,2,0,0,224,1
2020/10/21,"South Central",0,210,4,0,0,202,4
2020/10/21,"South East",0,35,12,0,0,23,0
2020/10/22,"Far North West",2,374,22,0,0,344,8
2020/10/22,"Far North Central",0,0,0,0,0,0,0
2020/10/22,"Far North East",6,50,40,0,0,10,0
2020/10/22,"North West",4,159,20,0,0,135,4
2020/10/22,"North Central",13,207,120,6,0,85,2
2020/10/22,"North East",3,98,27,0,0,71,0
2020/10/22,Saskatoon,21,559,129,10,2,428,2
2020/10/22,"Central West",1,196,15,0,0,180,1
2020/10/22,"Central East",1,153,42,0,0,110,1
2020/10/22,Regina,4,284,70,2,1,212,2
2020/10/22,"South West",1,228,3,0,0,224,1
2020/10/22,"South Central",1,211,5,0,0,202,4
2020/10/22,"South East",2,37,14,0,0,23,0
2020/10/23,"Far North West",1,375,22,0,0,345,8
2020/10/23,"Far North Central",0,0,0,0,0,0,0
2020/10/23,"Far North East",0,50,36,0,0,14,0
2020/10/23,"North West",3,162,23,1,0,135,4
2020/10/23,"North Central",5,212,118,5,0,92,2
2020/10/23,"North East",4,102,31,0,0,71,0
2020/10/23,Saskatoon,4,563,128,9,3,433,2
2020/10/23,"Central West",0,196,11,0,0,184,1
2020/10/23,"Central East",3,156,44,0,0,111,1
2020/10/23,Regina,9,293,72,1,1,219,2
2020/10/23,"South West",0,228,2,0,0,225,1
2020/10/23,"South Central",0,211,5,0,0,202,4
2020/10/23,"South East",4,41,17,0,0,24,0
2020/10/24,"Far North West",3,378,24,0,0,346,8
2020/10/24,"Far North Central",0,0,0,0,0,0,0
2020/10/24,"Far North East",1,51,34,0,0,17,0
2020/10/24,"North West",2,164,24,2,0,136,4
2020/10/24,"North Central",11,223,128,5,0,93,2
2020/10/24,"North East",3,105,34,1,0,71,0
2020/10/24,Saskatoon,33,596,161,8,3,433,2
2020/10/24,"Central West",0,196,11,0,0,184,1
2020/10/24,"Central East",3,159,45,0,0,113,1
2020/10/24,Regina,21,314,87,1,1,225,2
2020/10/24,"South West",0,228,2,0,0,225,1
2020/10/24,"South Central",0,211,4,0,0,203,4
2020/10/24,"South East",1,42,18,0,0,24,0
2020/10/25,"Far North West",1,379,25,0,0,346,8
2020/10/25,"Far North Central",0,0,0,0,0,0,0
2020/10/25,"Far North East",0,51,33,0,0,18,0
2020/10/25,"North West",1,165,25,2,0,136,4
2020/10/25,"North Central",5,228,128,7,0,98,2
2020/10/25,"North East",5,110,38,1,0,72,0
2020/10/25,Saskatoon,27,623,188,8,3,433,2
2020/10/25,"Central West",0,196,7,0,0,188,1
2020/10/25,"Central East",2,161,47,0,0,113,1
2020/10/25,Regina,14,328,97,3,1,229,2
2020/10/25,"South West",0,228,2,0,0,225,1
2020/10/25,"South Central",0,211,4,0,0,203,4
2020/10/25,"South East",5,47,23,0,0,24,0
2020/10/26,"Far North West",2,381,27,0,0,346,8
2020/10/26,"Far North Central",0,0,0,0,0,0,0
2020/10/26,"Far North East",2,53,35,0,0,18,0
2020/10/26,"North West",2,167,27,2,0,136,4
2020/10/26,"North Central",15,243,128,5,0,113,2
2020/10/26,"North East",1,111,39,2,0,72,0
2020/10/26,Saskatoon,13,636,200,7,4,434,2
2020/10/26,"Central West",0,196,7,0,0,188,1
2020/10/26,"Central East",9,170,54,0,0,115,1
2020/10/26,Regina,9,337,101,2,1,234,2
2020/10/26,"South West",0,228,2,0,0,225,1
2020/10/26,"South Central",0,211,4,0,0,203,4
2020/10/26,"South East",1,48,24,0,0,24,0
2020/10/27,"Far North West",1,382,28,0,0,346,8
2020/10/27,"Far North Central",0,0,0,0,0,0,0
2020/10/27,"Far North East",1,54,35,0,0,19,0
2020/10/27,"North West",8,175,32,2,0,139,4
2020/10/27,"North Central",6,249,128,4,1,119,2
2020/10/27,"North East",2,113,41,1,0,72,0
2020/10/27,Saskatoon,29,665,190,9,4,473,2
2020/10/27,"Central West",0,196,5,0,0,190,1
2020/10/27,"Central East",3,173,54,0,0,118,1
2020/10/27,Regina,5,342,105,2,1,235,2
2020/10/27,"South West",0,228,1,0,0,226,1
2020/10/27,"South Central",0,211,4,0,0,203,4
2020/10/27,"South East",2,50,26,0,0,24,0
2020/10/28,"Far North West",0,382,26,0,0,348,8
2020/10/28,"Far North Central",0,0,0,0,0,0,0
2020/10/28,"Far North East",0,54,33,0,0,21,0
2020/10/28,"North West",7,182,37,0,0,141,4
2020/10/28,"North Central",7,257,126,3,1,129,2
2020/10/28,"North East",11,124,51,1,0,73,0
2020/10/28,Saskatoon,25,690,195,9,4,493,2
2020/10/28,"Central West",0,196,3,0,0,192,1
2020/10/28,"Central East",0,173,50,0,0,122,1
2020/10/28,Regina,15,357,111,1,1,244,2
2020/10/28,"South West",0,228,1,0,0,226,1
2020/10/28,"South Central",0,211,3,0,0,204,4
2020/10/28,"South East",2,52,28,0,0,24,0
2020/10/29,"Far North West",0,382,24,0,0,350,8
2020/10/29,"Far North Central",0,0,0,0,0,0,0
2020/10/29,"Far North East",0,54,27,0,0,27,0
2020/10/29,"North West",6,188,42,0,0,142,4
2020/10/29,"North Central",11,268,124,4,1,142,2
2020/10/29,"North East",3,127,52,1,0,75,0
2020/10/29,Saskatoon,37,727,223,6,4,502,2
2020/10/29,"Central West",0,196,3,0,0,192,1
2020/10/29,"Central East",7,180,55,0,0,124,1
2020/10/29,Regina,13,370,119,3,1,249,2
2020/10/29,"South West",1,229,2,0,0,226,1
2020/10/29,"South Central",2,213,5,0,0,204,4
2020/10/29,"South East",2,54,29,0,0,25,0
2020/10/30,"Far North West",2,384,22,1,0,354,8
2020/10/30,"Far North Central",0,0,0,0,0,0,0
2020/10/30,"Far North East",0,54,25,0,0,29,0
2020/10/30,"North West",2,190,39,0,0,147,4
2020/10/30,"North Central",19,287,133,4,1,152,2
2020/10/30,"North East",4,131,55,1,0,76,0
2020/10/30,Saskatoon,34,761,257,6,4,502,2
2020/10/30,"Central West",0,196,3,0,0,192,1
2020/10/30,"Central East",4,184,55,0,0,128,1
2020/10/30,Regina,7,377,114,4,1,261,2
2020/10/30,"South West",0,229,2,0,0,226,1
2020/10/30,"South Central",2,215,5,0,0,206,4
2020/10/30,"South East",2,56,31,0,0,25,0
2020/10/31,"Far North West",2,386,20,0,0,358,8
2020/10/31,"Far North Central",0,0,0,0,0,0,0
2020/10/31,"Far North East",0,54,21,0,0,33,0
2020/10/31,"North West",3,193,40,2,0,149,4
2020/10/31,"North Central",7,294,129,6,1,163,2
2020/10/31,"North East",6,137,51,1,0,86,0
2020/10/31,Saskatoon,41,802,261,8,4,539,2
2020/10/31,"Central West",0,196,3,0,0,192,1
2020/10/31,"Central East",1,185,48,0,0,136,1
2020/10/31,Regina,18,395,127,6,1,266,2
2020/10/31,"South West",0,229,2,0,0,226,1
2020/10/31,"South Central",0,215,5,0,0,206,4
2020/10/31,"South East",0,56,31,0,0,25,0
2020/11/01,"Far North West",5,391,25,0,0,358,8
2020/11/01,"Far North Central",0,0,0,0,0,0,0
2020/11/01,"Far North East",0,54,21,0,0,33,0
2020/11/01,"North West",5,198,44,2,0,150,4
2020/11/01,"North Central",12,306,135,6,2,169,2
2020/11/01,"North East",1,138,52,2,0,86,0
2020/11/01,Saskatoon,25,827,284,10,4,541,2
2020/11/01,"Central West",0,196,3,0,0,192,1
2020/11/01,"Central East",2,187,48,0,0,138,1
2020/11/01,Regina,19,414,143,6,1,269,2
2020/11/01,"South West",1,230,3,0,0,226,1
2020/11/01,"South Central",0,215,5,0,0,206,4
2020/11/01,"South East",3,59,33,0,0,26,0
2020/11/02,"Far North West",1,392,26,0,0,358,8
2020/11/02,"Far North Central",0,0,0,0,0,0,0
2020/11/02,"Far North East",0,54,21,0,0,33,0
2020/11/02,"North West",5,204,48,2,0,152,4
2020/11/02,"North Central",22,328,156,7,2,170,2
2020/11/02,"North East",1,139,53,1,0,86,0
2020/11/02,Saskatoon,18,845,292,11,4,551,2
2020/11/02,"Central West",1,197,4,0,0,192,1
2020/11/02,"Central East",1,188,47,0,0,140,1
2020/11/02,Regina,14,428,157,6,1,269,2
2020/11/02,"South West",0,230,3,0,0,226,1
2020/11/02,"South Central",0,215,5,0,0,206,4
2020/11/02,"South East",0,59,33,0,0,26,0
2020/11/03,"Far North West",1,393,23,0,0,362,8
2020/11/03,"Far North Central",0,0,0,0,0,0,0
2020/11/03,"Far North East",1,55,21,0,0,34,0
2020/11/03,"North West",14,221,60,2,0,157,4
2020/11/03,"North Central",16,348,172,5,2,174,2
2020/11/03,"North East",3,143,56,0,0,87,0
2020/11/03,Saskatoon,29,874,270,8,4,602,2
2020/11/03,"Central West",0,197,4,0,0,192,1
2020/11/03,"Central East",6,194,41,0,0,152,1
2020/11/03,Regina,10,439,152,6,1,285,2
2020/11/03,"South West",0,230,2,0,0,227,1
2020/11/03,"South Central",0,215,5,0,0,206,4
2020/11/03,"South East",0,59,31,0,0,28,0
2020/11/04,"Far North West",1,394,23,0,0,363,8
2020/11/04,"Far North Central",0,0,0,0,0,0,0
2020/11/04,"Far North East",0,55,18,0,0,37,0
2020/11/04,"North West",1,222,58,2,0,160,4
2020/11/04,"North Central",1,350,165,5,2,183,2
2020/11/04,"North East",0,143,39,0,0,104,0
2020/11/04,Saskatoon,13,887,261,10,1,624,2
2020/11/04,"Central West",0,197,4,0,0,192,1
2020/11/04,"Central East",6,200,47,0,0,152,1
2020/11/04,Regina,14,453,149,5,1,302,2
2020/11/04,"South West",0,230,2,0,0,227,1
2020/11/04,"South Central",0,215,5,0,0,206,4
2020/11/04,"South East",0,59,25,0,0,34,0
2020/11/05,"Far North West",6,400,27,1,0,365,8
2020/11/05,"Far North Central",0,0,0,0,0,0,0
2020/11/05,"Far North East",1,56,18,0,0,38,0
2020/11/05,"North West",10,232,62,3,0,166,4
2020/11/05,"North Central",30,380,193,8,1,185,2
2020/11/05,"North East",0,143,31,0,0,112,0
2020/11/05,Saskatoon,55,942,295,10,3,645,2
2020/11/05,"Central West",1,198,3,0,0,194,1
2020/11/05,"Central East",4,204,48,0,0,155,1
2020/11/05,Regina,13,466,159,5,1,305,2
2020/11/05,"South West",1,231,2,0,0,228,1
2020/11/05,"South Central",2,217,7,0,0,206,4
2020/11/05,"South East",1,60,25,0,0,35,0
2020/11/06,"Far North West",8,408,35,1,0,365,8
2020/11/06,"Far North Central",0,0,0,0,0,0,0
2020/11/06,"Far North East",1,57,19,0,0,38,0
2020/11/06,"North West",8,240,68,3,0,168,4
2020/11/06,"North Central",3,388,198,8,1,188,2
2020/11/06,"North East",0,143,30,0,0,113,0
2020/11/06,Saskatoon,25,967,294,10,2,671,2
2020/11/06,"Central West",0,198,3,0,0,194,1
2020/11/06,"Central East",11,215,53,0,0,161,1
2020/11/06,Regina,20,486,165,7,1,319,2
2020/11/06,"South West",1,232,3,0,0,228,1
2020/11/06,"South Central",2,219,9,0,0,206,4
2020/11/06,"South East",5,65,29,0,0,36,0
2020/11/07,"Far North West",4,412,37,1,0,366,9
2020/11/07,"Far North Central",1,1,1,0,0,0,0
2020/11/07,"Far North East",2,59,21,0,0,38,0
2020/11/07,"North West",9,249,77,2,0,168,4
2020/11/07,"North Central",10,398,189,8,1,207,2
2020/11/07,"North East",5,148,33,0,0,114,1
2020/11/07,Saskatoon,38,1005,316,9,5,687,2
2020/11/07,"Central West",0,198,3,0,0,194,1
2020/11/07,"Central East",2,217,53,0,0,163,1
2020/11/07,Regina,39,525,204,6,2,319,2
2020/11/07,"South West",1,233,4,0,0,228,1
2020/11/07,"South Central",3,222,12,0,0,206,4
2020/11/07,"South East",1,66,30,0,0,36,0
2020/11/08,"Far North West",7,419,42,1,0,368,9
2020/11/08,"Far North Central",3,4,4,0,0,0,0
2020/11/08,"Far North East",2,61,23,0,0,38,0
2020/11/08,"North West",14,263,91,2,0,168,4
2020/11/08,"North Central",18,416,197,7,1,217,2
2020/11/08,"North East",16,164,47,0,0,116,1
2020/11/08,Saskatoon,48,1053,362,9,4,688,3
2020/11/08,"Central West",1,199,4,0,0,194,1
2020/11/08,"Central East",11,228,59,0,0,168,1
2020/11/08,Regina,23,548,227,5,2,319,2
2020/11/08,"South West",5,238,8,1,0,229,1
2020/11/08,"South Central",3,225,15,0,0,206,4
2020/11/08,"South East",5,71,35,0,0,36,0
2020/11/09,"Far North West",15,434,57,1,0,368,9
2020/11/09,"Far North Central",1,5,5,0,0,0,0
2020/11/09,"Far North East",4,65,27,1,0,38,0
2020/11/09,"North West",19,283,106,2,0,173,4
2020/11/09,"North Central",15,431,204,6,2,224,3
2020/11/09,"North East",6,170,50,0,0,119,1
2020/11/09,Saskatoon,76,1129,434,14,4,692,3
2020/11/09,"Central West",2,201,6,0,0,194,1
2020/11/09,"Central East",8,236,67,0,0,168,1
2020/11/09,Regina,25,573,252,4,2,319,2
2020/11/09,"South West",5,243,13,0,0,229,1
2020/11/09,"South Central",1,226,13,0,0,209,4
2020/11/09,"South East",7,78,42,1,0,36,0
2020/11/10,"Far North West",6,440,63,1,0,368,9
2020/11/10,"Far North Central",4,9,9,0,0,0,0
2020/11/10,"Far North East",6,71,33,0,0,38,0
2020/11/10,"North West",11,294,114,3,0,176,4
2020/11/10,"North Central",2,436,204,7,2,229,3
2020/11/10,"North East",2,172,49,1,0,122,1
2020/11/10,Saskatoon,50,1179,413,18,6,763,3
2020/11/10,"Central West",2,203,8,0,0,194,1
2020/11/10,"Central East",6,242,70,0,1,171,1
2020/11/10,Regina,31,604,258,3,2,344,2
2020/11/10,"South West",0,243,13,0,0,229,1
2020/11/10,"South Central",6,232,18,0,0,210,4
2020/11/10,"South East",0,78,42,0,0,36,0
2020/11/11,"Far North West",7,447,68,1,0,370,9
2020/11/11,"Far North Central",0,9,9,0,0,0,0
2020/11/11,"Far North East",8,79,39,0,0,40,0
2020/11/11,"North West",1,295,113,2,0,178,4
2020/11/11,"North Central",1,438,199,6,2,236,3
2020/11/11,"North East",0,172,48,3,0,123,1
2020/11/11,Saskatoon,29,1208,420,22,6,785,3
2020/11/11,"Central West",0,203,8,0,0,194,1
2020/11/11,"Central East",3,245,68,0,1,176,1
2020/11/11,Regina,37,641,283,3,2,356,2
2020/11/11,"South West",0,243,13,0,0,229,1
2020/11/11,"South Central",11,243,29,0,0,210,4
2020/11/11,"South East",13,91,55,0,0,36,0
2020/11/12,"Far North West",5,452,72,1,0,371,9
2020/11/12,"Far North Central",8,17,17,0,0,0,0
2020/11/12,"Far North East",6,85,44,0,0,41,0
2020/11/12,"North West",7,302,117,1,1,181,4
2020/11/12,"North Central",8,446,201,5,2,242,3
2020/11/12,"North East",0,172,44,3,0,127,1
2020/11/12,Saskatoon,24,1232,444,20,7,785,3
2020/11/12,"Central West",0,203,8,0,0,194,1
2020/11/12,"Central East",7,252,75,0,2,176,1
2020/11/12,Regina,25,667,309,3,1,356,2
2020/11/12,"South West",4,247,17,1,0,229,1
2020/11/12,"South Central",5,248,34,0,0,210,4
2020/11/12,"South East",7,98,62,2,0,36,0
2020/11/13,"Far North West",1,453,71,1,0,373,9
2020/11/13,"Far North Central",6,23,23,0,0,0,0
2020/11/13,"Far North East",3,88,46,0,0,42,0
2020/11/13,"North West",7,309,122,1,1,183,4
2020/11/13,"North Central",10,456,205,5,3,248,3
2020/11/13,"North East",11,183,55,5,0,127,1
2020/11/13,Saskatoon,5,1237,396,20,8,838,3
2020/11/13,"Central West",0,203,8,0,0,194,1
2020/11/13,"Central East",4,256,77,0,2,178,1
2020/11/13,Regina,16,683,298,2,1,383,2
2020/11/13,"South West",6,253,21,1,0,231,1
2020/11/13,"South Central",8,256,41,0,0,211,4
2020/11/13,"South East",4,102,54,3,0,48,0
2020/11/14,"Far North West",26,479,91,1,0,379,9
2020/11/14,"Far North Central",8,31,31,0,0,0,0
2020/11/14,"Far North East",16,104,62,1,0,42,0
2020/11/14,"North West",23,332,143,4,1,185,4
2020/11/14,"North Central",30,486,233,4,3,250,3
2020/11/14,"North East",30,213,85,4,0,127,1
2020/11/14,Saskatoon,123,1360,500,22,8,857,3
2020/11/14,"Central West",7,210,15,0,0,194,1
2020/11/14,"Central East",7,263,79,0,2,183,1
2020/11/14,Regina,20,703,316,1,2,385,2
2020/11/14,"South West",2,255,22,1,0,232,1
2020/11/14,"South Central",3,259,39,0,0,216,4
2020/11/14,"South East",3,105,56,3,0,49,0
2020/11/15,"Far North West",9,488,97,1,0,382,9
2020/11/15,"Far North Central",0,31,31,0,0,0,0
2020/11/15,"Far North East",7,111,59,1,0,52,0
2020/11/15,"North West",16,351,161,3,1,186,4
2020/11/15,"North Central",9,498,214,4,3,279,5
2020/11/15,"North East",6,219,90,3,0,128,1
2020/11/15,Saskatoon,64,1424,549,25,7,872,3
2020/11/15,"Central West",2,212,15,0,0,196,1
2020/11/15,"Central East",1,264,78,0,2,185,1
2020/11/15,Regina,28,731,344,2,3,385,2
2020/11/15,"South West",1,256,23,2,0,232,1
2020/11/15,"South Central",10,269,49,1,0,216,4
2020/11/15,"South East",18,123,74,4,0,49,0
