date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-03-22,866,865,343,13,318,186,5,9688,9639,0,
2020-03-23,1062,1059,459,17,408,167,8,10750,10698,0,
2020-03-24,957,949,406,21,353,165,4,11707,11647,0,
2020-03-25,970,968,464,13,371,113,7,12677,12615,0,
2020-03-26,909,907,456,14,322,109,6,13586,13522,0,
2020-03-27,950,942,494,8,351,80,9,14536,14464,1,
2020-03-28,952,943,522,8,326,82,5,15488,15407,0,
2020-03-29,865,859,498,9,296,52,4,16353,16266,0,
2020-03-30,1136,1133,640,11,408,70,4,17489,17399,0,
2020-03-31,961,957,571,3,314,64,5,18450,18356,0,
2020-04-01,1293,1284,814,13,370,80,7,19743,19640,0,
2020-04-02,1161,1158,810,11,292,41,4,20904,20798,0,
2020-04-03,1328,1326,951,7,316,51,1,22232,22124,0,
2020-04-04,1145,1144,833,9,264,31,7,23377,23268,0,
2020-04-05,1064,1063,753,5,281,19,5,24441,24331,0,
2020-04-06,1406,1401,947,11,423,14,6,25847,25732,0,
2020-04-07,1278,1275,870,13,371,18,3,27125,27007,0,
2020-04-08,1406,1405,986,10,398,5,6,28531,28412,0,
2020-04-09,1461,1458,1015,14,423,5,1,29992,29870,1,
2020-04-10,1737,1735,1233,19,469,6,8,31729,31605,0,
2020-04-11,1625,1623,1126,11,480,3,3,33354,33228,0,
2020-04-12,1479,1477,1052,16,397,5,7,34833,34705,0,
2020-04-13,2039,2037,1284,32,708,6,7,36872,36742,0,
2020-04-14,1780,1779,1214,21,539,3,2,38652,38521,0,
2020-04-15,1873,1870,1329,21,510,4,6,40525,40391,0,
2020-04-16,1938,1936,1302,18,612,1,3,42463,42327,0,
2020-04-17,1868,1867,1315,17,532,3,0,44331,44194,0,
2020-04-18,1665,1663,1203,21,435,3,1,45996,45857,0,
2020-04-19,1277,1276,873,15,379,4,5,47273,47133,0,
2020-04-20,1790,1787,1203,11,565,3,5,49063,48920,0,
2020-04-21,1439,1438,925,13,491,4,5,50502,50358,0,
2020-04-22,1549,1548,1004,12,526,2,4,52051,51906,0,
2020-04-23,1574,1573,1012,20,537,1,3,53625,53479,0,
2020-04-24,1508,1505,975,10,513,3,4,55133,54984,0,
2020-04-25,1404,1400,934,15,442,5,4,56537,56384,0,
2020-04-26,1350,1349,895,13,431,4,6,57887,57733,0,
2020-04-27,1674,1673,1046,11,608,5,3,59561,59406,0,
2020-04-28,1529,1528,981,19,518,6,4,61090,60934,1,
2020-04-29,1492,1492,897,4,583,2,6,62582,62426,0,
2020-04-30,1438,1438,888,5,539,3,3,64020,63864,0,
2020-05-01,1594,1593,961,8,617,4,3,65614,65457,0,
2020-05-02,1076,1075,714,8,348,0,5,66690,66532,0,
2020-05-03,1048,1045,662,6,370,5,2,67738,67577,0,
2020-05-04,1323,1321,803,6,508,1,3,69061,68898,0,
2020-05-05,1256,1254,784,6,460,1,3,70317,70152,0,
2020-05-06,1094,1093,672,8,406,2,5,71411,71245,0,
2020-05-07,1123,1122,721,6,388,6,1,72534,72367,0,
2020-05-08,1151,1149,722,5,414,1,7,73685,73516,0,
2020-05-09,1040,1039,690,9,332,4,4,74725,74555,0,
2020-05-10,990,990,645,6,333,4,2,75715,75545,0,
2020-05-11,1224,1224,784,5,419,6,10,76939,76769,0,
2020-05-12,1099,1098,733,6,348,6,5,78038,77867,0,
2020-05-13,1089,1088,703,3,379,2,1,79127,78955,0,
2020-05-14,1174,1172,777,3,381,6,5,80301,80127,0,
2020-05-15,1281,1281,824,0,442,11,4,81582,81408,0,
2020-05-16,987,982,643,2,335,1,1,82569,82390,0,
2020-05-17,920,916,602,2,303,8,1,83489,83306,0,
2020-05-18,1077,1076,663,2,404,5,2,84566,84382,0,
2020-05-19,943,942,623,3,311,3,2,85509,85324,0,
2020-05-20,1093,1092,712,1,376,1,2,86602,86416,0,
2020-05-21,854,853,582,3,260,5,3,87456,87269,0,
2020-05-22,851,850,542,0,302,4,2,88307,88119,0,
2020-05-23,712,712,482,1,225,4,0,89019,88831,0,
2020-05-24,647,647,438,0,204,4,1,89666,89478,0,
2020-05-25,832,831,541,3,278,3,6,90498,90309,0,
2020-05-26,726,723,490,1,224,6,2,91224,91032,0,
2020-05-27,693,693,469,2,220,2,0,91917,91725,0,
2020-05-28,583,583,396,2,184,1,0,92500,92308,0,
2020-05-29,691,691,459,0,227,4,1,93191,92999,0,
2020-05-30,547,542,390,2,147,1,2,93738,93541,0,
2020-05-31,484,482,353,0,125,4,0,94222,94023,0,
2020-06-01,614,611,408,5,192,5,1,94836,94634,0,
2020-06-02,496,494,343,1,141,6,3,95332,95128,0,
2020-06-03,507,507,353,3,147,3,1,95839,95635,0,
2020-06-04,433,431,276,1,142,11,1,96272,96066,0,
2020-06-05,431,424,306,1,114,3,0,96703,96490,0,
2020-06-06,385,380,280,1,94,5,0,97088,96870,0,
2020-06-07,323,321,237,1,82,1,0,97411,97191,0,
2020-06-08,393,387,272,6,94,11,4,97804,97578,0,
2020-06-09,360,357,246,3,103,4,1,98164,97935,0,
2020-06-10,421,420,289,4,112,10,5,98585,98355,0,
2020-06-11,360,357,245,3,104,5,0,98945,98712,0,
2020-06-12,373,368,241,5,113,6,3,99318,99080,0,
2020-06-13,270,268,174,2,86,5,1,99588,99348,0,
2020-06-14,305,302,207,0,84,9,2,99893,99650,0,
2020-06-15,388,386,247,4,122,7,6,100281,100036,0,
2020-06-16,351,348,234,2,100,9,3,100632,100384,0,
2020-06-17,347,345,233,0,98,5,9,100979,100729,0,
2020-06-18,304,302,202,1,91,5,3,101283,101031,0,
2020-06-19,331,329,237,0,80,10,2,101614,101360,0,
2020-06-20,279,276,202,0,64,9,1,101893,101636,0,
2020-06-21,274,271,175,0,88,5,3,102167,101907,0,
2020-06-22,332,326,215,2,101,4,4,102499,102233,0,
2020-06-23,319,316,210,2,94,7,3,102818,102549,0,
2020-06-24,279,277,185,2,81,7,2,103097,102826,0,
2020-06-25,390,387,283,1,97,5,1,103487,103213,0,
2020-06-26,263,257,153,1,88,10,5,103750,103470,0,
2020-06-27,268,267,197,1,61,7,1,104018,103737,0,
2020-06-28,270,268,184,1,75,8,0,104288,104005,0,
2020-06-29,320,313,205,2,91,9,6,104608,104318,0,
2020-06-30,292,286,191,3,88,2,2,104900,104604,0,
2020-07-01,277,265,163,8,88,5,1,105177,104869,0,
2020-07-02,253,244,162,1,71,6,4,105430,105113,0,
2020-07-03,285,276,173,2,89,11,1,105715,105389,0,
2020-07-04,288,275,162,3,99,10,1,106003,105664,0,
2020-07-05,271,268,163,3,94,7,1,106274,105932,0,
2020-07-06,470,459,252,2,162,16,27,106744,106391,0,
2020-07-07,421,410,234,5,148,20,3,107165,106801,0,
2020-07-08,427,403,261,4,122,11,5,107592,107204,0,
2020-07-09,402,382,247,4,116,11,4,107994,107586,0,
2020-07-10,390,370,249,6,98,12,5,108384,107956,0,
2020-07-11,368,351,208,3,121,12,7,108752,108307,0,
2020-07-12,380,358,228,3,123,4,0,109132,108665,0,
2020-07-13,603,549,340,12,178,13,6,109735,109214,0,
2020-07-14,534,488,288,4,178,12,6,110269,109702,0,
2020-07-15,552,501,309,3,171,12,6,110821,110203,0,
2020-07-16,452,407,239,3,143,20,2,111273,110610,0,
2020-07-17,480,442,259,6,167,5,5,111753,111052,0,
2020-07-18,397,368,234,2,122,9,1,112150,111420,0,
2020-07-19,373,334,198,4,119,10,3,112523,111754,0,
2020-07-20,521,459,260,6,183,9,1,113044,112213,0,
2020-07-21,485,423,244,9,158,6,6,113529,112636,0,
2020-07-22,436,379,187,7,172,10,3,113965,113015,0,
2020-07-23,406,318,147,3,157,8,3,114371,113333,0,
2020-07-24,408,315,161,7,138,5,4,114779,113648,0,
2020-07-25,303,205,99,4,94,5,3,115082,113853,0,
2020-07-26,320,203,116,6,69,11,1,115402,114056,0,
2020-07-27,465,301,170,4,112,11,4,115867,114357,0,
2020-07-28,392,242,133,1,93,12,3,116259,114599,0,
2020-07-29,385,209,126,1,72,4,6,116644,114808,0,
2020-07-30,321,190,104,1,71,6,8,116965,114998,0,
2020-07-31,316,184,104,0,68,8,4,117281,115182,0,
2020-08-01,319,179,99,7,54,17,2,117600,115361,0,
2020-08-02,322,169,93,7,61,6,2,117922,115530,0,
2020-08-03,415,245,136,2,92,12,3,118337,115775,0,
2020-08-04,413,262,137,0,99,16,10,118750,116037,0,
2020-08-05,368,258,145,9,93,6,5,119118,116295,0,
2020-08-06,336,235,139,5,78,6,7,119454,116530,0,
2020-08-07,363,257,145,2,93,7,10,119817,116787,0,
2020-08-08,326,195,98,4,76,2,15,120143,116982,0,
2020-08-09,314,218,105,7,93,6,7,120457,117200,0,
2020-08-10,424,301,147,7,127,10,10,120881,117501,0,
2020-08-11,426,310,164,5,129,8,4,121307,117811,0,
2020-08-12,377,275,147,12,96,11,9,121684,118086,0,
2020-08-13,364,290,170,6,101,9,4,122048,118376,0,
2020-08-14,340,240,115,8,108,6,3,122388,118616,1,
2020-08-15,342,240,102,7,120,4,7,122730,118856,0,
2020-08-16,364,237,113,14,104,4,2,123094,119093,0,
2020-08-17,505,337,176,9,139,7,6,123599,119430,0,
2020-08-18,402,293,153,4,129,3,4,124001,119723,0,
2020-08-19,408,288,151,8,120,3,6,124409,120011,0,
2020-08-20,414,302,157,7,127,4,7,124823,120313,0,
2020-08-21,402,286,148,9,119,5,5,125225,120599,0,
2020-08-22,388,303,167,8,119,5,4,125613,120902,0,
2020-08-23,379,269,134,2,123,4,6,125992,121171,0,
2020-08-24,548,378,188,15,166,6,3,126540,121549,0,
2020-08-25,571,416,205,12,180,9,10,127111,121965,0,
2020-08-26,539,369,188,14,158,4,5,127650,122334,0,
2020-08-27,444,315,168,11,133,2,1,128094,122649,0,
2020-08-28,540,376,200,11,153,6,6,128634,123025,0,
2020-08-29,425,286,157,10,112,4,3,129059,123311,0,
2020-08-30,508,353,190,4,145,7,7,129567,123664,0,
2020-08-31,615,381,209,10,146,8,8,130182,124045,0,
2020-09-01,705,460,261,17,172,5,5,130887,124505,0,
2020-09-02,682,430,245,13,159,6,7,131569,124935,0,
2020-09-03,600,396,219,5,159,3,10,132169,125331,0,
2020-09-04,687,431,230,10,176,9,6,132856,125762,0,
2020-09-05,641,375,217,8,138,9,3,133497,126137,0,
2020-09-06,656,387,214,4,155,7,7,134153,126524,0,
2020-09-07,768,475,246,10,201,9,9,134921,126999,0,
2020-09-08,922,567,311,11,222,11,12,135843,127566,0,
2020-09-09,939,552,311,11,216,3,11,136782,128118,0,
2020-09-10,901,544,299,7,218,5,15,137683,128662,0,
2020-09-11,899,558,304,10,225,10,9,138582,129220,0,
2020-09-12,957,610,331,9,255,4,11,139539,129830,0,
2020-09-13,923,559,286,8,249,5,11,140462,130389,0,
2020-09-14,1210,736,397,14,299,8,18,141672,131125,0,
2020-09-15,1284,785,440,10,314,5,16,142956,131910,0,
2020-09-16,1294,751,429,21,278,3,20,144250,132661,0,
2020-09-17,1234,703,394,21,258,7,23,145484,133364,0,
2020-09-18,1337,740,422,8,276,1,33,146821,134104,0,
2020-09-19,1238,690,345,18,289,5,33,148059,134794,0,
2020-09-20,1264,669,319,11,291,8,40,149323,135463,0,
2020-09-21,1746,980,491,16,385,5,83,151069,136443,0,
2020-09-22,1795,910,451,15,339,7,98,152864,137353,0,
2020-09-23,1808,925,486,14,323,2,100,154672,138278,0,
2020-09-24,1849,928,455,10,343,2,118,156521,139206,0,
2020-09-25,2013,1024,488,20,346,7,163,158534,140230,0,
2020-09-26,1756,857,413,7,275,3,159,160290,141087,0,
2020-09-27,1874,903,398,12,312,6,175,162164,141990,0,
2020-09-28,2354,1104,484,15,383,4,218,164518,143094,0,
2020-09-29,2164,1041,503,21,331,2,184,166682,144135,0,
2020-09-30,2160,1015,445,17,346,1,206,168842,145150,0,
2020-10-01,2063,980,447,8,327,10,188,170905,146130,0,
2020-10-02,2040,1011,459,18,349,7,178,172945,147141,0,
2020-10-03,1765,868,390,19,296,5,158,174710,148009,0,
2020-10-04,1795,869,411,14,301,6,137,176505,148878,0,
2020-10-05,2345,1170,568,18,369,4,211,178850,150048,0,
2020-10-06,2211,1148,550,30,353,9,206,181061,151196,0,
2020-10-07,2150,1129,562,18,336,8,205,183211,152325,0,
2020-10-08,2068,1033,506,14,321,6,186,185279,153358,0,
2020-10-09,2218,1119,514,20,341,5,239,187497,154477,0,
2020-10-10,1989,1112,526,15,352,3,216,189486,155589,0,
2020-10-11,1804,988,460,17,318,4,189,191290,156577,0,
2020-10-12,2159,1154,535,21,344,8,246,193449,157731,0,
2020-10-13,2460,1344,606,21,445,6,266,195909,159075,0,
2020-10-14,2371,1308,655,22,405,5,221,198280,160383,,
2020-10-15,2405,1246,653,23,363,9,198,200685,161629,,
2020-10-16,2391,1316,686,21,389,5,215,203076,162945,,
2020-10-17,2122,1174,610,21,341,4,198,205198,164119,,
2020-10-18,2050,1186,568,14,369,7,228,207248,165305,,
2020-10-19,2476,1472,698,20,467,4,283,209724,166777,,
2020-10-20,2375,1431,717,22,426,4,262,212099,168208,,
2020-10-21,2259,1358,698,28,356,8,268,214358,169566,,
2020-10-22,1983,1206,592,14,352,0,248,216341,170772,,
2020-10-23,1767,1133,572,13,312,4,232,218108,171905,,
2020-10-24,1210,913,444,6,238,3,222,219318,172818,,
2020-10-25,964,773,334,6,201,2,230,220282,173591,,
2020-10-26,971,819,344,1,227,2,245,221253,174410,,
2020-10-27,808,699,270,2,165,1,261,222061,175109,,
2020-10-28,777,706,232,0,169,0,305,222838,175815,,
2020-10-29,535,482,105,0,115,0,262,223373,176297,,
2020-10-30,442,429,50,0,102,0,277,223815,176726,,
2020-10-31,131,127,8,0,38,0,81,223946,176853,,
2020-11-01,0,0,0,0,0,0,0,223946,176853,,
2020-11-02,0,0,0,0,0,0,0,223946,176853,,
