date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-02-17,2,2,1,0,0,0,1,31,31,0,
2020-02-18,2,2,2,0,0,0,0,33,33,1,
2020-02-19,3,3,1,0,1,0,1,36,36,0,
2020-02-20,7,7,3,1,1,0,2,43,43,0,
2020-02-21,2,2,0,0,0,0,2,45,45,0,
2020-02-22,5,5,0,0,2,0,3,50,50,0,
2020-02-23,16,16,7,0,2,0,7,66,66,1,
2020-02-24,14,14,3,0,2,0,9,80,80,0,
2020-02-25,15,15,3,0,2,0,10,95,95,0,
2020-02-26,12,12,6,1,3,0,2,107,107,0,
2020-02-27,25,25,13,0,6,0,6,132,132,1,
2020-02-28,35,35,19,0,4,0,12,167,167,0,
2020-02-29,27,27,9,0,5,1,12,194,194,0,
2020-03-01,47,47,12,0,15,1,19,241,241,0,
2020-03-02,48,48,7,0,10,0,31,289,289,1,
2020-03-03,53,53,17,0,8,0,28,342,342,0,
2020-03-04,50,49,14,1,8,0,26,392,391,0,
2020-03-05,63,63,14,1,17,0,31,455,454,0,
2020-03-06,83,83,18,2,22,1,40,538,537,0,
2020-03-07,90,90,17,4,27,0,42,628,627,1,
2020-03-08,131,131,33,3,35,2,58,759,758,0,
2020-03-09,224,224,69,10,56,0,89,983,982,0,
2020-03-10,257,257,66,8,64,1,118,1240,1239,0,
2020-03-11,296,296,85,11,72,5,123,1536,1535,1,
2020-03-12,383,383,107,8,114,2,152,1919,1918,0,
2020-03-13,456,454,136,10,142,1,165,2375,2372,0,
2020-03-14,458,454,101,14,162,3,174,2833,2826,0,
2020-03-15,597,594,168,11,190,4,221,3430,3420,1,
2020-03-16,838,835,271,10,291,3,260,4268,4255,0,
2020-03-17,864,860,279,17,300,7,257,5132,5115,0,
2020-03-18,958,955,290,19,335,9,302,6090,6070,0,
2020-03-19,810,802,271,12,280,9,230,6900,6872,1,
2020-03-20,1015,1012,376,23,389,4,220,7915,7884,0,
2020-03-21,889,881,326,11,300,7,237,8804,8765,0,
2020-03-22,863,862,341,13,318,4,186,9667,9627,0,
2020-03-23,1060,1058,457,17,409,8,167,10727,10685,0,
2020-03-24,959,952,407,21,355,4,165,11686,11637,0,
2020-03-25,971,969,466,13,369,8,113,12657,12606,0,
2020-03-26,908,906,454,14,322,6,110,13565,13512,0,
2020-03-27,950,942,494,8,351,9,80,14515,14454,1,
2020-03-28,957,948,521,8,330,8,81,15472,15402,0,
2020-03-29,865,860,501,9,295,4,51,16337,16262,0,
2020-03-30,1134,1131,639,11,407,4,70,17471,17393,0,
2020-03-31,956,952,568,3,312,5,64,18427,18345,0,
2020-04-01,1300,1291,813,13,378,8,79,19727,19636,0,
2020-04-02,1156,1153,804,11,290,7,41,20883,20789,0,
2020-04-03,1333,1331,953,7,319,2,50,22216,22120,0,
2020-04-04,1149,1148,832,9,267,9,31,23365,23268,0,
2020-04-05,1062,1061,748,5,283,6,19,24427,24329,0,
2020-04-06,1409,1404,953,11,420,6,14,25836,25733,0,
2020-04-07,1272,1270,860,13,374,5,18,27108,27003,0,
2020-04-08,1409,1408,986,10,398,9,5,28517,28411,0,
2020-04-09,1458,1455,1007,14,424,5,5,29975,29866,1,
2020-04-10,1738,1737,1234,19,470,8,6,31713,31603,0,
2020-04-11,1631,1630,1125,11,484,6,4,33344,33233,0,
2020-04-12,1479,1477,1050,16,397,9,5,34823,34710,0,
2020-04-13,2045,2043,1290,32,705,10,6,36868,36753,0,
2020-04-14,1802,1801,1226,21,547,4,3,38670,38554,0,
2020-04-15,1875,1872,1325,21,515,7,4,40545,40426,0,
2020-04-16,1930,1928,1292,18,614,3,1,42475,42354,0,
2020-04-17,1857,1856,1295,17,539,2,3,44332,44210,0,
2020-04-18,1665,1663,1199,21,439,1,3,45997,45873,0,
2020-04-19,1262,1261,859,15,377,6,4,47259,47134,0,
2020-04-20,1813,1811,1213,11,578,6,3,49072,48945,0,
2020-04-21,1438,1437,925,13,488,7,4,50510,50382,0,
2020-04-22,1549,1548,1004,12,525,5,2,52059,51930,0,
2020-04-23,1567,1565,1006,20,534,4,1,53626,53495,0,
2020-04-24,1506,1504,970,10,515,6,3,55132,54999,0,
2020-04-25,1405,1401,934,15,443,4,5,56537,56400,0,
2020-04-26,1343,1343,889,13,431,6,4,57880,57743,0,
2020-04-27,1679,1678,1050,11,609,3,5,59559,59421,0,
2020-04-28,1519,1519,975,19,515,4,6,61078,60940,1,
2020-04-29,1490,1490,888,4,591,5,2,62568,62430,0,
2020-04-30,1448,1448,898,5,539,3,3,64016,63878,0,
2020-05-01,1588,1587,954,8,618,3,4,65604,65465,0,
2020-05-02,1086,1085,718,8,353,6,0,66690,66550,0,
2020-05-03,1038,1036,660,6,363,2,5,67728,67586,0,
2020-05-04,1322,1322,804,6,508,3,1,69050,68908,0,
2020-05-05,1260,1259,782,6,464,6,1,70310,70167,0,
2020-05-06,1091,1090,670,8,405,5,2,71401,71257,0,
2020-05-07,1149,1149,747,6,386,4,6,72550,72406,0,
2020-05-08,1170,1168,735,5,418,9,1,73720,73574,0,
2020-05-09,1035,1035,686,9,332,4,4,74755,74609,0,
2020-05-10,953,953,612,6,327,4,4,75708,75562,0,
2020-05-11,1232,1232,790,5,421,10,6,76940,76794,0,
2020-05-12,1089,1089,714,6,357,6,6,78029,77883,0,
2020-05-13,1099,1098,716,3,376,1,2,79128,78981,0,
2020-05-14,1156,1156,759,3,384,4,6,80284,80137,0,
2020-05-15,1276,1276,814,0,444,7,11,81560,81413,0,
2020-05-16,996,996,655,2,337,1,1,82556,82409,0,
2020-05-17,921,920,607,2,302,1,8,83477,83329,0,
2020-05-18,1080,1079,663,2,407,2,5,84557,84408,0,
2020-05-19,939,939,626,3,305,2,3,85496,85347,0,
2020-05-20,1097,1096,701,1,391,2,1,86593,86443,0,
2020-05-21,874,874,599,3,264,3,5,87467,87317,0,
2020-05-22,845,844,537,0,301,2,4,88312,88161,0,
2020-05-23,704,704,478,1,221,0,4,89016,88865,0,
2020-05-24,645,645,438,0,201,2,4,89661,89510,0,
2020-05-25,830,830,527,3,291,6,3,90491,90340,0,
2020-05-26,722,722,491,1,220,4,6,91213,91062,0,
2020-05-27,714,714,485,2,225,0,2,91927,91776,0,
2020-05-28,580,580,392,2,184,1,1,92507,92356,0,
2020-05-29,695,694,454,0,235,1,4,93202,93050,0,
2020-05-30,558,554,403,2,146,2,1,93760,93604,0,
2020-05-31,434,433,303,0,126,0,4,94194,94037,0,
2020-06-01,659,658,452,5,195,1,5,94853,94695,0,
2020-06-02,496,494,346,1,140,2,5,95349,95189,0,
2020-06-03,486,486,329,3,150,1,3,95835,95675,0,
2020-06-04,451,450,296,1,141,1,11,96286,96125,0,
2020-06-05,443,439,316,1,119,0,3,96729,96564,0,
2020-06-06,372,370,265,1,99,0,5,97101,96934,0,
2020-06-07,321,319,237,1,80,0,1,97422,97253,0,
2020-06-08,403,398,278,6,98,5,11,97825,97651,0,
2020-06-09,372,370,260,3,102,1,4,98197,98021,0,
2020-06-10,434,433,294,4,120,5,10,98631,98454,0,
2020-06-11,361,358,247,3,103,0,5,98992,98812,0,
2020-06-12,374,369,238,5,117,3,6,99366,99181,0,
2020-06-13,268,267,173,2,86,1,5,99634,99448,0,
2020-06-14,302,299,203,0,85,2,9,99936,99747,0,
2020-06-15,386,386,246,4,124,5,7,100322,100133,0,
2020-06-16,351,347,234,2,99,3,9,100673,100480,0,
2020-06-17,341,339,228,0,99,7,5,101014,100819,0,
2020-06-18,301,299,201,1,91,1,5,101315,101118,0,
2020-06-19,333,333,239,0,80,4,10,101648,101451,0,
2020-06-20,288,286,206,0,65,6,9,101936,101737,0,
2020-06-21,273,272,175,0,89,3,5,102209,102009,0,
2020-06-22,331,326,215,2,101,4,4,102540,102335,0,
2020-06-23,318,317,210,2,95,3,7,102858,102652,0,
2020-06-24,281,280,188,2,81,2,7,103139,102932,0,
2020-06-25,389,387,283,1,97,1,5,103528,103319,0,
2020-06-26,262,258,153,1,88,6,10,103790,103577,0,
2020-06-27,269,268,196,1,63,1,7,104059,103845,0,
2020-06-28,269,267,183,1,75,0,8,104328,104112,0,
2020-06-29,317,314,206,2,91,6,9,104645,104426,0,
2020-06-30,291,286,187,3,91,3,2,104936,104712,0,
2020-07-01,274,262,161,8,87,1,5,105210,104974,0,
2020-07-02,252,245,163,1,71,4,6,105462,105219,0,
2020-07-03,281,273,171,2,89,0,11,105743,105492,0,
2020-07-04,285,274,161,3,99,1,10,106028,105766,0,
2020-07-05,266,264,159,3,94,1,7,106294,106030,0,
2020-07-06,473,463,256,2,162,27,16,106767,106493,0,
2020-07-07,422,411,230,5,152,4,20,107189,106904,0,
2020-07-08,427,404,260,4,123,6,11,107616,107308,0,
2020-07-09,401,380,247,4,113,4,12,108017,107688,0,
2020-07-10,386,370,249,6,99,3,13,108403,108058,0,
2020-07-11,363,349,207,3,121,6,12,108766,108407,0,
2020-07-12,382,361,228,3,125,1,4,109148,108768,0,
2020-07-13,604,554,340,12,181,8,13,109752,109322,0,
2020-07-14,526,488,283,4,180,9,12,110278,109810,0,
2020-07-15,547,501,305,3,175,6,12,110825,110311,0,
2020-07-16,442,405,238,3,142,2,20,111267,110716,0,
2020-07-17,476,441,255,6,170,5,5,111743,111157,0,
2020-07-18,399,370,232,2,126,1,9,112142,111527,0,
2020-07-19,370,333,198,4,118,3,10,112512,111860,0,
2020-07-20,516,457,255,6,186,1,9,113028,112317,0,
2020-07-21,477,420,240,9,160,6,5,113505,112737,0,
2020-07-22,432,382,189,7,173,3,10,113937,113119,0,
2020-07-23,396,319,145,3,159,4,8,114333,113438,0,
2020-07-24,399,312,158,7,138,4,5,114732,113750,0,
2020-07-25,293,207,99,4,96,3,5,115025,113957,0,
2020-07-26,307,202,113,6,71,2,10,115332,114159,0,
2020-07-27,446,303,162,4,119,7,11,115778,114462,0,
2020-07-28,354,240,130,1,93,4,12,116132,114702,0,
2020-07-29,365,209,125,1,73,6,4,116497,114911,0,
2020-07-30,298,190,100,1,71,12,6,116795,115101,0,
2020-07-31,298,183,100,0,71,4,8,117093,115284,0,
2020-08-01,302,175,92,7,56,3,17,117395,115459,0,
2020-08-02,283,168,92,7,61,2,6,117678,115627,0,
2020-08-03,376,242,132,2,94,3,11,118054,115869,0,
2020-08-04,383,257,135,0,98,8,16,118437,116126,0,
2020-08-05,354,259,147,9,91,6,6,118791,116385,0,
2020-08-06,320,237,137,5,81,8,6,119111,116622,0,
2020-08-07,346,253,140,2,94,10,7,119457,116875,0,
2020-08-08,308,195,95,4,79,15,2,119765,117070,0,
2020-08-09,300,216,101,7,94,8,6,120065,117286,0,
2020-08-10,393,299,144,7,130,10,8,120458,117585,0,
2020-08-11,390,307,156,5,133,5,8,120848,117892,0,
2020-08-12,362,266,137,12,102,4,11,121210,118158,0,
2020-08-13,350,286,158,6,110,4,8,121560,118444,0,
2020-08-14,322,238,105,8,110,9,6,121882,118682,0,
2020-08-15,333,242,98,7,126,7,4,122215,118924,1,
2020-08-16,354,238,104,14,114,2,4,122569,119162,0,
2020-08-17,473,332,160,9,149,8,6,123042,119494,0,
2020-08-18,379,292,142,4,138,5,3,123421,119786,0,
2020-08-19,396,286,146,8,123,6,3,123817,120072,0,
2020-08-20,393,300,150,7,133,6,4,124210,120372,0,
2020-08-21,379,283,134,9,131,5,4,124589,120655,0,
2020-08-22,377,301,161,8,123,5,4,124966,120956,0,
2020-08-23,370,267,124,2,132,7,2,125336,121223,0,
2020-08-24,513,373,182,15,167,3,6,125849,121596,0,
2020-08-25,546,414,201,12,182,11,8,126395,122010,0,
2020-08-26,514,365,177,15,163,6,4,126909,122375,0,
2020-08-27,423,311,154,11,143,1,2,127332,122686,0,
2020-08-28,508,376,194,11,159,7,5,127840,123062,0,
2020-08-29,395,282,153,10,113,2,4,128235,123344,0,
2020-08-30,478,345,172,4,155,9,5,128713,123689,0,
2020-08-31,562,372,198,10,151,6,7,129275,124061,0,
2020-09-01,629,446,229,17,192,5,3,129904,124507,0,
2020-09-02,599,411,215,13,174,6,3,130503,124918,0,
2020-09-03,520,380,200,5,163,9,3,131023,125298,0,
2020-09-04,572,398,187,10,193,5,3,131595,125696,0,
2020-09-05,508,348,184,7,150,4,3,132103,126044,0,
2020-09-06,505,348,170,4,164,8,2,132608,126392,0,
2020-09-07,562,418,193,10,203,10,2,133170,126810,0,
2020-09-08,627,482,230,11,216,17,8,133797,127292,0,
2020-09-09,594,452,222,9,209,11,1,134391,127744,0,
2020-09-10,508,424,205,7,189,19,4,134899,128168,0,
2020-09-11,456,392,188,9,183,8,4,135355,128560,0,
2020-09-12,379,341,167,4,163,6,1,135734,128901,0,
2020-09-13,302,278,122,2,142,10,2,136036,129179,0,
2020-09-14,303,290,131,3,147,8,1,136339,129469,0,
2020-09-15,318,313,122,0,164,27,0,136657,129782,0,
2020-09-16,252,244,63,0,143,38,0,136909,130026,0,
2020-09-17,210,203,12,0,180,11,0,137119,130229,0,
2020-09-18,44,44,4,0,38,2,0,137163,130273,0,
2020-09-19,0,0,0,0,0,0,0,137163,130273,0,
2020-09-20,0,0,0,0,0,0,0,137163,130273,0,
