date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,infopending,internationalTravel,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-05-24,651,405,0,223,19,4,4,89776,48666,0,
2020-05-25,834,494,3,307,27,3,3,90610,49160,0,
2020-05-26,720,441,1,247,25,6,6,91330,49601,0,
2020-05-27,715,424,2,272,15,2,2,92045,50025,0,
2020-05-28,581,358,2,204,16,1,1,92626,50383,0,
2020-05-29,695,408,0,258,25,4,4,93321,50791,0,
2020-05-30,557,371,2,166,13,1,1,93878,51162,0,
2020-05-31,436,278,0,139,14,4,4,94314,51440,0,
2020-06-01,660,384,5,243,22,5,5,94974,51824,0,
2020-06-02,501,326,1,154,13,6,6,95475,52150,0,
2020-06-03,487,303,3,157,21,3,3,95962,52453,0,
2020-06-04,451,260,1,170,8,11,11,96413,52713,0,
2020-06-05,445,298,1,128,11,3,3,96858,53011,0,
2020-06-06,375,237,1,106,24,5,5,97233,53248,0,
2020-06-07,319,216,1,94,5,1,1,97552,53464,0,
2020-06-08,403,257,6,108,16,11,11,97955,53721,0,
2020-06-09,371,240,3,113,9,4,4,98326,53961,0,
2020-06-10,436,253,4,136,32,10,10,98762,54214,0,
2020-06-11,359,230,3,111,7,5,5,99121,54444,0,
2020-06-12,375,222,5,119,19,6,6,99496,54666,0,
2020-06-13,270,165,2,86,11,5,5,99766,54831,0,
2020-06-14,301,190,0,92,8,9,9,100067,55021,0,
2020-06-15,389,221,4,142,15,7,7,100456,55242,0,
2020-06-16,356,222,2,100,19,9,9,100812,55464,0,
2020-06-17,339,204,0,114,14,5,5,101151,55668,0,
2020-06-18,302,185,1,96,13,5,5,101453,55853,0,
2020-06-19,336,229,0,82,15,10,10,101789,56082,0,
2020-06-20,292,199,0,70,15,8,8,102081,56281,0,
2020-06-21,277,173,0,84,13,6,6,102358,56454,0,
2020-06-22,335,201,2,110,14,4,4,102693,56655,0,
2020-06-23,318,201,2,89,18,7,7,103011,56856,0,
2020-06-24,280,172,2,85,13,7,7,103291,57028,0,
2020-06-25,394,249,1,115,22,5,5,103685,57277,0,
2020-06-26,264,150,1,86,15,10,10,103949,57427,0,
2020-06-27,268,188,1,65,6,7,7,104217,57615,0,
2020-06-28,270,175,1,75,9,8,8,104487,57790,0,
2020-06-29,318,184,2,107,14,9,9,104805,57974,0,
2020-06-30,291,174,3,94,13,2,2,105096,58148,0,
2020-07-01,273,159,7,91,2,5,5,105369,58307,0,
2020-07-02,251,151,1,75,12,5,5,105620,58458,0,
2020-07-03,282,165,2,93,4,11,11,105902,58623,0,
2020-07-04,285,158,4,99,5,10,10,106187,58781,0,
2020-07-05,264,154,3,95,5,7,7,106451,58935,0,
2020-07-06,470,230,2,179,35,14,14,106921,59165,0,
2020-07-07,421,215,6,159,12,21,21,107342,59380,0,
2020-07-08,418,249,4,128,14,11,11,107760,59629,0,
2020-07-09,397,235,4,122,9,12,12,108157,59864,0,
2020-07-10,385,237,6,99,15,14,14,108542,60101,0,
2020-07-11,359,198,3,130,10,12,12,108901,60299,0,
2020-07-12,378,215,3,128,14,5,5,109279,60514,0,
2020-07-13,587,312,12,200,22,13,13,109866,60826,0,
2020-07-14,520,264,4,182,33,12,12,110386,61090,0,
2020-07-15,532,280,3,173,35,12,12,110918,61370,0,
2020-07-16,437,227,3,143,18,20,20,111355,61597,0,
2020-07-17,477,251,6,179,20,5,5,111832,61848,0,
2020-07-18,379,224,2,122,8,9,9,112211,62072,0,
2020-07-19,361,199,4,118,16,11,11,112572,62271,0,
2020-07-20,477,248,6,169,16,10,10,113049,62519,0,
2020-07-21,429,230,9,153,20,6,6,113478,62749,0,
2020-07-22,419,182,7,196,16,10,10,113897,62931,0,
2020-07-23,346,138,3,157,23,8,8,114243,63069,0,
2020-07-24,383,158,7,177,19,5,5,114626,63227,0,
2020-07-25,255,92,4,124,13,5,5,114881,63319,0,
2020-07-26,204,97,6,68,15,10,10,115085,63416,0,
2020-07-27,322,153,4,103,27,11,11,115407,63569,0,
2020-07-28,242,120,1,82,16,12,12,115649,63689,0,
2020-07-29,223,117,1,62,21,4,4,115872,63806,0,
2020-07-30,205,95,1,65,24,6,6,116077,63901,0,
2020-07-31,202,89,0,66,17,8,8,116279,63990,0,
2020-08-01,191,81,7,46,23,17,17,116470,64071,0,
2020-08-02,185,84,7,53,14,6,6,116655,64155,0,
2020-08-03,254,125,2,85,14,11,11,116909,64280,0,
2020-08-04,284,130,0,86,15,16,16,117193,64410,0,
2020-08-05,269,139,8,81,16,6,6,117462,64549,0,
2020-08-06,248,120,5,76,23,5,5,117710,64669,0,
2020-08-07,270,130,2,73,31,7,7,117980,64799,0,
2020-08-08,229,92,4,61,30,2,2,118209,64891,0,
2020-08-09,244,98,7,76,25,5,5,118453,64989,0,
2020-08-10,309,134,7,93,41,9,9,118762,65123,0,
2020-08-11,328,148,5,111,25,8,8,119090,65271,0,
2020-08-12,297,128,12,95,13,10,10,119387,65399,0,
2020-08-13,292,136,6,90,33,7,7,119679,65535,0,
2020-08-14,256,93,6,85,33,6,6,119935,65628,0,
2020-08-15,246,79,6,88,31,4,4,120181,65707,0,
2020-08-16,274,97,12,86,28,3,3,120455,65804,0,
2020-08-17,325,129,4,103,36,6,6,120780,65933,0,
2020-08-18,267,109,3,95,25,2,2,121047,66042,0,
2020-08-19,250,100,8,77,36,2,2,121297,66142,0,
2020-08-20,256,89,2,87,43,2,2,121553,66231,0,
2020-08-21,229,72,4,71,46,3,3,121782,66303,0,
2020-08-22,207,89,1,59,34,2,2,121989,66392,0,
2020-08-23,178,70,0,53,32,1,1,122167,66462,0,
2020-08-24,208,72,0,52,50,2,2,122375,66534,1,
2020-08-25,190,74,0,49,50,2,2,122565,66608,0,
2020-08-26,170,74,0,32,42,1,1,122735,66682,0,
2020-08-27,122,48,0,35,26,0,0,122857,66730,0,
2020-08-28,98,40,0,14,34,0,0,122955,66770,0,
2020-08-29,68,25,0,21,14,0,0,123023,66795,0,
2020-08-30,68,17,0,21,23,0,0,123091,66812,0,
2020-08-31,15,2,0,5,8,0,0,123106,66814,0,
2020-09-01,1,0,0,0,0,1,1,123107,66814,0,
2020-09-02,0,0,0,0,0,0,0,123107,66814,,
