date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-05-10,976,976,635,6,329,4,2,75721,75575,0,
2020-05-11,1232,1232,791,5,420,6,10,76953,76807,0,
2020-05-12,1086,1086,716,6,353,6,5,78039,77893,0,
2020-05-13,1096,1095,714,3,375,2,1,79135,78988,0,
2020-05-14,1156,1156,760,3,383,6,4,80291,80144,0,
2020-05-15,1272,1272,814,0,443,11,4,81563,81416,0,
2020-05-16,997,997,656,2,337,1,1,82560,82413,0,
2020-05-17,919,918,608,2,299,8,1,83479,83331,0,
2020-05-18,1078,1077,662,2,406,5,2,84557,84408,0,
2020-05-19,940,940,626,3,306,3,2,85497,85348,0,
2020-05-20,1095,1094,703,1,387,1,2,86592,86442,0,
2020-05-21,870,870,595,3,264,5,3,87462,87312,0,
2020-05-22,845,844,539,0,299,4,2,88307,88156,0,
2020-05-23,704,704,477,1,222,4,0,89011,88860,0,
2020-05-24,643,643,437,0,201,4,1,89654,89503,0,
2020-05-25,828,828,525,3,291,3,6,90482,90331,0,
2020-05-26,721,721,494,1,218,6,2,91203,91052,0,
2020-05-27,714,714,485,2,225,2,0,91917,91766,0,
2020-05-28,578,578,392,2,183,1,0,92495,92344,1,
2020-05-29,695,695,457,0,233,4,1,93190,93039,0,
2020-05-30,559,555,406,2,144,1,2,93749,93594,0,
2020-05-31,434,433,304,0,125,4,0,94183,94027,0,
2020-06-01,662,661,457,5,193,5,1,94845,94688,0,
2020-06-02,497,495,346,1,140,6,2,95342,95183,0,
2020-06-03,485,485,331,3,147,3,1,95827,95668,0,
2020-06-04,451,450,296,1,141,11,1,96278,96118,0,
2020-06-05,445,441,318,1,119,3,0,96723,96559,0,
2020-06-06,370,368,266,1,96,5,0,97093,96927,0,
2020-06-07,320,318,238,1,78,1,0,97413,97245,0,
2020-06-08,404,399,279,6,98,11,5,97817,97644,0,
2020-06-09,372,370,260,3,102,4,1,98189,98014,0,
2020-06-10,433,432,294,4,119,10,5,98622,98446,0,
2020-06-11,360,357,246,3,103,5,0,98982,98803,0,
2020-06-12,374,369,240,5,115,6,3,99356,99172,0,
2020-06-13,268,267,173,2,86,5,1,99624,99439,0,
2020-06-14,303,300,205,0,84,9,2,99927,99739,0,
2020-06-15,385,385,247,4,123,7,4,100312,100124,0,
2020-06-16,351,349,237,2,98,9,3,100663,100473,0,
2020-06-17,342,341,231,0,98,5,7,101005,100814,0,
2020-06-18,303,301,204,1,90,5,1,101308,101115,0,
2020-06-19,332,332,238,0,80,10,4,101640,101447,0,
2020-06-20,285,283,204,0,64,9,6,101925,101730,0,
2020-06-21,273,272,175,0,89,5,3,102198,102002,0,
2020-06-22,332,327,216,2,101,4,4,102530,102329,0,
2020-06-23,318,317,211,2,94,7,3,102848,102646,0,
2020-06-24,280,279,187,2,81,7,2,103128,102925,0,
2020-06-25,389,387,283,1,97,5,1,103517,103312,0,
2020-06-26,261,257,153,1,88,10,5,103778,103569,0,
2020-06-27,269,268,196,1,63,7,1,104047,103837,0,
2020-06-28,270,268,184,1,75,8,0,104317,104105,0,
2020-06-29,317,314,206,2,91,9,6,104634,104419,0,
2020-06-30,290,285,190,3,87,2,3,104924,104704,0,
2020-07-01,276,264,162,8,88,5,1,105200,104968,0,
2020-07-02,252,245,163,1,71,6,4,105452,105213,0,
2020-07-03,282,274,172,2,89,11,0,105734,105487,0,
2020-07-04,287,275,162,3,99,10,1,106021,105762,0,
2020-07-05,266,264,159,3,94,7,1,106287,106026,0,
2020-07-06,473,463,256,2,162,16,27,106760,106489,0,
2020-07-07,422,411,232,5,150,20,4,107182,106900,0,
2020-07-08,426,403,262,4,121,11,5,107608,107303,0,
2020-07-09,401,381,247,4,114,12,4,108009,107684,0,
2020-07-10,385,369,249,6,98,13,3,108394,108053,0,
2020-07-11,363,349,207,3,121,12,6,108757,108402,0,
2020-07-12,381,360,228,3,124,4,1,109138,108762,0,
2020-07-13,602,552,342,12,178,13,7,109740,109314,0,
2020-07-14,527,488,287,4,177,12,8,110267,109802,0,
2020-07-15,547,501,305,3,175,12,6,110814,110303,0,
2020-07-16,443,406,240,3,141,20,2,111257,110709,0,
2020-07-17,476,441,257,6,168,5,5,111733,111150,0,
2020-07-18,398,369,234,2,123,9,1,112131,111519,0,
2020-07-19,372,334,198,4,119,10,3,112503,111853,0,
2020-07-20,519,459,258,6,185,9,1,113022,112312,0,
2020-07-21,480,421,242,9,158,6,6,113502,112733,0,
2020-07-22,434,382,190,7,172,10,3,113936,113115,0,
2020-07-23,398,319,146,3,158,8,4,114334,113434,0,
2020-07-24,399,313,161,7,136,5,4,114733,113747,0,
2020-07-25,294,206,100,4,94,5,3,115027,113953,0,
2020-07-26,308,202,115,6,69,11,1,115335,114155,0,
2020-07-27,445,302,167,4,113,11,7,115780,114457,0,
2020-07-28,357,242,132,1,93,12,4,116137,114699,0,
2020-07-29,367,210,127,1,72,4,6,116504,114909,0,
2020-07-30,299,191,101,1,71,6,12,116803,115100,0,
2020-07-31,300,184,102,0,70,8,4,117103,115284,0,
2020-08-01,304,178,98,7,53,17,3,117407,115462,0,
2020-08-02,284,168,91,7,62,6,2,117691,115630,0,
2020-08-03,377,241,133,2,91,12,3,118068,115871,0,
2020-08-04,386,260,138,0,98,16,8,118454,116131,0,
2020-08-05,355,258,146,9,91,6,6,118809,116389,0,
2020-08-06,321,236,139,5,78,6,8,119130,116625,0,
2020-08-07,351,258,144,2,95,7,10,119481,116883,0,
2020-08-08,310,195,97,4,76,2,16,119791,117078,0,
2020-08-09,302,217,104,7,93,6,7,120093,117295,0,
2020-08-10,395,301,146,7,128,9,11,120488,117596,0,
2020-08-11,392,307,161,5,129,8,4,120880,117903,0,
2020-08-12,360,267,145,12,95,11,4,121240,118170,0,
2020-08-13,350,288,167,6,102,9,4,121590,118458,0,
2020-08-14,323,240,110,8,107,6,9,121913,118698,0,
2020-08-15,334,241,102,7,120,4,8,122247,118939,0,
2020-08-16,354,238,114,14,104,4,2,122601,119177,0,
2020-08-17,476,335,173,9,139,7,7,123077,119512,0,
2020-08-18,381,292,151,4,130,3,4,123458,119804,0,
2020-08-19,396,288,150,8,121,3,6,123854,120092,0,
2020-08-20,396,301,156,7,128,4,6,124250,120393,0,
2020-08-21,383,286,147,9,120,5,5,124633,120679,0,
2020-08-22,380,304,167,8,121,4,4,125013,120983,0,
2020-08-23,371,269,134,2,123,4,6,125384,121252,0,
2020-08-24,524,379,187,15,167,6,4,125908,121631,0,
2020-08-25,550,418,205,12,182,9,10,126458,122049,0,
2020-08-26,523,371,184,14,161,4,8,126981,122420,0,
2020-08-27,426,315,168,11,133,2,1,127407,122735,0,
2020-08-28,511,378,201,11,154,6,6,127918,123113,0,
2020-08-29,402,285,157,10,112,4,2,128320,123398,0,
2020-08-30,490,354,188,4,148,7,7,128810,123752,0,
2020-08-31,580,380,208,10,146,8,8,129390,124132,0,
2020-09-01,669,462,260,17,175,5,5,130059,124594,0,
2020-09-02,640,429,240,13,162,6,8,130699,125023,0,
2020-09-03,570,396,218,5,160,3,10,131269,125419,0,
2020-09-04,651,430,223,10,181,9,7,131920,125849,0,
2020-09-05,584,374,213,8,141,9,3,132504,126223,0,
2020-09-06,612,385,211,4,155,7,8,133116,126608,0,
2020-09-07,735,474,239,10,207,9,9,133851,127082,0,
2020-09-08,867,568,305,11,227,11,14,134718,127650,0,
2020-09-09,865,549,302,11,222,3,11,135583,128199,0,
2020-09-10,838,539,291,7,222,5,14,136421,128738,0,
2020-09-11,842,554,297,10,228,10,9,137263,129292,0,
2020-09-12,909,605,320,9,261,4,11,138172,129897,0,
2020-09-13,841,559,279,8,254,5,13,139013,130456,0,
2020-09-14,1126,735,388,14,305,8,20,140139,131191,0,
2020-09-15,1180,780,433,10,315,4,18,141319,131971,0,
2020-09-16,1161,742,424,22,275,3,18,142480,132713,0,
2020-09-17,1105,704,388,21,265,7,23,143585,133417,0,
2020-09-18,1178,725,403,8,278,1,35,144763,134142,0,
2020-09-19,1102,672,328,18,287,3,36,145865,134814,0,
2020-09-20,1111,660,315,11,286,7,41,146976,135474,0,
2020-09-21,1484,972,468,16,379,5,104,148460,136446,0,
2020-09-22,1439,896,422,15,339,4,116,149899,137342,0,
2020-09-23,1442,921,470,14,313,2,122,151341,138263,0,
2020-09-24,1488,933,434,10,331,2,156,152829,139196,0,
2020-09-25,1600,1020,459,20,343,7,191,154429,140216,0,
2020-09-26,1430,841,379,7,268,3,184,155859,141057,0,
2020-09-27,1448,880,361,12,295,5,207,157307,141937,0,
2020-09-28,1844,1085,447,15,369,3,251,159151,143022,0,
2020-09-29,1616,1020,469,20,321,2,208,160767,144042,0,
2020-09-30,1566,997,420,16,336,1,224,162333,145039,0,
2020-10-01,1480,955,426,7,319,4,199,163813,145994,0,
2020-10-02,1478,948,419,19,324,3,183,165291,146942,0,
2020-10-03,1270,834,375,18,281,4,156,166561,147776,0,
2020-10-04,1210,798,362,13,285,4,134,167771,148574,0,
2020-10-05,1452,1030,481,13,339,3,194,169223,149604,0,
2020-10-06,1340,1014,465,27,320,3,199,170563,150618,0,
2020-10-07,1226,940,424,13,295,5,203,171789,151558,0,
2020-10-08,1008,809,355,8,260,4,182,172797,152367,0,
2020-10-09,952,817,352,15,237,2,211,173749,153184,0,
2020-10-10,744,657,277,8,200,1,171,174493,153841,0,
2020-10-11,589,548,197,5,178,1,167,175082,154389,0,
2020-10-12,557,519,154,2,144,1,218,175639,154908,0,
2020-10-13,565,533,155,3,146,0,229,176204,155441,0,
2020-10-14,469,442,110,0,107,2,223,176673,155883,,
2020-10-15,479,467,78,0,103,2,284,177152,156350,,
2020-10-16,296,290,24,0,68,0,198,177448,156640,,
2020-10-17,78,76,3,0,13,0,60,177526,156716,,
2020-10-18,0,0,0,0,0,0,0,177526,156716,,
2020-10-19,0,0,0,0,0,0,0,177526,156716,,
