date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-03-18,957,954,304,19,335,287,9,6097,6076,1,
2020-03-19,810,802,282,12,279,220,9,6907,6878,0,
2020-03-20,1018,1015,385,23,389,213,5,7925,7893,0,
2020-03-21,891,883,345,11,301,219,7,8816,8776,0,
2020-03-22,866,865,350,13,318,179,5,9682,9641,0,
2020-03-23,1063,1060,466,17,408,161,8,10745,10701,0,
2020-03-24,958,951,422,21,354,150,4,11703,11652,0,
2020-03-25,972,970,473,13,369,107,8,12675,12622,1,
2020-03-26,907,905,470,14,320,95,6,13582,13527,0,
2020-03-27,951,943,501,8,352,73,9,14533,14470,0,
2020-03-28,954,945,531,8,328,73,5,15487,15415,0,
2020-03-29,864,859,502,9,295,49,4,16351,16274,0,
2020-03-30,1138,1135,646,11,408,66,4,17489,17409,0,
2020-03-31,960,956,572,3,313,62,6,18449,18365,0,
2020-04-01,1296,1287,817,13,373,77,7,19745,19652,0,
2020-04-02,1158,1155,809,11,290,41,4,20903,20807,0,
2020-04-03,1332,1330,953,7,318,51,1,22235,22137,0,
2020-04-04,1148,1147,835,9,265,31,7,23383,23284,0,
2020-04-05,1066,1065,755,5,282,18,5,24449,24349,0,
2020-04-06,1407,1402,950,11,422,13,6,25856,25751,1,
2020-04-07,1277,1275,870,13,372,17,3,27133,27026,0,
2020-04-08,1405,1404,986,10,397,5,6,28538,28430,0,
2020-04-09,1465,1462,1018,14,424,5,1,30003,29892,0,
2020-04-10,1737,1736,1234,19,470,5,8,31740,31628,0,
2020-04-11,1626,1625,1124,11,484,3,3,33366,33253,0,
2020-04-12,1479,1477,1054,16,395,4,8,34845,34730,0,
2020-04-13,2034,2032,1279,32,707,6,8,36879,36762,0,
2020-04-14,1781,1780,1211,21,542,3,3,38660,38542,0,
2020-04-15,1874,1871,1328,21,512,4,6,40534,40413,0,
2020-04-16,1941,1939,1304,18,613,1,3,42475,42352,0,
2020-04-17,1871,1870,1314,17,536,3,0,44346,44222,0,
2020-04-18,1667,1665,1205,21,435,3,1,46013,45887,0,
2020-04-19,1267,1266,865,15,377,4,5,47280,47153,0,
2020-04-20,1811,1809,1210,11,580,3,5,49091,48962,0,
2020-04-21,1435,1434,925,13,488,4,4,50526,50396,0,
2020-04-22,1549,1548,1004,12,525,2,5,52075,51944,1,
2020-04-23,1572,1571,1014,20,533,1,3,53647,53515,0,
2020-04-24,1510,1508,974,10,517,3,4,55157,55023,0,
2020-04-25,1408,1405,938,15,443,5,4,56565,56428,0,
2020-04-26,1344,1344,891,13,430,4,6,57909,57772,0,
2020-04-27,1672,1671,1050,11,604,3,3,59581,59443,0,
2020-04-28,1515,1515,973,19,513,6,4,61096,60958,0,
2020-04-29,1490,1490,890,4,589,1,6,62586,62448,0,
2020-04-30,1449,1449,899,5,539,3,3,64035,63897,0,
2020-05-01,1588,1587,958,8,614,4,3,65623,65484,0,
2020-05-02,1086,1085,720,8,352,0,5,66709,66569,0,
2020-05-03,1040,1038,661,6,364,5,2,67749,67607,0,
2020-05-04,1318,1318,801,6,507,1,3,69067,68925,0,
2020-05-05,1258,1257,781,6,466,1,3,70325,70182,0,
2020-05-06,1094,1093,675,8,403,2,5,71419,71275,0,
2020-05-07,1122,1122,722,6,388,5,1,72541,72397,0,
2020-05-08,1164,1162,730,5,419,1,7,73705,73559,0,
2020-05-09,1037,1037,688,9,332,4,4,74742,74596,0,
2020-05-10,977,977,635,6,330,4,2,75719,75573,0,
2020-05-11,1233,1233,792,5,420,6,10,76952,76806,0,
2020-05-12,1086,1086,717,6,353,5,5,78038,77892,0,
2020-05-13,1095,1094,713,3,375,2,1,79133,78986,0,
2020-05-14,1157,1157,761,3,383,5,5,80290,80143,0,
2020-05-15,1273,1273,815,0,443,11,4,81563,81416,0,
2020-05-16,997,997,656,2,337,1,1,82560,82413,0,
2020-05-17,918,917,607,2,299,8,1,83478,83330,0,
2020-05-18,1078,1077,662,2,406,5,2,84556,84407,0,
2020-05-19,941,941,628,3,306,2,2,85497,85348,0,
2020-05-20,1095,1094,703,1,387,1,2,86592,86442,0,
2020-05-21,870,870,595,3,264,5,3,87462,87312,0,
2020-05-22,845,844,539,0,299,4,2,88307,88156,0,
2020-05-23,704,704,477,1,222,4,0,89011,88860,0,
2020-05-24,643,643,437,0,201,4,1,89654,89503,0,
2020-05-25,828,828,525,3,291,3,6,90482,90331,0,
2020-05-26,722,722,495,1,218,6,2,91204,91053,0,
2020-05-27,713,713,484,2,225,2,0,91917,91766,0,
2020-05-28,577,577,391,2,183,1,0,92494,92343,0,
2020-05-29,695,695,457,0,233,4,1,93189,93038,0,
2020-05-30,559,555,406,2,144,1,2,93748,93593,0,
2020-05-31,434,433,304,0,125,4,0,94182,94026,0,
2020-06-01,663,662,458,5,193,5,1,94845,94688,0,
2020-06-02,498,496,346,1,140,6,3,95343,95184,0,
2020-06-03,485,485,331,3,147,3,1,95828,95669,0,
2020-06-04,452,451,297,1,141,11,1,96280,96120,0,
2020-06-05,445,441,318,1,119,3,0,96725,96561,0,
2020-06-06,371,369,266,1,97,5,0,97096,96930,0,
2020-06-07,319,317,237,1,78,1,0,97415,97247,0,
2020-06-08,406,401,281,6,98,11,5,97821,97648,0,
2020-06-09,371,369,259,3,102,4,1,98192,98017,0,
2020-06-10,432,431,294,4,118,10,5,98624,98448,0,
2020-06-11,361,358,246,3,104,5,0,98985,98806,0,
2020-06-12,373,368,240,5,114,6,3,99358,99174,0,
2020-06-13,270,269,175,2,86,5,1,99628,99443,0,
2020-06-14,302,299,205,0,83,9,2,99930,99742,0,
2020-06-15,389,389,248,4,124,7,6,100319,100131,0,
2020-06-16,353,351,237,2,100,9,3,100672,100482,0,
2020-06-17,346,345,233,0,98,5,9,101018,100827,0,
2020-06-18,306,304,204,1,91,5,3,101324,101131,0,
2020-06-19,329,329,237,0,80,10,2,101653,101460,0,
2020-06-20,277,275,200,0,64,9,2,101930,101735,0,
2020-06-21,272,271,175,0,88,5,3,102202,102006,0,
2020-06-22,333,328,217,2,101,4,4,102535,102334,0,
2020-06-23,318,317,213,2,94,5,3,102853,102651,0,
2020-06-24,279,278,187,2,81,6,2,103132,102929,0,
2020-06-25,389,387,285,1,97,3,1,103521,103316,0,
2020-06-26,261,257,154,1,87,10,5,103782,103573,0,
2020-06-27,270,269,197,1,63,7,1,104052,103842,0,
2020-06-28,270,268,185,1,75,7,0,104322,104110,1,
2020-06-29,316,313,205,2,91,9,6,104638,104423,0,
2020-06-30,290,285,190,3,87,2,3,104928,104708,0,
2020-07-01,276,264,162,8,88,5,1,105204,104972,0,
2020-07-02,253,246,163,1,72,6,4,105457,105218,0,
2020-07-03,285,276,173,2,89,11,1,105742,105494,0,
2020-07-04,285,274,161,3,99,10,1,106027,105768,0,
2020-07-05,268,266,161,3,94,7,1,106295,106034,0,
2020-07-06,472,462,257,2,161,15,27,106767,106496,0,
2020-07-07,422,411,232,5,150,20,4,107189,106907,0,
2020-07-08,428,405,264,4,122,10,5,107617,107312,0,
2020-07-09,402,382,247,4,115,12,4,108019,107694,0,
2020-07-10,387,371,252,6,98,10,5,108406,108065,0,
2020-07-11,365,351,208,3,121,12,7,108771,108416,0,
2020-07-12,379,358,228,3,123,4,0,109150,108774,0,
2020-07-13,599,549,340,12,178,13,6,109749,109323,0,
2020-07-14,526,487,287,4,178,12,6,110275,109810,0,
2020-07-15,547,501,306,3,174,12,6,110822,110311,0,
2020-07-16,445,408,241,3,142,20,2,111267,110719,0,
2020-07-17,476,441,257,6,168,5,5,111743,111160,0,
2020-07-18,399,370,235,2,124,8,1,112142,111530,0,
2020-07-19,372,334,198,4,119,10,3,112514,111864,0,
2020-07-20,520,460,259,6,185,9,1,113034,112324,0,
2020-07-21,481,422,243,9,158,6,6,113515,112746,0,
2020-07-22,431,379,187,7,172,10,3,113946,113125,0,
2020-07-23,398,319,146,3,158,8,4,114344,113444,0,
2020-07-24,400,314,161,7,137,5,4,114744,113758,0,
2020-07-25,295,206,100,4,94,5,3,115039,113964,0,
2020-07-26,309,203,116,6,69,11,1,115348,114167,0,
2020-07-27,445,302,167,4,113,11,7,115793,114469,0,
2020-07-28,357,242,132,1,93,12,4,116150,114711,0,
2020-07-29,367,210,127,1,72,4,6,116517,114921,0,
2020-07-30,298,190,101,1,71,6,11,116815,115111,0,
2020-07-31,300,184,103,0,68,8,5,117115,115295,0,
2020-08-01,305,179,99,7,54,17,2,117420,115474,0,
2020-08-02,285,169,93,7,61,6,2,117705,115643,0,
2020-08-03,380,244,135,2,92,12,3,118085,115887,0,
2020-08-04,389,263,138,0,99,16,10,118474,116150,0,
2020-08-05,355,258,145,9,93,6,5,118829,116408,0,
2020-08-06,320,235,139,5,78,6,7,119149,116643,0,
2020-08-07,350,257,143,2,95,7,10,119499,116900,0,
2020-08-08,310,195,97,4,76,2,16,119809,117095,0,
2020-08-09,304,218,105,7,93,6,7,120113,117313,0,
2020-08-10,395,301,146,7,127,10,11,120508,117614,0,
2020-08-11,394,309,162,5,129,8,5,120902,117923,0,
2020-08-12,369,276,148,12,96,11,9,121271,118199,0,
2020-08-13,351,289,167,6,103,9,4,121622,118488,0,
2020-08-14,324,240,109,8,108,6,9,121946,118728,0,
2020-08-15,333,240,102,7,119,4,8,122279,118968,0,
2020-08-16,353,237,113,14,104,4,2,122632,119205,0,
2020-08-17,478,337,175,9,139,7,7,123110,119542,0,
2020-08-18,381,292,151,4,130,3,4,123491,119834,0,
2020-08-19,397,289,152,8,120,3,6,123888,120123,0,
2020-08-20,399,302,157,7,127,4,7,124287,120425,0,
2020-08-21,383,286,147,9,120,5,5,124670,120711,0,
2020-08-22,380,304,167,8,120,5,4,125050,121015,0,
2020-08-23,371,269,134,2,123,4,6,125421,121284,0,
2020-08-24,522,378,188,15,166,6,3,125943,121662,0,
2020-08-25,548,416,204,12,181,9,10,126491,122078,0,
2020-08-26,521,369,185,14,160,4,6,127012,122447,0,
2020-08-27,425,315,168,11,133,2,1,127437,122762,0,
2020-08-28,509,376,200,11,153,6,6,127946,123138,0,
2020-08-29,405,286,157,10,112,4,3,128351,123424,0,
2020-08-30,492,355,190,4,147,7,7,128843,123779,0,
2020-08-31,581,381,208,10,147,8,8,129424,124160,0,
2020-09-01,671,461,260,17,174,5,5,130095,124621,0,
2020-09-02,641,429,243,13,160,6,7,130736,125050,0,
2020-09-03,572,396,218,5,160,3,10,131308,125446,0,
2020-09-04,657,432,229,10,178,9,6,131965,125878,0,
2020-09-05,589,375,215,8,140,9,3,132554,126253,0,
2020-09-06,617,387,213,4,156,7,7,133171,126640,0,
2020-09-07,735,475,245,10,202,9,9,133906,127115,0,
2020-09-08,869,567,309,11,224,11,12,134775,127682,0,
2020-09-09,871,550,308,11,217,3,11,135646,128232,0,
2020-09-10,847,544,296,7,221,5,15,136493,128776,0,
2020-09-11,848,558,303,10,226,10,9,137341,129334,0,
2020-09-12,917,608,327,9,257,4,11,138258,129942,0,
2020-09-13,847,559,282,8,252,5,12,139105,130501,0,
2020-09-14,1134,735,393,14,301,8,19,140239,131236,0,
2020-09-15,1187,782,438,10,313,5,16,141426,132018,0,
2020-09-16,1175,750,428,21,279,3,19,142601,132768,0,
2020-09-17,1109,702,391,21,259,7,24,143710,133470,0,
2020-09-18,1205,734,415,8,276,1,34,144915,134204,0,
2020-09-19,1131,684,337,18,289,5,35,146046,134888,0,
2020-09-20,1140,671,320,11,290,8,42,147186,135559,0,
2020-09-21,1511,978,485,16,384,5,88,148697,136537,0,
2020-09-22,1477,904,439,15,339,7,104,150174,137441,0,
2020-09-23,1465,926,484,14,322,2,104,151639,138367,0,
2020-09-24,1500,921,446,10,333,2,130,153139,139288,0,
2020-09-25,1641,1021,471,20,345,7,178,154780,140309,0,
2020-09-26,1487,849,399,7,269,3,171,156267,141158,0,
2020-09-27,1519,889,373,12,301,6,197,157786,142047,0,
2020-09-28,1947,1101,464,15,372,4,246,159733,143148,0,
2020-09-29,1738,1036,483,20,325,2,206,161471,144184,0,
2020-09-30,1719,1023,435,16,344,1,227,163190,145207,0,
2020-10-01,1674,986,447,8,326,10,195,164864,146193,0,
2020-10-02,1726,1003,441,18,344,7,193,166590,147196,0,
2020-10-03,1522,872,389,19,294,5,165,168112,148068,0,
2020-10-04,1507,866,398,14,300,6,148,169619,148934,0,
2020-10-05,1978,1155,552,18,367,4,214,171597,150089,0,
2020-10-06,1871,1128,534,30,347,7,210,173468,151217,0,
2020-10-07,1789,1109,539,19,334,9,208,175257,152326,0,
2020-10-08,1663,1008,488,12,318,5,185,176920,153334,0,
2020-10-09,1768,1096,497,20,334,6,239,178688,154430,0,
2020-10-10,1597,1068,492,15,346,3,212,180285,155498,0,
2020-10-11,1444,930,424,17,297,4,188,181729,156428,0,
2020-10-12,1540,1048,479,20,310,7,232,183269,157476,0,
2020-10-13,1714,1214,533,18,407,4,252,184983,158690,0,
2020-10-14,1535,1139,554,13,357,4,211,186518,159829,,
2020-10-15,1390,1054,540,13,309,5,187,187908,160883,,
2020-10-16,1211,1014,505,10,302,2,195,189119,161897,,
2020-10-17,948,829,419,6,226,3,175,190067,162726,,
2020-10-18,912,833,349,1,240,1,242,190979,163559,,
2020-10-19,983,917,345,3,277,2,290,191962,164476,,
2020-10-20,871,812,341,1,200,2,268,192833,165288,,
2020-10-21,812,757,306,0,148,3,300,193645,166045,,
2020-10-22,701,664,172,0,149,0,343,194346,166709,,
2020-10-23,583,558,116,0,136,0,306,194929,167267,,
2020-10-24,304,299,50,0,91,0,158,195233,167566,,
2020-10-25,71,70,6,0,6,0,58,195304,167636,,
2020-10-26,1,1,1,0,0,0,0,195305,167637,,
2020-10-27,0,0,0,0,0,0,0,195305,167637,,
