date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-01-15,1,1,0,0,0,1,0,1,1,1,14
2020-01-16,1,1,0,0,0,0,1,2,2,1,
2020-01-17,0,0,0,0,0,0,0,2,2,0,
2020-01-18,1,1,0,0,1,0,0,3,3,0,
2020-01-19,0,0,0,0,0,0,0,3,3,0,
2020-01-20,0,0,0,0,0,0,0,3,3,0,
2020-01-21,1,1,0,0,0,1,0,4,4,1,
2020-01-22,2,2,0,0,0,2,0,6,6,0,
2020-01-23,0,0,0,0,0,0,0,6,6,0,
2020-01-24,2,2,1,0,0,1,0,8,8,1,
2020-01-25,0,0,0,0,0,0,0,8,8,0,
2020-01-26,0,0,0,0,0,0,0,8,8,0,
2020-01-27,1,1,1,0,0,0,0,9,9,0,
2020-01-28,1,1,0,0,0,1,0,10,10,0,
2020-01-29,0,0,0,0,0,0,0,10,10,0,
2020-01-30,0,0,0,0,0,0,0,10,10,0,
2020-01-31,1,1,0,0,1,0,0,11,11,0,
2020-02-01,2,2,0,0,1,1,0,13,13,0,
2020-02-02,1,0,0,0,0,0,0,14,13,0,
2020-02-03,1,1,0,0,1,0,0,15,14,0,
2020-02-04,2,2,0,0,2,0,0,17,16,1,
2020-02-05,2,2,0,0,1,1,0,19,18,0,
2020-02-06,0,0,0,0,0,0,0,19,18,0,
2020-02-07,1,1,1,0,0,0,0,20,19,0,
2020-02-08,0,0,0,0,0,0,0,20,19,0,
2020-02-09,1,1,0,0,0,1,0,21,20,0,
2020-02-10,2,2,0,0,1,1,0,23,22,0,
2020-02-11,0,0,0,0,0,0,0,23,22,0,
2020-02-12,1,1,0,0,1,0,0,24,23,0,
2020-02-13,1,1,0,0,0,1,0,25,24,0,
2020-02-14,4,4,0,0,2,2,0,29,28,0,
2020-02-15,2,2,1,0,0,1,0,31,30,0,
2020-02-16,1,1,0,0,0,1,0,32,31,0,
2020-02-17,2,2,1,0,0,1,0,34,33,1,
2020-02-18,2,2,2,0,0,0,0,36,35,0,
2020-02-19,3,3,1,0,1,1,0,39,38,0,
2020-02-20,7,7,3,1,1,2,0,46,45,0,
2020-02-21,2,2,0,0,0,2,0,48,47,0,
2020-02-22,5,5,0,0,2,3,0,53,52,0,
2020-02-23,16,16,7,0,2,7,0,69,68,1,
2020-02-24,14,14,3,0,2,9,0,83,82,0,
2020-02-25,15,15,3,0,2,10,0,98,97,0,
2020-02-26,12,12,6,1,3,2,0,110,109,0,
2020-02-27,25,25,13,0,6,6,0,135,134,0,
2020-02-28,35,35,19,0,4,12,0,170,169,1,
2020-02-29,27,27,9,0,4,13,1,197,196,0,
2020-03-01,48,48,13,0,15,19,1,245,244,0,
2020-03-02,48,48,8,0,10,30,0,293,292,0,
2020-03-03,53,53,17,0,8,28,0,346,345,1,
2020-03-04,51,50,16,1,8,25,0,397,395,0,
2020-03-05,63,63,14,1,17,31,0,460,458,0,
2020-03-06,83,83,18,2,22,40,1,543,541,0,
2020-03-07,89,89,17,3,27,42,0,632,630,0,
2020-03-08,131,131,33,3,35,58,2,763,761,1,
2020-03-09,224,224,69,10,56,89,0,987,985,0,
2020-03-10,257,257,65,8,64,119,1,1244,1242,0,
2020-03-11,297,297,86,11,73,122,5,1541,1539,1,
2020-03-12,383,383,107,8,114,152,2,1924,1922,0,
2020-03-13,456,454,136,10,141,166,1,2380,2376,0,
2020-03-14,458,454,101,14,162,174,3,2838,2830,0,
2020-03-15,599,596,169,11,189,223,4,3437,3426,1,
2020-03-16,837,834,270,10,291,261,2,4274,4260,0,
2020-03-17,865,861,280,17,300,258,6,5139,5121,0,
2020-03-18,957,954,290,19,335,301,9,6096,6075,0,
2020-03-19,810,802,271,12,279,231,9,6906,6877,1,
2020-03-20,1018,1015,376,23,390,221,5,7924,7892,0,
2020-03-21,891,883,327,11,301,237,7,8815,8775,0,
2020-03-22,867,866,343,13,319,186,5,9682,9641,0,
2020-03-23,1064,1061,460,17,407,168,9,10746,10702,0,
2020-03-24,958,951,407,21,354,165,4,11704,11653,0,
2020-03-25,974,972,469,13,369,113,8,12678,12625,0,
2020-03-26,906,904,455,14,320,109,6,13584,13529,0,
2020-03-27,951,943,494,8,352,80,9,14535,14472,1,
2020-03-28,956,947,524,8,328,82,5,15491,15419,0,
2020-03-29,864,859,499,9,295,52,4,16355,16278,0,
2020-03-30,1136,1133,641,11,407,70,4,17491,17411,0,
2020-03-31,960,956,570,3,313,64,6,18451,18367,0,
2020-04-01,1297,1288,814,13,374,80,7,19748,19655,0,
2020-04-02,1157,1154,807,11,290,41,5,20905,20809,0,
2020-04-03,1331,1329,952,7,318,51,1,22236,22138,0,
2020-04-04,1150,1149,836,9,266,31,7,23386,23287,0,
2020-04-05,1066,1065,753,5,283,19,5,24452,24352,0,
2020-04-06,1407,1402,949,11,422,14,6,25859,25754,0,
2020-04-07,1277,1275,869,13,372,18,3,27136,27029,0,
2020-04-08,1406,1405,987,10,397,5,6,28542,28434,0,
2020-04-09,1465,1462,1018,14,424,5,1,30007,29896,1,
2020-04-10,1737,1736,1233,19,470,6,8,31744,31632,0,
2020-04-11,1626,1625,1124,11,484,3,3,33370,33257,0,
2020-04-12,1478,1476,1052,16,395,5,8,34848,34733,0,
2020-04-13,2034,2032,1279,32,706,6,9,36882,36765,0,
2020-04-14,1781,1780,1211,21,542,3,3,38663,38545,0,
2020-04-15,1873,1870,1326,21,513,4,6,40536,40415,0,
2020-04-16,1940,1938,1303,18,613,1,3,42476,42353,0,
2020-04-17,1871,1870,1314,17,536,3,0,44347,44223,0,
2020-04-18,1668,1666,1206,21,435,3,1,46015,45889,0,
2020-04-19,1267,1266,865,15,377,4,5,47282,47155,0,
2020-04-20,1810,1808,1210,11,579,3,5,49092,48963,0,
2020-04-21,1435,1434,925,13,488,4,4,50527,50397,0,
2020-04-22,1548,1547,1004,12,525,2,4,52075,51944,0,
2020-04-23,1572,1571,1014,20,533,1,3,53647,53515,0,
2020-04-24,1509,1507,973,10,517,3,4,55156,55022,0,
2020-04-25,1409,1405,938,15,443,5,4,56565,56427,0,
2020-04-26,1345,1345,892,13,430,4,6,57910,57772,0,
2020-04-27,1673,1672,1048,11,605,5,3,59583,59444,0,
2020-04-28,1515,1515,973,19,513,6,4,61098,60959,1,
2020-04-29,1490,1490,889,4,589,2,6,62588,62449,0,
2020-04-30,1449,1449,899,5,539,3,3,64037,63898,0,
2020-05-01,1589,1588,958,8,615,4,3,65626,65486,0,
2020-05-02,1087,1086,720,8,353,0,5,66713,66572,0,
2020-05-03,1039,1037,661,6,363,5,2,67752,67609,0,
2020-05-04,1319,1319,802,6,507,1,3,69071,68928,0,
2020-05-05,1258,1257,781,6,466,1,3,70329,70185,0,
2020-05-06,1094,1093,675,8,403,2,5,71423,71278,0,
2020-05-07,1122,1122,721,6,388,6,1,72545,72400,0,
2020-05-08,1162,1160,728,5,419,1,7,73707,73560,0,
2020-05-09,1037,1037,688,9,332,4,4,74744,74597,0,
