date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-05-10,970,970,629,6,329,4,2,75745,75598,0,
2020-05-11,1231,1231,790,5,420,6,10,76976,76829,0,
2020-05-12,1087,1087,717,6,353,6,5,78063,77916,0,
2020-05-13,1096,1095,714,3,375,2,1,79159,79011,0,
2020-05-14,1157,1157,761,3,383,6,4,80316,80168,0,
2020-05-15,1272,1272,814,0,443,11,4,81588,81440,0,
2020-05-16,997,997,656,2,337,1,1,82585,82437,0,
2020-05-17,921,920,609,2,300,8,1,83506,83357,0,
2020-05-18,1079,1078,663,2,406,5,2,84585,84435,0,
2020-05-19,941,941,627,3,306,3,2,85526,85376,0,
2020-05-20,1096,1095,704,1,387,1,2,86622,86471,0,
2020-05-21,871,871,596,3,264,5,3,87493,87342,0,
2020-05-22,845,844,539,0,299,4,2,88338,88186,0,
2020-05-23,704,704,477,1,222,4,0,89042,88890,0,
2020-05-24,644,644,437,0,202,4,1,89686,89534,0,
2020-05-25,828,828,525,3,291,3,6,90514,90362,0,
2020-05-26,722,722,495,1,217,6,3,91236,91084,0,
2020-05-27,714,714,485,2,225,2,0,91950,91798,0,
2020-05-28,579,579,393,2,183,1,0,92529,92377,1,
2020-05-29,695,694,456,0,233,4,1,93224,93071,0,
2020-05-30,559,555,406,2,144,1,2,93783,93626,0,
2020-05-31,435,434,304,0,126,4,0,94218,94060,0,
2020-06-01,661,660,456,5,193,5,1,94879,94720,0,
2020-06-02,497,495,346,1,140,6,2,95376,95215,0,
2020-06-03,485,485,331,3,147,3,1,95861,95700,0,
2020-06-04,451,450,296,1,141,11,1,96312,96150,0,
2020-06-05,444,440,318,1,118,3,0,96756,96590,0,
2020-06-06,371,369,266,1,97,5,0,97127,96959,0,
2020-06-07,320,318,238,1,78,1,0,97447,97277,0,
2020-06-08,404,399,279,6,98,11,5,97851,97676,0,
2020-06-09,372,370,260,3,102,4,1,98223,98046,0,
2020-06-10,433,432,294,4,119,10,5,98656,98478,0,
2020-06-11,361,358,247,3,103,5,0,99017,98836,0,
2020-06-12,374,369,240,5,115,6,3,99391,99205,0,
2020-06-13,268,267,173,2,86,5,1,99659,99472,0,
2020-06-14,303,300,204,0,85,9,2,99962,99772,0,
2020-06-15,385,385,247,4,123,7,4,100347,100157,0,
2020-06-16,351,349,237,2,98,9,3,100698,100506,0,
2020-06-17,342,341,231,0,98,5,7,101040,100847,0,
2020-06-18,303,301,204,1,90,5,1,101343,101148,0,
2020-06-19,332,332,238,0,80,10,4,101675,101480,0,
2020-06-20,285,283,204,0,64,9,6,101960,101763,0,
2020-06-21,273,272,175,0,89,5,3,102233,102035,0,
2020-06-22,332,327,216,2,101,4,4,102565,102362,0,
2020-06-23,318,317,211,2,94,7,3,102883,102679,0,
2020-06-24,280,279,187,2,81,7,2,103163,102958,0,
2020-06-25,389,387,283,1,97,5,1,103552,103345,0,
2020-06-26,261,257,153,1,88,10,5,103813,103602,0,
2020-06-27,269,268,196,1,63,7,1,104082,103870,0,
2020-06-28,270,268,184,1,75,8,0,104352,104138,0,
2020-06-29,317,314,206,2,91,9,6,104669,104452,0,
2020-06-30,290,285,188,3,89,2,3,104959,104737,0,
2020-07-01,275,263,161,8,88,5,1,105234,105000,0,
2020-07-02,251,244,162,1,71,6,4,105485,105244,0,
2020-07-03,281,273,171,2,89,11,0,105766,105517,0,
2020-07-04,285,274,161,3,99,10,1,106051,105791,0,
2020-07-05,266,264,159,3,94,7,1,106317,106055,0,
2020-07-06,473,463,256,2,162,16,27,106790,106518,0,
2020-07-07,423,412,232,5,151,20,4,107213,106930,0,
2020-07-08,426,403,262,4,121,11,5,107639,107333,0,
2020-07-09,402,381,247,4,114,12,4,108041,107714,0,
2020-07-10,385,369,249,6,98,13,3,108426,108083,0,
2020-07-11,363,349,207,3,121,12,6,108789,108432,0,
2020-07-12,381,360,228,3,124,4,1,109170,108792,0,
2020-07-13,602,552,341,12,179,13,7,109772,109344,0,
2020-07-14,527,488,287,4,177,12,8,110299,109832,0,
2020-07-15,547,501,306,3,174,12,6,110846,110333,0,
2020-07-16,442,405,239,3,141,20,2,111288,110738,0,
2020-07-17,476,441,257,6,168,5,5,111764,111179,0,
2020-07-18,398,369,234,2,123,9,1,112162,111548,0,
2020-07-19,370,333,198,4,118,10,3,112532,111881,0,
2020-07-20,517,458,258,6,184,9,1,113049,112339,0,
2020-07-21,477,421,243,9,158,5,6,113526,112760,0,
2020-07-22,433,382,190,7,172,10,3,113959,113142,0,
2020-07-23,397,319,146,3,158,8,4,114356,113461,0,
2020-07-24,398,312,160,7,136,5,4,114754,113773,0,
2020-07-25,292,206,99,4,95,5,3,115046,113979,0,
2020-07-26,309,203,115,6,70,11,1,115355,114182,0,
2020-07-27,446,303,166,4,115,11,7,115801,114485,0,
2020-07-28,358,243,132,1,94,12,4,116159,114728,0,
2020-07-29,367,210,126,1,73,4,6,116526,114938,0,
2020-07-30,298,190,101,1,70,6,12,116824,115128,0,
2020-07-31,299,183,101,0,70,8,4,117123,115311,0,
2020-08-01,303,177,97,7,53,17,3,117426,115488,0,
2020-08-02,283,167,91,7,61,6,2,117709,115655,0,
2020-08-03,377,241,132,2,92,12,3,118086,115896,0,
2020-08-04,384,258,136,0,98,16,8,118470,116154,0,
2020-08-05,352,256,146,9,89,6,6,118822,116410,0,
2020-08-06,322,237,138,5,80,6,8,119144,116647,0,
2020-08-07,349,256,143,2,94,7,10,119493,116903,0,
2020-08-08,308,194,97,4,76,2,15,119801,117097,0,
2020-08-09,301,216,102,7,94,6,7,120102,117313,0,
2020-08-10,393,300,146,7,127,9,11,120495,117613,0,
2020-08-11,391,306,157,5,132,8,4,120886,117919,0,
2020-08-12,360,266,141,12,98,11,4,121246,118185,0,
2020-08-13,350,288,166,6,103,9,4,121596,118473,0,
2020-08-14,321,238,108,8,107,6,9,121917,118711,0,
2020-08-15,333,241,99,7,123,4,8,122250,118952,0,
2020-08-16,353,238,111,14,107,4,2,122603,119190,0,
2020-08-17,476,335,172,9,140,7,7,123079,119525,0,
2020-08-18,381,293,149,4,133,3,4,123460,119818,0,
2020-08-19,396,288,150,8,121,3,6,123856,120106,0,
2020-08-20,395,300,155,7,128,4,6,124251,120406,0,
2020-08-21,382,286,142,9,125,5,5,124633,120692,0,
2020-08-22,379,303,166,8,121,4,4,125012,120995,0,
2020-08-23,371,269,131,2,126,4,6,125383,121264,0,
2020-08-24,522,378,185,15,168,6,4,125905,121642,0,
2020-08-25,549,417,205,12,181,9,10,126454,122059,0,
2020-08-26,520,371,183,14,162,4,8,126974,122430,0,
2020-08-27,425,314,164,11,136,2,1,127399,122744,0,
2020-08-28,511,378,200,11,155,6,6,127910,123122,0,
2020-08-29,402,285,156,10,113,4,2,128312,123407,0,
2020-08-30,487,352,186,4,148,7,7,128799,123759,0,
2020-08-31,580,380,208,10,146,8,8,129379,124139,0,
2020-09-01,666,462,254,17,182,4,5,130045,124601,0,
2020-09-02,635,426,236,13,167,4,6,130680,125027,0,
2020-09-03,568,396,215,5,163,3,10,131248,125423,0,
2020-09-04,645,428,217,10,185,9,7,131893,125851,0,
2020-09-05,579,373,209,8,148,5,3,132472,126224,0,
2020-09-06,609,383,205,4,161,5,8,133081,126607,0,
2020-09-07,731,473,234,11,211,8,9,133812,127080,0,
2020-09-08,856,564,298,11,232,9,14,134668,127644,0,
2020-09-09,859,546,295,11,226,3,11,135527,128190,0,
2020-09-10,831,536,283,7,227,5,14,136358,128726,0,
2020-09-11,837,553,296,10,228,10,9,137195,129279,0,
2020-09-12,902,605,312,10,268,4,11,138097,129884,0,
2020-09-13,825,556,275,8,255,5,13,138922,130440,0,
2020-09-14,1089,726,382,14,304,7,19,140011,131166,0,
2020-09-15,1142,771,418,10,321,4,18,141153,131937,0,
2020-09-16,1120,737,420,22,274,3,18,142273,132674,0,
2020-09-17,1058,701,383,21,269,6,22,143331,133375,0,
2020-09-18,1096,714,397,8,278,1,30,144427,134089,0,
2020-09-19,1015,666,320,18,288,3,37,145442,134755,0,
2020-09-20,998,649,311,11,283,7,37,146440,135404,0,
2020-09-21,1287,943,451,15,378,4,95,147727,136347,0,
2020-09-22,1202,880,412,15,340,4,109,148929,137227,0,
2020-09-23,1125,887,457,14,308,2,106,150054,138114,0,
2020-09-24,1099,911,420,10,331,2,148,151153,139025,0,
2020-09-25,1070,964,419,20,341,6,178,152223,139989,0,
2020-09-26,847,783,339,8,260,3,173,153070,140772,0,
2020-09-27,827,799,309,11,279,2,198,153897,141571,0,
2020-09-28,977,954,363,13,341,3,234,154874,142525,0,
2020-09-29,962,945,387,17,298,1,242,155836,143470,0,
2020-09-30,875,858,311,12,303,1,231,156711,144328,0,
2020-10-01,803,786,279,7,270,4,226,157514,145114,,
2020-10-02,741,724,260,6,239,3,216,158255,145838,,
2020-10-03,612,598,188,8,177,1,224,158867,146436,,
2020-10-04,496,488,157,4,157,1,169,159363,146924,,
2020-10-05,534,527,171,4,142,0,210,159897,147451,,
2020-10-06,510,499,124,0,129,1,245,160407,147950,,
2020-10-07,440,428,88,0,100,0,240,160847,148378,,
2020-10-08,314,310,53,0,73,1,183,161161,148688,,
2020-10-09,277,272,15,0,103,0,154,161438,148960,,
2020-10-10,66,66,2,0,24,0,40,161504,149026,,
2020-10-11,0,0,0,0,0,0,0,161504,149026,,
2020-10-12,0,0,0,0,0,0,0,161504,149026,,
