date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-03-18,949,941,290,19,334,289,9,6117,6083,1,
2020-03-19,808,805,271,12,281,232,9,6925,6888,0,
2020-03-20,1022,1014,377,23,387,222,5,7947,7902,0,
2020-03-21,883,881,327,11,300,236,7,8830,8783,0,
2020-03-22,869,866,343,13,317,188,5,9699,9649,0,
2020-03-23,1065,1058,459,17,409,165,8,10764,10707,0,
2020-03-24,954,951,406,21,353,167,4,11718,11658,0,
2020-03-25,970,968,464,13,371,113,7,12688,12626,1,
2020-03-26,910,903,456,14,323,104,6,13598,13529,0,
2020-03-27,947,938,494,8,349,78,9,14545,14467,0,
2020-03-28,950,943,522,8,326,82,5,15495,15410,0,
2020-03-29,861,858,498,9,295,52,4,16356,16268,0,
2020-03-30,1136,1132,637,11,411,69,4,17492,17400,0,
2020-03-31,966,956,570,3,314,64,5,18458,18356,0,
2020-04-01,1286,1283,812,13,371,80,7,19744,19639,0,
2020-04-02,1162,1159,811,11,292,41,4,20906,20798,0,
2020-04-03,1327,1326,951,7,316,51,1,22233,22124,0,
2020-04-04,1146,1145,834,9,264,31,7,23379,23269,0,
2020-04-05,1069,1064,752,5,282,20,5,24448,24333,0,
2020-04-06,1402,1400,947,11,423,13,6,25850,25733,1,
2020-04-07,1274,1274,869,13,371,18,3,27124,27007,0,
2020-04-08,1410,1406,985,10,400,5,6,28534,28413,0,
2020-04-09,1460,1459,1016,14,423,5,1,29994,29872,0,
2020-04-10,1740,1736,1234,19,469,6,8,31734,31608,0,
2020-04-11,1624,1621,1125,11,480,3,2,33358,33229,0,
2020-04-12,1480,1478,1053,16,397,5,7,34838,34707,0,
2020-04-13,2038,2037,1284,32,708,6,7,36876,36744,0,
2020-04-14,1782,1779,1213,21,540,3,2,38658,38523,0,
2020-04-15,1871,1869,1328,21,510,4,6,40529,40392,0,
2020-04-16,1939,1938,1303,18,613,1,3,42468,42330,0,
2020-04-17,1869,1868,1316,17,532,3,0,44337,44198,0,
2020-04-18,1665,1663,1203,21,435,3,1,46002,45861,0,
2020-04-19,1278,1276,873,15,379,4,5,47280,47137,0,
2020-04-20,1790,1788,1204,11,565,3,5,49070,48925,0,
2020-04-21,1439,1438,925,13,491,4,5,50509,50363,0,
2020-04-22,1549,1548,1003,12,527,2,4,52058,51911,1,
2020-04-23,1575,1574,1013,20,537,1,3,53633,53485,0,
2020-04-24,1510,1505,975,10,513,3,4,55143,54990,0,
2020-04-25,1402,1401,934,15,443,5,4,56545,56391,0,
2020-04-26,1351,1349,895,13,431,4,6,57896,57740,0,
2020-04-27,1674,1674,1045,11,610,5,3,59570,59414,0,
2020-04-28,1529,1528,981,19,518,6,4,61099,60942,0,
2020-04-29,1492,1492,897,4,583,2,6,62591,62434,0,
2020-04-30,1441,1440,888,5,541,3,3,64032,63874,0,
2020-05-01,1593,1586,961,8,610,4,3,65625,65460,0,
2020-05-02,1075,1074,713,8,348,0,5,66700,66534,0,
2020-05-03,1045,1044,661,6,370,5,2,67745,67578,0,
2020-05-04,1325,1322,804,6,508,1,3,69070,68900,0,
2020-05-05,1255,1253,782,6,461,1,3,70325,70153,0,
2020-05-06,1090,1090,669,8,406,2,5,71415,71243,0,
2020-05-07,1124,1121,720,6,388,6,1,72539,72364,0,
2020-05-08,1148,1148,721,5,414,1,7,73687,73512,0,
2020-05-09,1042,1040,691,9,332,4,4,74729,74552,0,
2020-05-10,987,987,643,6,332,4,2,75716,75539,0,
2020-05-11,1224,1224,784,5,419,6,10,76940,76763,0,
2020-05-12,1098,1096,730,6,349,6,5,78038,77859,0,
2020-05-13,1089,1089,703,3,380,2,1,79127,78948,0,
2020-05-14,1174,1172,776,3,382,6,5,80301,80120,0,
2020-05-15,1280,1280,823,0,442,11,4,81581,81400,0,
2020-05-16,985,982,642,2,336,1,1,82566,82382,0,
2020-05-17,918,914,600,2,303,8,1,83484,83296,0,
2020-05-18,1078,1076,663,2,404,5,2,84562,84372,0,
2020-05-19,943,942,623,3,311,3,2,85505,85314,0,
2020-05-20,1092,1091,711,1,376,1,2,86597,86405,0,
2020-05-21,855,853,581,3,261,5,3,87452,87258,0,
2020-05-22,850,849,540,0,303,4,2,88302,88107,0,
2020-05-23,714,714,482,1,225,6,0,89016,88821,0,
2020-05-24,646,645,438,0,204,2,1,89662,89466,0,
2020-05-25,830,829,541,3,276,3,6,90492,90295,0,
2020-05-26,727,724,489,1,225,7,2,91219,91019,0,
2020-05-27,694,690,467,2,220,1,0,91913,91709,0,
2020-05-28,587,583,396,2,184,1,0,92500,92292,0,
2020-05-29,692,691,459,0,227,4,1,93192,92983,0,
2020-05-30,548,541,389,2,147,1,2,93740,93524,0,
2020-05-31,483,482,353,0,125,4,0,94223,94006,0,
2020-06-01,612,609,406,5,192,5,1,94835,94615,0,
2020-06-02,495,493,342,1,141,6,3,95330,95108,0,
2020-06-03,510,509,354,3,148,3,1,95840,95617,0,
2020-06-04,434,429,274,1,142,11,1,96274,96046,0,
2020-06-05,430,424,306,1,114,3,0,96704,96470,0,
2020-06-06,387,381,281,1,94,5,0,97091,96851,0,
2020-06-07,325,320,236,1,82,1,0,97416,97171,0,
2020-06-08,395,390,275,6,94,11,4,97811,97561,0,
2020-06-09,359,357,245,3,103,5,1,98170,97918,0,
2020-06-10,421,419,288,4,113,9,5,98591,98337,0,
2020-06-11,363,358,244,3,105,6,0,98954,98695,0,
2020-06-12,371,367,241,5,113,5,3,99325,99062,0,
2020-06-13,274,270,175,2,86,6,1,99599,99332,0,
2020-06-14,304,302,208,0,84,8,2,99903,99634,0,
2020-06-15,388,386,247,4,122,7,6,100291,100020,0,
2020-06-16,354,350,236,2,100,9,3,100645,100370,0,
2020-06-17,346,344,232,0,98,5,9,100991,100714,0,
2020-06-18,309,307,205,1,93,5,3,101300,101021,0,
2020-06-19,329,327,236,0,79,10,2,101629,101348,0,
2020-06-20,285,283,207,0,66,9,1,101914,101631,0,
2020-06-21,275,272,176,0,88,5,3,102189,101903,0,
2020-06-22,334,328,216,2,101,5,4,102523,102231,0,
2020-06-23,317,315,210,2,94,6,3,102840,102546,0,
2020-06-24,278,277,185,2,81,7,2,103118,102823,0,
2020-06-25,388,387,283,1,97,5,1,103506,103210,0,
2020-06-26,263,257,153,1,88,10,5,103769,103467,0,
2020-06-27,269,268,198,1,61,7,1,104038,103735,0,
2020-06-28,273,270,186,1,75,8,0,104311,104005,1,
2020-06-29,316,310,202,2,91,9,6,104627,104315,0,
2020-06-30,293,288,194,3,87,2,2,104920,104603,0,
2020-07-01,275,264,161,8,89,5,1,105195,104867,0,
2020-07-02,257,246,162,1,73,6,4,105452,105113,0,
2020-07-03,286,277,173,2,90,11,1,105738,105390,0,
2020-07-04,288,276,163,3,98,11,1,106026,105666,0,
2020-07-05,273,267,164,3,94,5,1,106299,105933,0,
2020-07-06,474,463,253,2,162,19,27,106773,106396,0,
2020-07-07,420,410,235,5,149,18,3,107193,106806,0,
2020-07-08,429,404,261,4,123,11,5,107622,107210,0,
2020-07-09,397,381,247,4,115,11,4,108019,107591,0,
2020-07-10,395,372,250,6,99,12,5,108414,107963,0,
2020-07-11,369,354,211,3,121,12,7,108783,108317,0,
2020-07-12,384,359,228,3,124,4,0,109167,108676,0,
2020-07-13,600,551,339,12,180,14,6,109767,109227,0,
2020-07-14,540,490,288,4,180,12,6,110307,109717,0,
2020-07-15,548,503,309,3,172,13,6,110855,110220,0,
2020-07-16,450,410,240,3,146,19,2,111305,110630,0,
2020-07-17,481,442,259,6,168,4,5,111786,111072,0,
2020-07-18,396,366,232,2,122,9,1,112182,111438,0,
2020-07-19,378,336,199,4,119,11,3,112560,111774,0,
2020-07-20,521,458,260,6,184,7,1,113081,112232,0,
2020-07-21,483,424,244,9,158,7,6,113564,112656,0,
2020-07-22,444,382,187,7,174,11,3,114008,113038,0,
2020-07-23,402,318,149,3,156,7,3,114410,113356,0,
2020-07-24,413,316,162,7,138,5,4,114823,113672,0,
2020-07-25,304,207,100,4,94,6,3,115127,113879,0,
2020-07-26,327,202,116,6,69,10,1,115454,114081,0,
2020-07-27,461,302,170,4,112,12,4,115915,114383,0,
2020-07-28,397,241,133,1,93,11,3,116312,114624,0,
2020-07-29,377,210,126,1,73,4,6,116689,114834,0,
2020-07-30,330,190,104,1,70,7,8,117019,115024,0,
2020-07-31,315,182,103,0,68,7,4,117334,115206,0,
2020-08-01,320,179,99,7,54,17,2,117654,115385,0,
2020-08-02,323,171,93,7,61,8,2,117977,115556,0,
2020-08-03,423,244,136,2,92,11,3,118400,115800,0,
2020-08-04,410,261,137,0,99,15,10,118810,116061,0,
2020-08-05,366,260,145,9,94,7,5,119176,116321,0,
2020-08-06,349,233,139,5,77,5,7,119525,116554,0,
2020-08-07,373,258,145,2,94,7,10,119898,116812,0,
2020-08-08,319,194,98,4,75,2,15,120217,117006,0,
2020-08-09,305,218,105,7,93,6,7,120522,117224,0,
2020-08-10,425,302,147,7,127,11,10,120947,117526,0,
2020-08-11,439,311,164,5,131,7,4,121386,117837,0,
2020-08-12,359,274,147,12,95,11,9,121745,118111,0,
2020-08-13,384,292,170,6,102,10,4,122129,118403,0,
2020-08-14,347,238,115,8,107,5,3,122476,118641,0,
2020-08-15,349,239,102,7,119,4,7,122825,118880,0,
2020-08-16,367,237,113,14,104,4,2,123192,119117,0,
2020-08-17,488,338,176,9,139,8,6,123680,119455,0,
2020-08-18,396,292,153,4,129,2,4,124076,119747,0,
2020-08-19,417,289,151,8,120,4,6,124493,120036,0,
2020-08-20,414,302,157,7,128,3,7,124907,120338,0,
2020-08-21,393,285,148,9,118,5,5,125300,120623,0,
2020-08-22,393,304,168,8,119,5,4,125693,120927,0,
2020-08-23,383,269,134,2,123,4,6,126076,121196,0,
2020-08-24,534,380,188,15,167,7,3,126610,121576,0,
2020-08-25,575,414,205,12,179,8,10,127185,121990,0,
2020-08-26,534,369,188,14,158,4,5,127719,122359,0,
2020-08-27,448,316,168,11,134,2,1,128167,122675,0,
2020-08-28,535,375,200,11,152,6,6,128702,123050,0,
2020-08-29,424,287,157,10,112,5,3,129126,123337,0,
2020-08-30,515,355,190,4,147,7,7,129641,123692,0,
2020-08-31,612,379,209,10,145,7,8,130253,124071,0,
2020-09-01,716,461,261,17,173,5,5,130969,124532,0,
2020-09-02,674,431,245,13,160,6,7,131643,124963,0,
2020-09-03,608,395,219,5,158,3,10,132251,125358,0,
2020-09-04,687,432,231,10,176,9,6,132938,125790,0,
2020-09-05,643,375,217,8,138,9,3,133581,126165,0,
2020-09-06,656,389,216,4,155,7,7,134237,126554,0,
2020-09-07,769,475,246,10,201,9,9,135006,127029,0,
2020-09-08,930,569,312,11,222,12,12,135936,127598,0,
2020-09-09,940,553,313,11,216,2,11,136876,128151,0,
2020-09-10,901,545,299,7,218,6,15,137777,128696,0,
2020-09-11,899,558,305,10,225,9,9,138676,129254,0,
2020-09-12,964,610,331,9,255,4,11,139640,129864,0,
2020-09-13,941,559,286,8,249,5,11,140581,130423,0,
2020-09-14,1206,737,398,14,299,8,18,141787,131160,0,
2020-09-15,1298,788,442,10,315,5,16,143085,131948,0,
2020-09-16,1291,752,429,21,278,4,20,144376,132700,0,
2020-09-17,1226,701,394,21,257,6,23,145602,133401,0,
2020-09-18,1350,740,423,8,276,1,32,146952,134141,0,
2020-09-19,1238,691,345,18,290,5,33,148190,134832,0,
2020-09-20,1264,670,320,11,290,8,41,149454,135502,0,
2020-09-21,1751,981,492,16,385,5,83,151205,136483,0,
2020-09-22,1796,913,452,15,341,8,97,153001,137396,0,
2020-09-23,1814,925,488,14,322,1,100,154815,138321,0,
2020-09-24,1860,932,456,10,344,4,118,156675,139253,0,
2020-09-25,2006,1022,491,20,347,5,159,158681,140275,0,
2020-09-26,1789,862,414,7,277,5,159,160470,141137,0,
2020-09-27,1893,907,399,12,313,4,179,162363,142044,0,
2020-09-28,2351,1112,489,15,383,4,221,164714,143156,0,
2020-09-29,2194,1052,514,21,335,2,180,166908,144208,0,
2020-09-30,2192,1025,455,17,349,1,203,169100,145233,0,
2020-10-01,2074,991,454,8,331,10,188,171174,146224,0,
2020-10-02,2071,1020,467,18,352,7,176,173245,147244,0,
2020-10-03,1777,880,401,19,299,5,156,175022,148124,0,
2020-10-04,1856,880,422,14,302,7,135,176878,149004,0,
2020-10-05,2323,1174,577,18,373,3,203,179201,150178,0,
2020-10-06,2214,1152,560,30,359,10,193,181415,151330,0,
2020-10-07,2165,1136,582,18,337,7,192,183580,152466,0,
2020-10-08,2117,1036,517,14,322,6,177,185697,153502,0,
2020-10-09,2208,1111,523,20,346,5,217,187905,154613,0,
2020-10-10,2000,1121,530,15,364,3,209,189905,155734,0,
2020-10-11,1831,997,477,17,327,4,172,191736,156731,0,
2020-10-12,2199,1166,546,21,353,9,237,193935,157897,0,
2020-10-13,2501,1354,620,21,455,5,253,196436,159251,0,
2020-10-14,2414,1324,676,22,412,5,209,198850,160575,,
2020-10-15,2422,1243,662,23,366,9,183,201272,161818,,
2020-10-16,2478,1360,719,21,398,5,217,203750,163178,,
2020-10-17,2237,1207,644,21,344,4,194,205987,164385,,
2020-10-18,2185,1240,602,14,382,9,233,208172,165625,,
2020-10-19,2698,1546,757,20,481,4,284,210870,167171,,
2020-10-20,2551,1499,755,22,450,4,268,213421,168670,,
2020-10-21,2538,1435,755,28,380,8,264,215959,170105,,
2020-10-22,2375,1326,678,14,380,0,254,218334,171431,,
2020-10-23,2330,1289,681,13,346,5,244,220664,172720,,
2020-10-24,2006,1094,569,6,294,3,222,222670,173814,,
2020-10-25,1895,961,501,6,258,2,194,224565,174775,,
2020-10-26,2261,1110,538,1,335,3,233,226826,175885,,
2020-10-27,2005,1031,488,2,268,2,271,228831,176916,,
2020-10-28,1908,1016,509,0,253,2,252,230739,177932,,
2020-10-29,1525,770,318,0,195,1,256,232264,178702,,
2020-10-30,1398,732,274,0,180,1,277,233662,179434,,
2020-10-31,1017,688,224,0,143,0,321,234679,180122,,
2020-11-01,519,480,128,0,79,0,273,235198,180602,,
2020-11-02,658,639,140,0,143,0,356,235856,181241,,
2020-11-03,136,132,13,0,26,0,93,235992,181373,,
2020-11-04,5,1,0,0,1,0,0,235997,181374,,
2020-11-05,0,0,0,0,0,0,0,235997,181374,,
