date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-03-20,1022,1014,377,23,387,222,5,7946,7900,0,
2020-03-21,882,880,327,11,299,236,7,8828,8780,0,
2020-03-22,869,866,343,13,317,188,5,9697,9646,0,
2020-03-23,1065,1058,460,17,407,166,8,10762,10704,0,
2020-03-24,956,953,408,21,353,167,4,11718,11657,0,
2020-03-25,970,967,464,13,370,113,7,12688,12624,1,
2020-03-26,911,904,456,14,324,104,6,13599,13528,0,
2020-03-27,946,937,492,8,350,78,9,14545,14465,0,
2020-03-28,950,943,522,8,326,82,5,15495,15408,0,
2020-03-29,861,858,499,9,295,51,4,16356,16266,0,
2020-03-30,1134,1130,635,11,411,69,4,17490,17396,0,
2020-03-31,966,956,569,3,314,65,5,18456,18352,0,
2020-04-01,1286,1283,811,13,372,80,7,19742,19635,0,
2020-04-02,1162,1159,809,11,294,41,4,20904,20794,0,
2020-04-03,1326,1325,950,7,316,51,1,22230,22119,0,
2020-04-04,1147,1146,834,9,266,31,6,23377,23265,0,
2020-04-05,1068,1063,752,5,281,20,5,24445,24328,0,
2020-04-06,1400,1398,945,11,423,13,6,25845,25726,1,
2020-04-07,1276,1276,869,13,373,18,3,27121,27002,0,
2020-04-08,1410,1406,986,10,399,5,6,28531,28408,0,
2020-04-09,1459,1458,1017,14,421,5,1,29990,29866,0,
2020-04-10,1742,1738,1236,19,469,6,8,31732,31604,0,
2020-04-11,1629,1626,1131,11,479,3,2,33361,33230,0,
2020-04-12,1477,1475,1051,16,396,5,7,34838,34705,0,
2020-04-13,2039,2038,1285,32,709,6,6,36877,36743,0,
2020-04-14,1781,1778,1211,21,541,3,2,38658,38521,0,
2020-04-15,1871,1868,1328,21,509,4,6,40529,40389,0,
2020-04-16,1938,1937,1302,18,613,1,3,42467,42326,0,
2020-04-17,1868,1867,1315,17,532,3,0,44335,44193,0,
2020-04-18,1658,1656,1198,21,433,3,1,45993,45849,0,
2020-04-19,1280,1277,873,15,380,4,5,47273,47126,0,
2020-04-20,1795,1793,1210,11,564,3,5,49068,48919,0,
2020-04-21,1438,1437,924,13,491,4,5,50506,50356,0,
2020-04-22,1542,1541,997,12,526,2,4,52048,51897,1,
2020-04-23,1580,1578,1017,20,537,1,3,53628,53475,0,
2020-04-24,1507,1502,973,10,512,3,4,55135,54977,0,
2020-04-25,1404,1403,937,15,442,5,4,56539,56380,0,
2020-04-26,1354,1352,898,13,431,4,6,57893,57732,0,
2020-04-27,1677,1677,1049,11,609,5,3,59570,59409,0,
2020-04-28,1524,1522,975,19,518,6,4,61094,60931,0,
2020-04-29,1491,1491,897,4,582,2,6,62585,62422,0,
2020-04-30,1444,1443,890,5,542,3,3,64029,63865,0,
2020-05-01,1594,1587,961,8,611,4,3,65623,65452,0,
2020-05-02,1074,1073,709,8,351,0,5,66697,66525,0,
2020-05-03,1047,1045,661,6,371,5,2,67744,67570,0,
2020-05-04,1324,1321,803,6,508,1,3,69068,68891,0,
2020-05-05,1257,1255,783,6,462,1,3,70325,70146,0,
2020-05-06,1093,1093,670,8,408,2,5,71418,71239,0,
2020-05-07,1123,1120,719,6,388,6,1,72541,72359,0,
2020-05-08,1145,1145,717,5,415,1,7,73686,73504,0,
2020-05-09,1041,1039,690,9,332,4,4,74727,74543,0,
2020-05-10,986,986,642,6,332,4,2,75713,75529,0,
2020-05-11,1220,1219,779,5,419,6,10,76933,76748,0,
2020-05-12,1098,1096,730,6,349,6,5,78031,77844,0,
2020-05-13,1091,1091,705,3,380,2,1,79122,78935,0,
2020-05-14,1174,1172,776,3,382,6,5,80296,80107,0,
2020-05-15,1276,1276,821,0,440,11,4,81572,81383,0,
2020-05-16,986,983,641,2,338,1,1,82558,82366,0,
2020-05-17,916,913,600,2,302,8,1,83474,83279,0,
2020-05-18,1076,1075,663,2,403,5,2,84550,84354,0,
2020-05-19,944,943,622,3,313,3,2,85494,85297,0,
2020-05-20,1093,1092,710,1,378,1,2,86587,86389,0,
2020-05-21,856,853,579,3,263,5,3,87443,87242,0,
2020-05-22,851,850,539,0,305,4,2,88294,88092,0,
2020-05-23,714,714,482,1,225,6,0,89008,88806,0,
2020-05-24,645,645,437,0,205,2,1,89653,89451,0,
2020-05-25,828,826,535,3,279,3,6,90481,90277,0,
2020-05-26,725,722,488,1,224,7,2,91206,90999,0,
2020-05-27,692,689,465,2,221,1,0,91898,91688,0,
2020-05-28,584,583,395,2,185,1,0,92482,92271,0,
2020-05-29,690,690,457,0,228,4,1,93172,92961,0,
2020-05-30,548,542,390,2,147,1,2,93720,93503,0,
2020-05-31,483,482,354,0,124,4,0,94203,93985,0,
2020-06-01,614,611,407,5,192,5,2,94817,94596,0,
2020-06-02,495,493,342,1,141,6,3,95312,95089,0,
2020-06-03,510,509,354,3,148,3,1,95822,95598,0,
2020-06-04,434,429,274,1,142,11,1,96256,96027,0,
2020-06-05,430,424,306,1,114,3,0,96686,96451,0,
2020-06-06,388,382,282,1,94,5,0,97074,96833,0,
2020-06-07,326,321,237,1,82,1,0,97400,97154,0,
2020-06-08,393,388,271,6,96,11,4,97793,97542,0,
2020-06-09,360,358,245,3,104,5,1,98153,97900,0,
2020-06-10,421,419,287,4,114,9,5,98574,98319,0,
2020-06-11,363,358,244,3,105,6,0,98937,98677,0,
2020-06-12,371,367,241,5,113,5,3,99308,99044,0,
2020-06-13,274,270,175,2,86,6,1,99582,99314,0,
2020-06-14,305,303,208,0,85,8,2,99887,99617,0,
2020-06-15,389,387,245,4,125,7,6,100276,100004,0,
2020-06-16,355,351,237,2,100,9,3,100631,100355,0,
2020-06-17,346,344,232,0,98,5,9,100977,100699,0,
2020-06-18,309,307,203,1,95,5,3,101286,101006,0,
2020-06-19,329,328,235,0,81,10,2,101615,101334,0,
2020-06-20,286,284,207,0,67,9,1,101901,101618,0,
2020-06-21,275,272,176,0,88,5,3,102176,101890,0,
2020-06-22,334,328,212,2,105,5,4,102510,102218,0,
2020-06-23,317,315,208,2,96,6,3,102827,102533,0,
2020-06-24,278,277,184,2,82,7,2,103105,102810,0,
2020-06-25,387,386,279,1,100,5,1,103492,103196,0,
2020-06-26,264,258,154,1,88,10,5,103756,103454,0,
2020-06-27,269,268,196,1,63,7,1,104025,103722,0,
2020-06-28,274,271,186,1,76,8,0,104299,103993,1,
2020-06-29,316,310,199,2,94,9,6,104615,104303,0,
2020-06-30,295,290,191,3,92,2,2,104910,104593,0,
2020-07-01,275,264,162,8,88,5,1,105185,104857,0,
2020-07-02,257,247,162,1,74,6,4,105442,105104,0,
2020-07-03,282,275,168,2,93,11,1,105724,105379,0,
2020-07-04,288,276,159,3,102,11,1,106012,105655,0,
2020-07-05,273,267,164,3,94,5,1,106285,105922,0,
2020-07-06,474,463,250,2,165,19,27,106759,106385,0,
2020-07-07,420,410,232,5,152,18,3,107179,106795,0,
2020-07-08,429,404,259,4,125,11,5,107608,107199,0,
2020-07-09,401,385,247,4,119,11,4,108009,107584,0,
2020-07-10,400,377,248,6,106,12,5,108409,107961,0,
2020-07-11,368,354,206,3,126,12,7,108777,108315,0,
2020-07-12,385,359,223,3,129,4,0,109162,108674,0,
2020-07-13,602,553,328,12,193,14,6,109764,109227,0,
2020-07-14,540,491,283,4,186,12,6,110304,109718,0,
2020-07-15,549,503,297,3,184,13,6,110853,110221,0,
2020-07-16,449,409,231,3,154,19,2,111302,110630,0,
2020-07-17,483,443,254,6,174,4,5,111785,111073,0,
2020-07-18,395,365,227,2,126,9,1,112180,111438,0,
2020-07-19,381,339,197,4,124,11,3,112561,111777,0,
2020-07-20,521,458,254,6,190,7,1,113082,112235,0,
2020-07-21,485,426,243,9,161,7,6,113567,112661,0,
2020-07-22,444,382,183,7,178,11,3,114011,113043,0,
2020-07-23,402,318,147,3,158,7,3,114413,113361,0,
2020-07-24,413,316,160,7,140,5,4,114826,113677,0,
2020-07-25,304,208,99,4,96,6,3,115130,113885,0,
2020-07-26,327,202,114,6,71,10,1,115457,114087,0,
2020-07-27,461,302,166,4,116,12,4,115918,114389,0,
2020-07-28,397,242,131,1,95,11,4,116315,114631,0,
2020-07-29,378,210,126,1,74,4,5,116693,114841,0,
2020-07-30,330,190,100,1,74,7,8,117023,115031,0,
2020-07-31,316,183,101,0,71,7,4,117339,115214,0,
2020-08-01,320,180,91,7,62,17,3,117659,115394,0,
2020-08-02,323,171,90,7,64,8,2,117982,115565,0,
2020-08-03,424,245,134,2,95,11,3,118406,115810,0,
2020-08-04,413,261,138,0,98,15,10,118819,116071,0,
2020-08-05,365,259,144,9,94,7,5,119184,116330,0,
2020-08-06,348,233,133,5,83,5,7,119532,116563,0,
2020-08-07,373,258,145,2,94,7,10,119905,116821,0,
2020-08-08,320,195,98,4,76,2,15,120225,117016,0,
2020-08-09,306,219,105,7,94,6,7,120531,117235,0,
2020-08-10,425,302,147,7,126,11,11,120956,117537,0,
2020-08-11,440,312,167,5,130,7,3,121396,117849,0,
2020-08-12,356,273,144,12,97,11,9,121752,118122,0,
2020-08-13,383,292,167,6,105,10,4,122135,118414,0,
2020-08-14,348,239,115,8,108,5,3,122483,118653,0,
2020-08-15,349,239,103,7,119,4,6,122832,118892,0,
2020-08-16,368,238,113,14,105,4,2,123200,119130,0,
2020-08-17,487,338,176,9,141,8,4,123687,119468,0,
2020-08-18,395,292,151,4,132,2,3,124082,119760,0,
2020-08-19,417,289,152,8,121,4,4,124499,120049,0,
2020-08-20,412,302,158,7,130,3,4,124911,120351,0,
2020-08-21,394,285,148,9,119,5,4,125305,120636,0,
2020-08-22,393,305,166,8,122,5,4,125698,120941,0,
2020-08-23,383,269,133,2,127,4,3,126081,121210,0,
2020-08-24,536,381,184,15,171,7,4,126617,121591,0,
2020-08-25,576,414,204,12,180,8,10,127193,122005,0,
2020-08-26,535,369,186,14,160,4,5,127728,122374,0,
2020-08-27,449,316,168,11,134,2,1,128177,122690,0,
2020-08-28,534,375,195,11,157,6,6,128711,123065,0,
2020-08-29,425,287,157,10,112,5,3,129136,123352,0,
2020-08-30,517,355,190,4,147,7,7,129653,123707,0,
2020-08-31,610,378,207,10,146,7,8,130263,124085,0,
2020-09-01,714,463,256,17,179,5,6,130977,124548,0,
2020-09-02,677,431,245,13,161,6,6,131654,124979,0,
2020-09-03,610,395,218,5,159,3,10,132264,125374,0,
2020-09-04,686,432,230,10,177,9,6,132950,125806,0,
2020-09-05,645,376,218,8,138,9,3,133595,126182,0,
2020-09-06,655,390,215,4,157,7,7,134250,126572,0,
2020-09-07,770,475,246,10,201,9,9,135020,127047,0,
2020-09-08,930,571,312,11,223,13,12,135950,127618,0,
2020-09-09,948,560,317,11,218,3,11,136898,128178,0,
2020-09-10,908,553,300,7,225,6,15,137806,128731,0,
2020-09-11,905,565,308,10,229,9,9,138711,129296,0,
2020-09-12,965,610,329,8,259,4,10,139676,129906,0,
2020-09-13,944,558,281,8,253,5,11,140620,130464,0,
2020-09-14,1221,738,397,14,303,7,17,141841,131202,0,
2020-09-15,1303,790,439,10,321,4,16,143144,131992,0,
2020-09-16,1303,752,424,21,283,4,20,144447,132744,0,
2020-09-17,1234,701,389,21,262,6,23,145681,133445,0,
2020-09-18,1363,742,423,8,278,1,32,147044,134187,0,
2020-09-19,1244,691,342,18,296,5,30,148288,134878,0,
2020-09-20,1284,675,325,11,290,8,41,149572,135553,0,
2020-09-21,1766,982,487,16,392,5,82,151338,136535,0,
2020-09-22,1814,918,450,15,349,9,95,153152,137453,0,
2020-09-23,1816,923,479,13,331,1,99,154968,138376,0,
2020-09-24,1879,927,440,10,359,4,114,156847,139303,0,
2020-09-25,2028,1026,490,20,354,5,157,158875,140329,0,
2020-09-26,1796,863,416,7,283,5,152,160671,141192,0,
2020-09-27,1921,912,395,12,325,4,176,162592,142104,0,
2020-09-28,2382,1118,487,15,400,4,212,164974,143222,0,
2020-09-29,2243,1062,508,21,351,2,180,167217,144284,0,
2020-09-30,2225,1054,464,17,366,1,206,169442,145338,0,
2020-10-01,2107,1003,463,8,342,10,180,171549,146341,0,
2020-10-02,2107,1028,460,18,374,7,169,173656,147369,0,
2020-10-03,1814,885,397,19,311,6,152,175470,148254,0,
2020-10-04,1881,886,420,14,314,7,131,177351,149140,0,
2020-10-05,2361,1188,579,18,389,3,199,179712,150328,0,
2020-10-06,2219,1152,555,30,372,11,184,181931,151480,0,
2020-10-07,2228,1158,588,19,361,7,183,184159,152638,0,
2020-10-08,2150,1049,522,14,332,9,172,186309,153687,0,
2020-10-09,2255,1122,526,20,362,5,209,188564,154809,0,
2020-10-10,2042,1142,534,15,382,6,205,190606,155951,0,
2020-10-11,1892,1029,480,19,354,4,172,192498,156980,0,
2020-10-12,2254,1191,550,21,380,9,231,194752,158171,0,
2020-10-13,2571,1391,650,23,475,6,237,197323,159562,0,
2020-10-14,2471,1364,705,25,427,5,202,199794,160926,,
2020-10-15,2517,1288,684,23,398,9,174,202311,162214,,
2020-10-16,2550,1404,753,21,414,5,211,204861,163618,,
2020-10-17,2334,1255,675,21,371,5,183,207195,164873,,
2020-10-18,2252,1287,647,14,406,9,211,209447,166160,,
2020-10-19,2877,1648,818,22,534,5,269,212324,167808,,
2020-10-20,2750,1620,828,26,499,6,261,215074,169428,,
2020-10-21,2752,1581,826,34,441,9,271,217826,171009,,
2020-10-22,2709,1553,800,22,474,2,255,220535,172562,,
2020-10-23,2778,1599,833,28,481,7,250,223313,174161,,
2020-10-24,2571,1509,794,34,444,9,228,225884,175670,,
2020-10-25,2620,1458,778,33,442,5,200,228504,177128,,
2020-10-26,3285,1881,954,21,625,6,275,231789,179009,,
2020-10-27,3240,1875,987,35,568,7,278,235029,180884,,
2020-10-28,3439,2087,1144,42,600,9,292,238468,182971,,
2020-10-29,2983,1725,908,30,536,4,247,241451,184696,,
2020-10-30,3253,1891,1003,41,556,8,283,244704,186587,,
2020-10-31,3134,1869,1001,34,538,8,288,247838,188456,,
2020-11-01,3078,1939,965,33,616,6,319,250916,190395,,
2020-11-02,4425,2652,1397,38,800,7,410,255341,193047,,
2020-11-03,4282,2577,1325,35,769,13,435,259623,195624,,
2020-11-04,4378,2610,1307,44,782,5,472,264001,198234,,
2020-11-05,4154,2482,1251,28,727,7,469,268155,200716,,
2020-11-06,4368,2613,1319,24,680,11,579,272523,203329,,
2020-11-07,3911,2253,1058,19,622,10,544,276434,205582,,
2020-11-08,3500,1963,872,16,551,5,519,279934,207545,,
2020-11-09,4471,2528,1145,19,704,13,647,284405,210073,,
2020-11-10,4314,2389,1070,18,685,14,602,288719,212462,,
2020-11-11,4124,2386,1029,16,655,6,680,292843,214848,,
2020-11-12,3936,2219,997,17,594,7,604,296779,217067,,
2020-11-13,3988,2260,1003,14,613,14,616,300767,219327,,
2020-11-14,3353,2007,849,10,511,10,627,304120,221334,,
2020-11-15,3141,1915,758,20,523,12,602,307261,223249,,
2020-11-16,3707,2132,903,9,612,17,591,310968,225381,,
2020-11-17,3501,2038,783,14,579,7,655,314469,227419,,
2020-11-18,3383,1974,768,19,520,7,660,317852,229393,,
2020-11-19,2988,1728,693,17,440,10,568,320840,231121,,
2020-11-20,2666,1655,616,17,430,9,583,323506,232776,,
2020-11-21,1946,1306,452,11,351,9,483,325452,234082,,
2020-11-22,1381,1023,370,13,255,6,379,326833,235105,,
2020-11-23,1373,1014,294,6,289,1,424,328206,236119,,
2020-11-24,1234,904,162,2,238,0,502,329440,237023,,
2020-11-25,246,160,29,0,21,0,110,329686,237183,,
2020-11-26,38,13,5,0,6,0,2,329724,237196,,
2020-11-27,1,1,0,0,1,0,0,329725,237197,,
2020-11-28,0,0,0,0,0,0,0,329725,237197,,
