date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-05-10,986,986,642,6,332,4,2,75725,75544,0,
2020-05-11,1220,1220,780,5,419,6,10,76945,76764,0,
2020-05-12,1098,1096,730,6,349,6,5,78043,77860,0,
2020-05-13,1091,1091,705,3,380,2,1,79134,78951,0,
2020-05-14,1174,1172,776,3,382,6,5,80308,80123,0,
2020-05-15,1277,1277,822,0,440,11,4,81585,81400,0,
2020-05-16,986,983,641,2,338,1,1,82571,82383,0,
2020-05-17,918,914,601,2,302,8,1,83489,83297,0,
2020-05-18,1077,1076,663,2,404,5,2,84566,84373,0,
2020-05-19,944,943,622,3,313,3,2,85510,85316,0,
2020-05-20,1094,1093,711,1,378,1,2,86604,86409,0,
2020-05-21,856,853,578,3,264,5,3,87460,87262,0,
2020-05-22,851,850,539,0,305,4,2,88311,88112,0,
2020-05-23,714,714,482,1,225,6,0,89025,88826,0,
2020-05-24,645,645,437,0,205,2,1,89670,89471,0,
2020-05-25,829,828,536,3,280,3,6,90499,90299,0,
2020-05-26,726,723,489,1,224,7,2,91225,91022,0,
2020-05-27,693,690,466,2,221,1,0,91918,91712,0,
2020-05-28,585,583,395,2,185,1,0,92503,92295,1,
2020-05-29,690,690,457,0,228,4,1,93193,92985,0,
2020-05-30,548,542,390,2,147,1,2,93741,93527,0,
2020-05-31,483,482,354,0,124,4,0,94224,94009,0,
2020-06-01,614,611,407,5,192,5,2,94838,94620,0,
2020-06-02,495,493,342,1,141,6,3,95333,95113,0,
2020-06-03,510,509,354,3,148,3,1,95843,95622,0,
2020-06-04,434,429,274,1,142,11,1,96277,96051,0,
2020-06-05,430,424,306,1,114,3,0,96707,96475,0,
2020-06-06,388,382,282,1,94,5,0,97095,96857,0,
2020-06-07,327,321,237,1,82,1,0,97422,97178,0,
2020-06-08,393,388,271,6,96,11,4,97815,97566,0,
2020-06-09,361,358,245,3,104,5,1,98176,97924,0,
2020-06-10,421,419,287,4,114,9,5,98597,98343,0,
2020-06-11,363,358,244,3,105,6,0,98960,98701,0,
2020-06-12,371,367,241,5,113,5,3,99331,99068,0,
2020-06-13,274,270,175,2,86,6,1,99605,99338,0,
2020-06-14,304,302,208,0,84,8,2,99909,99640,0,
2020-06-15,389,387,245,4,125,7,6,100298,100027,0,
2020-06-16,355,351,237,2,100,9,3,100653,100378,0,
2020-06-17,346,344,232,0,98,5,9,100999,100722,0,
2020-06-18,309,307,203,1,95,5,3,101308,101029,0,
2020-06-19,329,328,235,0,81,10,2,101637,101357,0,
2020-06-20,286,284,207,0,67,9,1,101923,101641,0,
2020-06-21,275,272,176,0,88,5,3,102198,101913,0,
2020-06-22,334,328,212,2,105,5,4,102532,102241,0,
2020-06-23,317,315,208,2,96,6,3,102849,102556,0,
2020-06-24,278,277,184,2,82,7,2,103127,102833,0,
2020-06-25,389,388,280,1,101,5,1,103516,103221,0,
2020-06-26,264,258,154,1,88,10,5,103780,103479,0,
2020-06-27,270,269,197,1,63,7,1,104050,103748,0,
2020-06-28,274,271,186,1,76,8,0,104324,104019,0,
2020-06-29,316,310,199,2,94,9,6,104640,104329,0,
2020-06-30,294,289,191,3,91,2,2,104934,104618,0,
2020-07-01,275,264,162,8,88,5,1,105209,104882,0,
2020-07-02,257,246,161,1,74,6,4,105466,105128,0,
2020-07-03,283,276,169,2,93,11,1,105749,105404,0,
2020-07-04,288,276,159,3,102,11,1,106037,105680,0,
2020-07-05,273,267,164,3,94,5,1,106310,105947,0,
2020-07-06,474,463,250,2,165,19,27,106784,106410,0,
2020-07-07,420,410,232,5,152,18,3,107204,106820,0,
2020-07-08,429,404,259,4,125,11,5,107633,107224,0,
2020-07-09,400,384,247,4,118,11,4,108033,107608,0,
2020-07-10,399,376,248,6,105,12,5,108432,107984,0,
2020-07-11,368,354,206,3,126,12,7,108800,108338,0,
2020-07-12,384,359,223,3,129,4,0,109184,108697,0,
2020-07-13,602,553,328,12,193,14,6,109786,109250,0,
2020-07-14,541,491,283,4,186,12,6,110327,109741,0,
2020-07-15,549,504,299,3,183,13,6,110876,110245,0,
2020-07-16,449,409,231,3,154,19,2,111325,110654,0,
2020-07-17,482,442,254,6,173,4,5,111807,111096,0,
2020-07-18,397,366,228,2,126,9,1,112204,111462,0,
2020-07-19,380,338,196,4,124,11,3,112584,111800,0,
2020-07-20,521,458,254,6,190,7,1,113105,112258,0,
2020-07-21,484,425,243,9,160,7,6,113589,112683,0,
2020-07-22,444,382,183,7,178,11,3,114033,113065,0,
2020-07-23,402,318,147,3,158,7,3,114435,113383,0,
2020-07-24,413,316,160,7,140,5,4,114848,113699,0,
2020-07-25,305,208,99,4,96,6,3,115153,113907,0,
2020-07-26,327,202,114,6,71,10,1,115480,114109,0,
2020-07-27,463,302,166,4,116,12,4,115943,114411,0,
2020-07-28,397,242,131,1,95,11,4,116340,114653,0,
2020-07-29,378,210,126,1,74,4,5,116718,114863,0,
2020-07-30,331,190,100,1,74,7,8,117049,115053,0,
2020-07-31,315,183,101,0,71,7,4,117364,115236,0,
2020-08-01,321,180,91,7,62,17,3,117685,115416,0,
2020-08-02,323,171,90,7,64,8,2,118008,115587,0,
2020-08-03,423,244,133,2,95,11,3,118431,115831,0,
2020-08-04,411,261,138,0,98,15,10,118842,116092,0,
2020-08-05,366,260,145,9,94,7,5,119208,116352,0,
2020-08-06,349,233,133,5,83,5,7,119557,116585,0,
2020-08-07,374,259,146,2,94,7,10,119931,116844,0,
2020-08-08,320,195,98,4,76,2,15,120251,117039,0,
2020-08-09,305,218,104,7,94,6,7,120556,117257,0,
2020-08-10,426,303,147,7,127,11,11,120982,117560,0,
2020-08-11,440,312,166,5,130,7,4,121422,117872,0,
2020-08-12,356,273,144,12,97,11,9,121778,118145,0,
2020-08-13,383,292,167,6,105,10,4,122161,118437,0,
2020-08-14,346,238,114,8,108,5,3,122507,118675,0,
2020-08-15,349,239,103,7,119,4,6,122856,118914,0,
2020-08-16,367,237,112,14,105,4,2,123223,119151,0,
2020-08-17,488,339,177,9,141,8,4,123711,119490,0,
2020-08-18,396,292,151,4,131,2,4,124107,119782,0,
2020-08-19,418,289,151,8,120,4,6,124525,120071,0,
2020-08-20,412,302,155,7,130,3,7,124937,120373,0,
2020-08-21,394,285,148,9,118,5,5,125331,120658,0,
2020-08-22,393,305,167,8,120,5,5,125724,120963,0,
2020-08-23,383,269,131,2,126,4,6,126107,121232,0,
2020-08-24,535,381,184,15,171,7,4,126642,121613,0,
2020-08-25,576,414,204,12,180,8,10,127218,122027,0,
2020-08-26,535,369,186,14,160,4,5,127753,122396,0,
2020-08-27,450,316,168,11,134,2,1,128203,122712,0,
2020-08-28,534,375,195,11,157,6,6,128737,123087,0,
2020-08-29,425,287,157,10,112,5,3,129162,123374,0,
2020-08-30,517,355,190,4,147,7,7,129679,123729,0,
2020-08-31,609,378,207,10,146,7,8,130288,124107,0,
2020-09-01,714,462,256,17,179,5,5,131002,124569,0,
2020-09-02,676,431,244,13,161,6,7,131678,125000,0,
2020-09-03,610,395,218,5,159,3,10,132288,125395,0,
2020-09-04,686,432,230,10,177,9,6,132974,125827,0,
2020-09-05,644,376,218,8,138,9,3,133618,126203,0,
2020-09-06,655,390,215,4,157,7,7,134273,126593,0,
2020-09-07,770,475,246,10,201,9,9,135043,127068,0,
2020-09-08,931,571,313,11,223,12,12,135974,127639,0,
2020-09-09,946,556,316,11,216,2,11,136920,128195,0,
2020-09-10,903,548,297,7,223,6,15,137823,128743,0,
2020-09-11,908,567,309,10,230,9,9,138731,129310,0,
2020-09-12,962,609,328,8,259,4,10,139693,129919,0,
2020-09-13,945,558,281,8,253,5,11,140638,130477,0,
2020-09-14,1222,738,397,14,302,8,17,141860,131215,0,
2020-09-15,1305,792,440,10,321,5,16,143165,132007,0,
2020-09-16,1305,752,424,21,283,4,20,144470,132759,0,
2020-09-17,1234,701,389,21,262,6,23,145704,133460,0,
2020-09-18,1363,742,423,8,278,1,32,147067,134202,0,
2020-09-19,1245,692,343,18,296,5,30,148312,134894,0,
2020-09-20,1278,669,318,11,290,8,42,149590,135563,0,
2020-09-21,1766,982,487,16,392,5,82,151356,136545,0,
2020-09-22,1813,916,448,15,349,9,95,153169,137461,0,
2020-09-23,1818,924,480,14,330,1,99,154987,138385,0,
2020-09-24,1874,927,441,10,358,4,114,156861,139312,0,
2020-09-25,2028,1027,490,20,355,5,157,158889,140339,0,
2020-09-26,1796,863,416,7,283,5,152,160685,141202,0,
2020-09-27,1918,910,393,12,324,4,177,162603,142112,0,
2020-09-28,2378,1119,485,15,401,4,214,164981,143231,0,
2020-09-29,2240,1058,507,21,348,2,180,167221,144289,0,
2020-09-30,2224,1052,461,17,365,1,208,169445,145341,0,
2020-10-01,2107,1004,460,8,343,10,183,171552,146345,0,
2020-10-02,2106,1027,457,18,374,7,171,173658,147372,0,
2020-10-03,1815,886,397,19,313,6,151,175473,148258,0,
2020-10-04,1879,886,421,14,312,7,132,177352,149144,0,
2020-10-05,2361,1188,575,18,390,3,202,179713,150332,0,
2020-10-06,2218,1151,553,30,371,10,187,181931,151483,0,
2020-10-07,2227,1157,584,19,361,7,186,184158,152640,0,
2020-10-08,2158,1041,518,14,330,6,173,186316,153681,0,
2020-10-09,2240,1114,524,20,355,5,210,188556,154795,0,
2020-10-10,2037,1136,531,15,379,4,207,190593,155931,0,
2020-10-11,1908,1041,488,19,358,4,172,192501,156972,0,
2020-10-12,2262,1193,547,21,381,9,235,194763,158165,0,
2020-10-13,2564,1388,647,23,474,6,238,197327,159553,0,
2020-10-14,2466,1358,697,25,426,5,205,199793,160911,,
2020-10-15,2501,1279,680,23,393,9,174,202294,162190,,
2020-10-16,2568,1420,773,21,410,5,211,204862,163610,,
2020-10-17,2324,1253,673,21,369,4,186,207186,164863,,
2020-10-18,2237,1278,640,14,404,9,211,209423,166141,,
2020-10-19,2860,1640,810,22,532,5,271,212283,167781,,
2020-10-20,2732,1614,824,26,496,6,262,215015,169395,,
2020-10-21,2759,1579,824,34,440,9,272,217774,170974,,
2020-10-22,2706,1537,790,22,469,2,254,220480,172511,,
2020-10-23,2769,1584,826,28,472,7,251,223249,174095,,
2020-10-24,2556,1496,796,34,430,8,228,225805,175591,,
2020-10-25,2579,1432,766,32,430,5,199,228384,177023,,
2020-10-26,3264,1845,937,21,603,6,278,231648,178868,,
2020-10-27,3229,1850,974,34,555,7,280,234877,180718,,
2020-10-28,3413,2059,1131,40,586,9,293,238290,182777,,
2020-10-29,2949,1691,886,30,524,4,247,241239,184468,,
2020-10-30,3204,1844,981,40,531,8,284,244443,186312,,
2020-10-31,3084,1824,988,32,507,8,289,247527,188136,,
2020-11-01,3007,1884,957,32,573,6,316,250534,190020,,
2020-11-02,4311,2557,1399,38,705,7,408,254845,192577,,
2020-11-03,4107,2438,1277,35,687,11,428,258952,195015,,
2020-11-04,4150,2416,1215,40,692,4,465,263102,197431,,
2020-11-05,3903,2251,1141,23,635,6,446,267005,199682,,
2020-11-06,4042,2359,1204,17,569,9,560,271047,202041,,
2020-11-07,3527,1979,896,12,523,9,539,274574,204020,,
2020-11-08,3033,1643,720,10,438,5,470,277607,205663,,
2020-11-09,3786,2110,944,9,565,9,583,281393,207773,,
2020-11-10,3660,1985,857,8,545,4,571,285053,209758,,
2020-11-11,3308,1877,765,6,475,2,629,288361,211635,,
2020-11-12,2993,1616,695,13,385,3,520,291354,213251,,
2020-11-13,2560,1475,615,5,398,5,452,293914,214726,,
2020-11-14,1782,1132,429,6,302,5,390,295696,215858,,
2020-11-15,1171,879,314,5,244,1,315,296867,216737,,
2020-11-16,1333,851,246,0,240,0,365,298200,217588,,
2020-11-17,966,725,82,0,188,1,454,299166,218313,,
2020-11-18,277,198,9,0,17,0,172,299443,218511,,
2020-11-19,10,1,1,0,0,0,0,299453,218512,,
2020-11-20,0,0,0,0,0,0,0,299453,218512,,
