date,new,NTotal_ExposureOnly,domestic-contactWithCase,domestic-contactWithTraveller,domestic-unknown,internationalTravel,infopending,cumulative,cumulativeNTotal_ExposureOnly,doubleFlagTest,shaded
2020-05-10,986,986,642,6,332,4,2,75726,75547,0,
2020-05-11,1221,1221,781,5,419,6,10,76947,76768,0,
2020-05-12,1099,1097,731,6,349,6,5,78046,77865,0,
2020-05-13,1090,1090,704,3,380,2,1,79136,78955,0,
2020-05-14,1174,1172,776,3,382,6,5,80310,80127,0,
2020-05-15,1277,1277,822,0,440,11,4,81587,81404,0,
2020-05-16,986,983,642,2,337,1,1,82573,82387,0,
2020-05-17,918,914,601,2,302,8,1,83491,83301,0,
2020-05-18,1077,1076,663,2,404,5,2,84568,84377,0,
2020-05-19,944,943,623,3,312,3,2,85512,85320,0,
2020-05-20,1094,1093,711,1,378,1,2,86606,86413,0,
2020-05-21,856,853,581,3,261,5,3,87462,87266,0,
2020-05-22,851,850,540,0,304,4,2,88313,88116,0,
2020-05-23,714,714,482,1,225,6,0,89027,88830,0,
2020-05-24,645,645,438,0,204,2,1,89672,89475,0,
2020-05-25,829,828,540,3,276,3,6,90501,90303,0,
2020-05-26,726,723,489,1,224,7,2,91227,91026,0,
2020-05-27,693,690,467,2,220,1,0,91920,91716,0,
2020-05-28,584,583,396,2,184,1,0,92504,92299,1,
2020-05-29,690,690,458,0,227,4,1,93194,92989,0,
2020-05-30,548,542,390,2,147,1,2,93742,93531,0,
2020-05-31,483,482,354,0,124,4,0,94225,94013,0,
2020-06-01,613,610,407,5,192,5,1,94838,94623,0,
2020-06-02,495,493,342,1,141,6,3,95333,95116,0,
2020-06-03,510,509,354,3,148,3,1,95843,95625,0,
2020-06-04,434,429,274,1,142,11,1,96277,96054,0,
2020-06-05,430,424,307,1,113,3,0,96707,96478,0,
2020-06-06,388,382,282,1,94,5,0,97095,96860,0,
2020-06-07,326,321,237,1,82,1,0,97421,97181,0,
2020-06-08,393,388,273,6,94,11,4,97814,97569,0,
2020-06-09,360,358,245,3,104,5,1,98174,97927,0,
2020-06-10,421,419,288,4,113,9,5,98595,98346,0,
2020-06-11,363,358,244,3,105,6,0,98958,98704,0,
2020-06-12,371,367,241,5,113,5,3,99329,99071,0,
2020-06-13,274,270,175,2,86,6,1,99603,99341,0,
2020-06-14,304,302,208,0,84,8,2,99907,99643,0,
2020-06-15,389,387,248,4,122,7,6,100296,100030,0,
2020-06-16,354,351,237,2,100,9,3,100650,100381,0,
2020-06-17,346,344,232,0,98,5,9,100996,100725,0,
2020-06-18,310,307,205,1,93,5,3,101306,101032,0,
2020-06-19,329,328,237,0,79,10,2,101635,101360,0,
2020-06-20,286,284,207,0,67,9,1,101921,101644,0,
2020-06-21,275,272,176,0,88,5,3,102196,101916,0,
2020-06-22,334,328,216,2,101,5,4,102530,102244,0,
2020-06-23,317,315,211,2,93,6,3,102847,102559,0,
2020-06-24,278,277,185,2,81,7,2,103125,102836,0,
2020-06-25,388,387,283,1,97,5,1,103513,103223,0,
2020-06-26,263,257,153,1,88,10,5,103776,103480,0,
2020-06-27,269,268,198,1,61,7,1,104045,103748,0,
2020-06-28,275,272,188,1,75,8,0,104320,104020,0,
2020-06-29,316,310,202,2,91,9,6,104636,104330,0,
2020-06-30,294,289,195,3,87,2,2,104930,104619,0,
2020-07-01,276,264,162,8,88,5,1,105206,104883,0,
2020-07-02,257,246,163,1,72,6,4,105463,105129,0,
2020-07-03,284,277,173,2,90,11,1,105747,105406,0,
2020-07-04,288,276,163,3,98,11,1,106035,105682,0,
2020-07-05,273,267,164,3,94,5,1,106308,105949,0,
2020-07-06,474,463,253,2,162,19,27,106782,106412,0,
2020-07-07,420,410,235,5,149,18,3,107202,106822,0,
2020-07-08,429,404,261,4,123,11,5,107631,107226,0,
2020-07-09,400,384,250,4,115,11,4,108031,107610,0,
2020-07-10,398,375,253,6,99,12,5,108429,107985,0,
2020-07-11,369,354,211,3,121,12,7,108798,108339,0,
2020-07-12,384,359,228,3,124,4,0,109182,108698,0,
2020-07-13,601,552,340,12,180,14,6,109783,109250,0,
2020-07-14,541,491,288,4,181,12,6,110324,109741,0,
2020-07-15,547,502,308,3,172,13,6,110871,110243,0,
2020-07-16,449,409,239,3,146,19,2,111320,110652,0,
2020-07-17,482,442,259,6,168,4,5,111802,111094,0,
2020-07-18,397,366,232,2,122,9,1,112199,111460,0,
2020-07-19,379,337,200,4,119,11,3,112578,111797,0,
2020-07-20,521,458,260,6,184,7,1,113099,112255,0,
2020-07-21,485,426,247,9,157,7,6,113584,112681,0,
2020-07-22,444,382,187,7,174,11,3,114028,113063,0,
2020-07-23,402,318,149,3,156,7,3,114430,113381,0,
2020-07-24,413,316,162,7,138,5,4,114843,113697,0,
2020-07-25,305,208,101,4,94,6,3,115148,113905,0,
2020-07-26,327,202,116,6,69,10,1,115475,114107,0,
2020-07-27,463,302,170,4,112,12,4,115938,114409,0,
2020-07-28,397,242,133,1,93,11,4,116335,114651,0,
2020-07-29,379,210,126,1,73,4,6,116714,114861,0,
2020-07-30,331,190,104,1,70,7,8,117045,115051,0,
2020-07-31,315,183,104,0,68,7,4,117360,115234,0,
2020-08-01,321,180,99,7,54,17,3,117681,115414,0,
2020-08-02,323,171,93,7,61,8,2,118004,115585,0,
2020-08-03,424,245,137,2,92,11,3,118428,115830,0,
2020-08-04,411,261,137,0,99,15,10,118839,116091,0,
2020-08-05,366,260,146,9,93,7,5,119205,116351,0,
2020-08-06,348,233,139,5,77,5,7,119553,116584,0,
2020-08-07,374,258,146,2,93,7,10,119927,116842,0,
2020-08-08,319,194,100,4,73,2,15,120246,117036,0,
2020-08-09,305,218,105,7,93,6,7,120551,117254,0,
2020-08-10,426,303,147,7,127,11,11,120977,117557,0,
2020-08-11,441,312,165,5,131,7,4,121418,117869,0,
2020-08-12,356,273,146,12,95,11,9,121774,118142,0,
2020-08-13,383,292,170,6,102,10,4,122157,118434,0,
2020-08-14,347,238,115,8,107,5,3,122504,118672,0,
2020-08-15,349,239,102,7,119,4,7,122853,118911,0,
2020-08-16,367,237,113,14,104,4,2,123220,119148,0,
2020-08-17,488,339,177,9,139,8,6,123708,119487,0,
2020-08-18,396,292,153,4,129,2,4,124104,119779,0,
2020-08-19,417,289,151,8,120,4,6,124521,120068,0,
2020-08-20,412,302,157,7,128,3,7,124933,120370,0,
2020-08-21,394,285,148,9,118,5,5,125327,120655,0,
2020-08-22,392,304,168,8,119,5,4,125719,120959,0,
2020-08-23,383,269,134,2,123,4,6,126102,121228,0,
2020-08-24,535,381,188,15,167,7,4,126637,121609,0,
2020-08-25,575,414,205,12,179,8,10,127212,122023,0,
2020-08-26,535,369,188,14,158,4,5,127747,122392,0,
2020-08-27,449,316,169,11,133,2,1,128196,122708,0,
2020-08-28,534,375,200,11,152,6,6,128730,123083,0,
2020-08-29,425,287,157,10,112,5,3,129155,123370,0,
2020-08-30,516,355,190,4,147,7,7,129671,123725,0,
2020-08-31,611,378,209,10,144,7,8,130282,124103,0,
2020-09-01,714,462,261,17,174,5,5,130996,124565,0,
2020-09-02,674,430,244,13,160,6,7,131670,124995,0,
2020-09-03,610,395,219,5,158,3,10,132280,125390,0,
2020-09-04,687,432,231,10,176,9,6,132967,125822,0,
2020-09-05,645,376,218,8,138,9,3,133612,126198,0,
2020-09-06,656,390,217,4,155,7,7,134268,126588,0,
2020-09-07,770,476,248,10,200,9,9,135038,127064,0,
2020-09-08,929,569,312,11,222,12,12,135967,127633,0,
2020-09-09,947,557,318,11,215,2,11,136914,128190,0,
2020-09-10,901,547,301,7,218,6,15,137815,128737,0,
2020-09-11,907,567,315,10,224,9,9,138722,129304,0,
2020-09-12,963,610,332,9,255,4,10,139685,129914,0,
2020-09-13,944,559,287,8,248,5,11,140629,130473,0,
2020-09-14,1209,737,401,14,298,8,16,141838,131210,0,
2020-09-15,1301,791,446,10,314,5,16,143139,132001,0,
2020-09-16,1293,752,435,21,272,4,20,144432,132753,0,
2020-09-17,1223,700,392,21,258,6,23,145655,133453,0,
2020-09-18,1350,742,425,8,276,1,32,147005,134195,0,
2020-09-19,1239,692,347,18,292,5,30,148244,134887,0,
2020-09-20,1267,669,321,11,287,8,42,149511,135556,0,
2020-09-21,1757,981,495,16,383,5,82,151268,136537,0,
2020-09-22,1801,914,454,15,342,8,95,153069,137451,0,
2020-09-23,1812,924,487,14,323,1,99,154881,138375,0,
2020-09-24,1858,928,456,10,344,4,114,156739,139303,0,
2020-09-25,2011,1024,493,20,349,5,157,158750,140327,0,
2020-09-26,1794,863,423,7,276,5,152,160544,141190,0,
2020-09-27,1908,910,403,12,314,4,177,162452,142100,0,
2020-09-28,2363,1120,494,15,393,4,214,164815,143220,0,
2020-09-29,2220,1060,523,21,334,2,180,167035,144280,0,
2020-09-30,2210,1044,471,17,349,1,206,169245,145324,0,
2020-10-01,2097,1002,466,8,335,10,183,171342,146326,0,
2020-10-02,2083,1027,476,18,355,7,171,173425,147353,0,
2020-10-03,1794,888,411,19,301,6,151,175219,148241,0,
2020-10-04,1867,883,429,14,301,7,132,177086,149124,0,
2020-10-05,2339,1186,588,18,375,3,202,179425,150310,0,
2020-10-06,2210,1154,566,30,361,10,187,181635,151464,0,
2020-10-07,2189,1158,605,18,342,7,186,183824,152622,0,
2020-10-08,2133,1041,523,14,324,6,174,185957,153663,0,
2020-10-09,2224,1114,530,20,349,5,210,188181,154777,0,
2020-10-10,2007,1132,543,15,363,3,208,190188,155909,0,
2020-10-11,1875,1034,513,19,325,4,173,192063,156943,0,
2020-10-12,2233,1194,563,21,365,9,236,194296,158137,0,
2020-10-13,2531,1385,649,23,468,6,239,196827,159522,0,
2020-10-14,2444,1357,701,25,421,5,205,199271,160879,,
2020-10-15,2470,1279,689,23,383,9,175,201741,162158,,
2020-10-16,2538,1417,775,21,406,5,210,204279,163575,,
2020-10-17,2292,1252,678,21,363,4,186,206571,164827,,
2020-10-18,2213,1271,642,14,395,9,211,208784,166098,,
2020-10-19,2812,1636,818,22,522,5,269,211596,167734,,
2020-10-20,2687,1607,828,26,487,5,261,214283,169341,,
2020-10-21,2709,1571,824,34,432,9,272,216992,170912,,
2020-10-22,2626,1528,794,22,460,2,250,219618,172440,,
2020-10-23,2671,1568,829,28,453,7,251,222289,174008,,
2020-10-24,2479,1486,796,32,422,8,228,224768,175494,,
2020-10-25,2506,1410,763,32,414,5,196,227274,176904,,
2020-10-26,3137,1817,934,21,580,6,276,230411,178721,,
2020-10-27,3057,1823,966,35,540,5,277,233468,180544,,
2020-10-28,3262,2013,1117,38,562,8,288,236730,182557,,
2020-10-29,2813,1644,876,30,490,4,244,239543,184201,,
2020-10-30,3019,1743,947,32,479,8,277,242562,185944,,
2020-10-31,2843,1697,929,28,460,8,272,245405,187641,,
2020-11-01,2611,1644,866,25,462,4,287,248016,189285,,
2020-11-02,3670,2189,1218,25,557,5,384,251686,191474,,
2020-11-03,3387,2011,1065,18,534,7,387,255073,193485,,
2020-11-04,3262,1867,962,15,492,2,396,258335,195352,,
2020-11-05,2930,1647,837,10,434,3,363,261265,196999,,
2020-11-06,2964,1775,860,5,385,3,522,264229,198774,,
2020-11-07,2358,1483,598,3,344,2,536,266587,200257,,
2020-11-08,1557,1142,409,3,264,0,466,268144,201399,,
2020-11-09,1539,1289,478,1,266,2,542,269683,202688,,
2020-11-10,1374,1083,338,1,214,2,528,271057,203771,,
2020-11-11,1047,907,247,0,227,0,433,272104,204678,,
2020-11-12,998,870,164,0,210,0,496,273102,205548,,
2020-11-13,792,763,116,0,165,1,481,273894,206311,,
2020-11-14,235,225,13,0,6,0,206,274129,206536,,
2020-11-15,3,0,0,0,0,0,0,274132,206536,,
2020-11-16,0,0,0,0,0,0,0,274132,206536,,
