date,0-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,new,cumulative-n-age,shaded
2020-03-14,23,51,60,76,102,79,49,18,458,2833,
2020-03-15,23,74,107,99,115,91,54,35,598,3431,
2020-03-16,38,128,141,153,158,132,58,28,836,4267,
2020-03-17,39,103,160,158,173,116,70,44,863,5130,
2020-03-18,52,156,148,165,174,133,85,45,958,6088,
2020-03-19,43,127,117,145,139,133,71,34,809,6897,
2020-03-20,53,149,163,156,187,174,71,62,1015,7912,
2020-03-21,54,135,150,136,154,136,78,49,892,8804,
2020-03-22,50,134,122,146,167,129,56,59,863,9667,
2020-03-23,56,162,169,164,193,146,84,88,1062,10729,
2020-03-24,61,153,134,151,168,135,83,72,957,11686,
2020-03-25,60,140,137,164,169,117,77,107,971,12657,
2020-03-26,54,114,118,146,182,127,71,97,909,13566,
2020-03-27,45,144,111,162,173,132,76,104,947,14513,
2020-03-28,50,119,140,162,163,115,88,119,956,15469,
2020-03-29,49,113,117,141,150,103,82,110,865,16334,
2020-03-30,59,131,146,211,186,125,90,187,1135,17469,
2020-03-31,43,123,121,163,141,113,91,160,955,18424,
2020-04-01,79,138,175,188,222,155,126,218,1301,19725,
2020-04-02,68,116,133,226,169,111,86,245,1154,20879,
2020-04-03,66,133,161,224,209,144,115,281,1333,22212,
2020-04-04,57,119,151,183,211,105,97,228,1151,23363,
2020-04-05,42,139,132,177,151,105,81,237,1064,24427,
2020-04-06,79,160,198,237,223,137,101,272,1407,25834,
2020-04-07,63,133,164,208,219,114,110,264,1275,27109,
2020-04-08,93,138,190,227,223,112,96,329,1408,28517,
2020-04-09,78,131,190,257,223,131,115,339,1464,29981,
2020-04-10,85,199,220,271,249,159,125,427,1735,31716,
2020-04-11,71,155,186,246,244,148,104,472,1626,33342,
2020-04-12,88,172,196,246,207,131,108,326,1474,34816,
2020-04-13,94,215,230,300,304,195,145,565,2048,36864,
2020-04-14,84,198,229,264,237,162,141,478,1793,38657,
2020-04-15,111,218,236,247,252,175,162,471,1872,40529,
2020-04-16,125,180,212,251,206,182,155,623,1934,42463,
2020-04-17,106,204,227,295,260,155,153,470,1870,44333,
2020-04-18,97,196,207,219,276,149,148,370,1662,45995,
2020-04-19,71,134,166,204,197,93,93,307,1265,47260,
2020-04-20,92,235,234,280,263,178,139,391,1812,49072,
2020-04-21,74,155,202,219,203,126,105,355,1439,50511,
2020-04-22,93,168,195,221,233,124,126,388,1548,52059,
2020-04-23,93,190,210,208,225,162,117,368,1573,53632,
2020-04-24,92,179,238,239,227,120,118,297,1510,55142,
2020-04-25,105,189,183,228,194,129,97,285,1410,56552,
2020-04-26,115,204,197,205,188,113,88,233,1343,57895,
2020-04-27,109,200,217,244,254,161,150,337,1672,59567,
2020-04-28,115,181,212,227,180,149,123,330,1517,61084,
2020-04-29,88,189,202,206,193,144,127,341,1490,62574,
2020-04-30,84,185,180,187,239,138,116,320,1449,64023,
2020-05-01,90,208,238,269,252,118,104,309,1588,65611,
2020-05-02,87,152,164,173,182,80,73,176,1087,66698,
2020-05-03,100,145,142,165,141,93,73,180,1039,67737,
2020-05-04,85,178,152,207,207,106,99,287,1321,69058,
2020-05-05,88,160,157,164,193,85,118,294,1259,70317,
2020-05-06,97,133,148,155,182,101,86,189,1091,71408,
2020-05-07,80,165,152,148,184,115,73,218,1135,72543,
2020-05-08,84,158,184,167,189,88,82,211,1163,73706,
2020-05-09,71,133,129,157,177,94,87,186,1034,74740,
2020-05-10,77,142,138,131,137,87,83,175,970,75710,
2020-05-11,101,184,177,163,187,105,82,231,1230,76940,
2020-05-12,100,174,129,139,160,99,91,195,1087,78027,
2020-05-13,78,140,162,138,174,108,77,221,1098,79125,
2020-05-14,111,153,147,151,147,117,78,253,1157,80282,
2020-05-15,96,184,185,184,171,134,82,237,1273,81555,
2020-05-16,83,144,137,151,182,102,63,134,996,82551,
2020-05-17,82,145,143,151,132,81,59,127,920,83471,
2020-05-18,110,163,161,154,144,86,80,182,1080,84551,
2020-05-19,87,150,125,143,147,75,62,152,941,85492,
2020-05-20,108,181,127,167,144,98,69,202,1096,86588,
2020-05-21,90,159,116,137,116,75,47,132,872,87460,
2020-05-22,87,135,131,135,130,71,57,98,844,88304,
2020-05-23,83,130,90,119,111,66,29,76,704,89008,
2020-05-24,70,101,83,110,104,61,35,79,643,89651,
2020-05-25,90,144,125,117,122,79,50,101,828,90479,
2020-05-26,68,116,122,111,84,70,53,96,720,91199,
2020-05-27,64,114,104,105,104,62,47,113,713,91912,
2020-05-28,53,90,84,82,92,50,43,86,580,92492,
2020-05-29,58,111,112,126,90,66,44,88,695,93187,
2020-05-30,56,109,103,99,71,47,26,47,558,93745,
2020-05-31,60,100,81,57,63,24,23,26,434,94179,
2020-06-01,62,122,117,83,94,50,41,92,661,94840,
2020-06-02,52,95,92,67,75,46,20,50,497,95337,
2020-06-03,79,100,85,62,49,47,20,43,485,95822,
2020-06-04,66,93,63,60,54,42,27,46,451,96273,
2020-06-05,55,100,49,80,66,39,28,27,444,96717,
2020-06-06,44,77,63,47,46,40,22,32,371,97088,
2020-06-07,50,66,57,42,35,21,22,27,320,97408,
2020-06-08,59,78,67,61,53,30,26,30,404,97812,
2020-06-09,45,88,65,42,40,36,30,26,372,98184,
2020-06-10,47,88,73,69,60,37,21,38,433,98617,
2020-06-11,50,68,54,51,55,29,25,29,361,98978,
2020-06-12,54,76,61,52,63,24,26,18,374,99352,
2020-06-13,37,68,48,30,29,17,12,27,268,99620,
2020-06-14,33,82,47,43,38,28,15,17,303,99923,
2020-06-15,57,79,56,54,57,38,20,25,386,100309,
2020-06-16,46,77,59,58,36,35,18,22,351,100660,
2020-06-17,42,84,53,43,43,34,16,27,342,101002,
2020-06-18,29,79,50,45,36,28,15,21,303,101305,
2020-06-19,46,75,58,42,52,25,14,19,331,101636,
2020-06-20,38,61,50,44,39,24,11,17,284,101920,
2020-06-21,30,62,59,35,29,23,15,20,273,102193,
2020-06-22,41,69,59,43,58,27,18,17,332,102525,
2020-06-23,46,67,61,50,45,20,15,14,318,102843,
2020-06-24,41,64,46,36,40,18,15,20,280,103123,
2020-06-25,39,119,68,61,39,24,18,21,389,103512,
2020-06-26,47,61,47,25,31,25,8,17,261,103773,
2020-06-27,41,57,53,29,39,21,13,16,269,104042,
2020-06-28,37,70,55,39,28,18,12,11,270,104312,
2020-06-29,56,58,59,42,38,29,13,22,317,104629,
2020-06-30,43,63,50,47,35,19,19,14,290,104919,
2020-07-01,45,52,39,50,37,26,7,19,275,105194,
2020-07-02,38,47,36,45,31,31,9,15,252,105446,
2020-07-03,39,73,45,28,44,28,11,13,281,105727,
2020-07-04,56,63,35,38,30,37,13,13,285,106012,
2020-07-05,58,60,39,32,34,23,12,8,266,106278,
2020-07-06,63,128,98,54,42,34,29,25,473,106751,
2020-07-07,69,112,70,55,43,37,14,23,423,107174,
2020-07-08,67,106,76,50,51,42,15,19,426,107600,
2020-07-09,64,100,72,58,54,24,13,17,402,108002,
2020-07-10,68,67,59,57,65,36,18,16,386,108388,
2020-07-11,52,117,63,34,32,33,15,17,363,108751,
2020-07-12,31,149,75,38,39,25,12,13,382,109133,
2020-07-13,71,183,108,63,78,50,21,27,601,109734,
2020-07-14,63,175,94,75,54,39,15,11,526,110260,
2020-07-15,56,167,103,83,67,35,13,23,547,110807,
2020-07-16,58,145,65,58,49,24,16,26,441,111248,
2020-07-17,67,127,96,61,62,33,12,18,476,111724,
2020-07-18,61,117,62,48,55,28,13,14,398,112122,
2020-07-19,59,104,46,51,44,32,18,16,370,112492,
2020-07-20,80,137,86,74,63,31,25,20,516,113008,
2020-07-21,86,147,78,61,41,31,12,22,478,113486,
2020-07-22,85,129,73,38,46,27,15,19,432,113918,
2020-07-23,84,89,61,49,47,31,21,15,397,114315,
2020-07-24,80,83,67,54,49,34,21,9,397,114712,
2020-07-25,48,72,55,37,38,25,13,4,292,115004,
2020-07-26,70,66,65,37,36,19,10,5,308,115312,
2020-07-27,81,136,72,49,44,30,17,14,443,115755,
2020-07-28,65,86,62,49,39,25,10,18,354,116109,
2020-07-29,72,89,79,57,34,17,11,8,367,116476,
2020-07-30,44,85,57,35,42,22,5,8,298,116774,
2020-07-31,49,64,59,47,30,23,15,9,296,117070,
2020-08-01,54,95,47,40,30,17,11,8,302,117372,
2020-08-02,55,69,51,37,32,23,8,7,282,117654,
2020-08-03,68,96,78,44,49,24,11,5,375,118029,
2020-08-04,57,108,66,49,56,24,12,11,383,118412,
2020-08-05,58,89,73,59,36,24,13,2,354,118766,
2020-08-06,43,87,59,43,43,20,12,14,321,119087,
2020-08-07,60,91,77,50,32,18,13,8,349,119436,
2020-08-08,53,67,67,43,42,16,12,7,307,119743,
2020-08-09,41,93,65,40,25,22,12,3,301,120044,
2020-08-10,63,101,86,47,37,29,20,10,393,120437,
2020-08-11,61,114,72,34,44,35,23,7,390,120827,
2020-08-12,61,92,64,48,44,28,16,6,359,121186,
2020-08-13,84,95,59,46,33,14,12,7,350,121536,
2020-08-14,38,88,63,57,38,18,9,10,321,121857,
2020-08-15,57,78,65,49,34,25,20,6,334,122191,
2020-08-16,42,86,71,54,48,25,12,15,353,122544,
2020-08-17,70,146,84,73,48,31,17,7,476,123020,
2020-08-18,67,108,72,52,39,19,16,7,380,123400,
2020-08-19,84,91,67,50,41,22,27,14,396,123796,
2020-08-20,75,85,78,51,50,21,25,10,395,124191,
2020-08-21,60,90,77,59,28,41,16,9,380,124571,
2020-08-22,65,103,58,63,40,30,9,11,379,124950,
2020-08-23,58,85,68,65,42,28,10,16,372,125322,
2020-08-24,105,119,84,68,67,40,23,13,519,125841,
2020-08-25,93,139,100,77,55,45,24,16,549,126390,
2020-08-26,95,122,92,86,58,37,16,12,518,126908,
2020-08-27,58,87,82,81,55,23,22,16,424,127332,
2020-08-28,106,115,74,81,43,49,29,13,510,127842,
2020-08-29,60,92,79,52,58,36,15,9,401,128243,
2020-08-30,76,113,112,60,51,40,29,4,485,128728,
2020-08-31,111,145,95,80,74,39,18,14,576,129304,
2020-09-01,118,174,123,87,70,43,25,22,662,129966,
2020-09-02,102,167,130,79,74,43,22,17,634,130600,
2020-09-03,116,152,96,80,50,34,23,11,562,131162,
2020-09-04,124,160,119,94,52,47,30,11,637,131799,
2020-09-05,122,151,97,74,53,36,25,19,577,132376,
2020-09-06,110,176,107,84,67,34,11,14,603,132979,
2020-09-07,117,223,118,109,77,48,15,11,718,133697,
2020-09-08,143,244,137,97,106,62,35,18,842,134539,
2020-09-09,157,243,146,129,81,59,21,14,850,135389,
2020-09-10,144,247,135,114,80,55,27,14,816,136205,
2020-09-11,142,220,154,108,90,56,29,20,819,137024,
2020-09-12,163,249,146,106,96,68,28,30,886,137910,
2020-09-13,137,232,148,107,84,58,21,11,798,138708,
2020-09-14,200,289,201,140,116,62,35,9,1052,139760,
2020-09-15,190,365,178,144,106,65,25,22,1095,140855,
2020-09-16,195,319,157,135,116,64,35,35,1056,141911,
2020-09-17,225,267,159,126,111,56,38,22,1004,142915,
2020-09-18,217,251,161,136,125,53,29,28,1000,143915,
2020-09-19,173,209,167,135,87,49,29,17,866,144781,
2020-09-20,151,204,140,99,89,56,36,21,796,145577,
2020-09-21,177,259,165,123,120,75,20,30,969,146546,
2020-09-22,160,230,176,114,96,65,36,29,906,147452,
2020-09-23,133,208,150,120,82,51,26,23,793,148245,
2020-09-24,121,178,126,99,77,45,18,32,696,148941,
2020-09-25,111,188,106,97,86,48,21,22,679,149620,
2020-09-26,87,179,115,85,59,26,20,10,581,150201,
2020-09-27,65,111,78,66,51,24,14,11,420,150621,
2020-09-28,64,131,79,64,38,27,15,35,453,151074,
2020-09-29,47,83,73,48,40,24,17,12,344,151418,
2020-09-30,13,48,30,13,21,11,6,15,157,151575,
2020-10-01,7,9,13,5,4,1,3,1,43,151618,
2020-10-02,0,0,0,0,0,0,0,0,0,151618,
2020-10-03,0,0,0,0,0,0,0,0,0,151618,
