date,0-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,new,cumulative-n-age,shaded
2020-01-15,0,0,1,0,0,0,0,0,1,1,14
2020-01-16,1,0,0,0,1,0,0,0,2,3,
2020-01-17,0,0,0,0,0,0,0,0,0,3,
2020-01-18,0,0,0,0,0,0,0,0,0,3,
2020-01-19,0,0,0,0,0,0,0,0,0,3,
2020-01-20,0,0,0,0,0,0,0,0,0,3,
2020-01-21,0,0,0,0,1,0,0,0,1,4,
2020-01-22,0,0,0,1,1,0,0,0,2,6,
2020-01-23,0,0,0,0,0,0,0,0,0,6,
2020-01-24,0,2,0,0,0,0,0,0,2,8,
2020-01-25,0,0,0,0,0,0,0,0,0,8,
2020-01-26,0,0,0,0,0,0,0,0,0,8,
2020-01-27,0,0,0,0,1,0,0,0,1,9,
2020-01-28,0,1,0,0,0,0,0,0,1,10,
2020-01-29,0,0,0,0,0,0,0,0,0,10,
2020-01-30,0,0,0,0,0,0,0,0,0,10,
2020-01-31,0,0,1,0,0,0,0,0,1,11,
2020-02-01,0,0,0,0,1,1,0,0,2,13,
2020-02-02,0,1,1,0,0,0,0,0,2,15,
2020-02-03,0,0,0,0,1,0,0,0,1,16,
2020-02-04,0,0,0,0,0,0,0,2,2,18,
2020-02-05,0,2,0,0,0,0,0,0,2,20,
2020-02-06,0,0,0,0,0,0,0,0,0,20,
2020-02-07,1,0,0,0,0,0,0,0,1,21,
2020-02-08,0,0,0,0,0,0,0,0,0,21,
2020-02-09,0,0,1,0,0,0,0,0,1,22,
2020-02-10,0,0,0,0,0,2,0,0,2,24,
2020-02-11,0,0,0,0,0,0,0,0,0,24,
2020-02-12,0,0,0,0,1,0,0,0,1,25,
2020-02-13,0,0,0,1,0,0,0,0,1,26,
2020-02-14,0,0,2,0,0,1,1,0,4,30,
2020-02-15,1,0,0,1,0,0,0,0,2,32,
2020-02-16,0,0,0,0,0,1,0,0,1,33,
2020-02-17,0,1,0,0,0,1,0,0,2,35,
2020-02-18,0,0,0,1,0,0,0,1,2,37,
2020-02-19,0,1,0,2,0,0,0,0,3,40,
2020-02-20,0,0,2,0,1,1,2,1,7,47,
2020-02-21,0,0,0,1,0,1,0,0,2,49,
2020-02-22,0,0,0,1,1,0,3,0,5,54,
2020-02-23,2,3,1,2,3,4,1,0,16,70,
2020-02-24,1,0,3,1,5,1,3,0,14,84,
2020-02-25,1,1,1,1,3,7,1,0,15,99,
2020-02-26,2,1,1,3,1,4,0,0,12,111,
2020-02-27,1,3,5,2,7,4,1,2,25,136,
2020-02-28,0,1,4,3,5,8,2,12,35,171,
2020-02-29,0,3,3,5,5,7,1,3,27,198,
2020-03-01,0,2,9,7,8,9,7,6,48,246,
2020-03-02,4,3,12,7,9,5,5,2,47,293,
2020-03-03,0,4,7,4,11,17,6,4,53,346,
2020-03-04,3,5,4,8,12,11,6,2,51,397,
2020-03-05,1,6,12,9,12,13,6,4,63,460,
2020-03-06,4,8,15,11,13,15,8,9,83,543,
2020-03-07,6,11,9,16,24,13,5,5,89,632,
2020-03-08,4,14,19,28,34,20,8,4,131,763,
2020-03-09,8,30,38,39,53,33,18,5,224,987,
2020-03-10,13,23,45,37,56,50,22,12,258,1245,
2020-03-11,11,45,50,63,51,38,27,10,295,1540,
2020-03-12,12,52,75,75,74,44,37,14,383,1923,
2020-03-13,28,57,65,90,83,74,42,17,456,2379,
2020-03-14,23,51,60,76,102,79,49,18,458,2837,
2020-03-15,23,74,107,99,115,92,54,35,599,3436,
2020-03-16,38,127,141,154,158,134,58,28,838,4274,
2020-03-17,39,104,160,158,173,116,70,44,864,5138,
2020-03-18,51,156,147,165,174,133,85,45,956,6094,
2020-03-19,43,127,117,145,139,133,71,34,809,6903,
2020-03-20,53,149,163,156,188,174,72,62,1017,7920,
2020-03-21,53,135,150,136,154,136,78,49,891,8811,
2020-03-22,51,134,122,146,166,130,56,59,864,9675,
2020-03-23,56,161,170,164,193,146,84,88,1062,10737,
2020-03-24,61,152,134,151,169,135,83,72,957,11694,
2020-03-25,60,141,137,163,169,117,77,107,971,12665,
2020-03-26,54,114,118,146,180,126,71,98,907,13572,
2020-03-27,45,144,112,163,173,132,76,104,949,14521,
2020-03-28,50,119,138,162,163,115,88,118,953,15474,
2020-03-29,49,113,117,141,149,102,82,110,863,16337,
2020-03-30,58,132,146,212,188,125,89,187,1137,17474,
2020-03-31,43,122,122,166,141,114,91,160,959,18433,
2020-04-01,79,138,174,185,221,155,125,218,1295,19728,
2020-04-02,68,116,134,224,172,112,86,245,1157,20885,
2020-04-03,66,133,162,224,208,143,115,281,1332,22217,
2020-04-04,57,118,151,183,209,105,97,228,1148,23365,
2020-04-05,42,139,132,178,150,106,81,237,1065,24430,
2020-04-06,79,162,197,234,222,137,102,272,1405,25835,
2020-04-07,63,132,164,208,220,114,110,264,1275,27110,
2020-04-08,93,138,190,227,223,111,95,328,1405,28515,
2020-04-09,77,129,191,259,223,132,115,339,1465,29980,
2020-04-10,85,199,219,271,250,160,125,428,1737,31717,
2020-04-11,71,154,186,246,244,148,104,473,1626,33343,
2020-04-12,88,173,196,244,208,132,109,327,1477,34820,
2020-04-13,94,215,230,298,301,190,144,561,2033,36853,
2020-04-14,84,197,229,265,235,160,137,474,1781,38634,
2020-04-15,111,218,236,248,251,174,165,468,1871,40505,
2020-04-16,125,180,213,251,208,183,155,626,1941,42446,
2020-04-17,106,204,227,294,260,155,154,471,1871,44317,
2020-04-18,97,196,207,218,277,150,147,374,1666,45983,
2020-04-19,71,134,166,205,196,93,93,309,1267,47250,
2020-04-20,92,235,234,279,263,177,139,391,1810,49060,
2020-04-21,73,155,200,219,203,126,105,354,1435,50495,
2020-04-22,93,168,195,220,234,124,126,388,1548,52043,
2020-04-23,93,189,210,208,225,162,117,368,1572,53615,
2020-04-24,92,179,238,240,226,120,118,297,1510,55125,
2020-04-25,104,188,183,228,194,128,97,285,1407,56532,
2020-04-26,115,204,196,204,188,114,88,233,1342,57874,
2020-04-27,109,200,216,244,255,161,149,338,1672,59546,
2020-04-28,115,181,212,226,181,149,123,328,1515,61061,
2020-04-29,88,188,202,206,195,143,127,341,1490,62551,
2020-04-30,84,185,180,187,239,138,116,320,1449,64000,
2020-05-01,89,208,237,269,252,118,104,310,1587,65587,
2020-05-02,87,152,163,173,182,80,71,177,1085,66672,
2020-05-03,100,145,142,165,141,93,74,180,1040,67712,
2020-05-04,85,177,151,207,207,106,99,286,1318,69030,
2020-05-05,88,160,156,164,193,85,118,294,1258,70288,
2020-05-06,97,133,148,156,183,101,87,189,1094,71382,
2020-05-07,80,165,152,147,183,110,72,212,1121,72503,
2020-05-08,85,157,184,167,190,89,81,210,1163,73666,
2020-05-09,70,133,129,157,176,97,87,186,1035,74701,
2020-05-10,76,140,138,131,136,90,85,181,977,75678,
2020-05-11,102,184,177,163,188,105,82,231,1232,76910,
2020-05-12,99,174,129,139,160,99,91,195,1086,77996,
2020-05-13,78,140,160,137,172,108,77,221,1093,79089,
2020-05-14,111,153,147,151,146,117,79,253,1157,80246,
2020-05-15,96,184,184,184,172,134,82,237,1273,81519,
2020-05-16,83,144,137,151,182,102,63,134,996,82515,
2020-05-17,81,145,144,151,131,79,59,128,918,83433,
2020-05-18,109,163,160,154,144,86,80,182,1078,84511,
2020-05-19,87,150,125,142,147,75,62,153,941,85452,
2020-05-20,108,180,127,167,144,98,69,202,1095,86547,
2020-05-21,89,159,116,137,115,75,47,132,870,87417,
2020-05-22,87,135,131,135,130,71,57,98,844,88261,
2020-05-23,83,130,90,119,111,66,29,76,704,88965,
2020-05-24,70,100,83,110,104,61,36,79,643,89608,
2020-05-25,90,144,125,117,122,79,50,101,828,90436,
2020-05-26,68,117,122,111,84,70,54,95,721,91157,
2020-05-27,64,113,104,105,104,62,47,113,712,91869,
2020-05-28,53,90,83,82,92,49,42,86,577,92446,
2020-05-29,58,111,112,125,90,67,44,88,695,93141,
2020-05-30,56,109,103,99,71,47,26,48,559,93700,
2020-05-31,60,100,81,57,63,24,23,26,434,94134,
2020-06-01,62,122,117,84,94,51,41,92,663,94797,
2020-06-02,53,95,92,67,75,46,20,50,498,95295,
2020-06-03,79,100,85,62,49,46,20,43,484,95779,
2020-06-04,67,93,63,60,54,42,27,46,452,96231,
2020-06-05,55,100,49,81,66,39,28,27,445,96676,
2020-06-06,44,77,64,46,46,40,22,32,371,97047,
2020-06-07,49,66,57,42,35,21,22,27,319,97366,
2020-06-08,59,79,67,62,53,30,26,30,406,97772,
2020-06-09,45,88,65,41,40,36,30,26,371,98143,
2020-06-10,47,88,72,69,60,37,21,38,432,98575,
2020-06-11,50,67,54,52,55,29,25,29,361,98936,
2020-06-12,54,76,61,51,63,24,26,18,373,99309,
2020-06-13,37,68,49,31,29,17,12,27,270,99579,
2020-06-14,33,81,47,43,38,28,15,17,302,99881,
2020-06-15,57,82,56,54,57,38,20,25,389,100270,
2020-06-16,47,77,59,58,36,36,18,22,353,100623,
2020-06-17,42,85,54,43,44,34,17,27,346,100969,
2020-06-18,31,77,50,47,36,29,15,21,306,101275,
2020-06-19,45,74,59,41,51,25,14,19,328,101603,
2020-06-20,37,60,47,43,39,23,10,17,276,101879,
2020-06-21,30,62,59,34,29,23,15,20,272,102151,
2020-06-22,41,70,59,43,58,27,18,17,333,102484,
2020-06-23,46,67,61,50,45,20,15,14,318,102802,
2020-06-24,41,63,46,36,40,18,15,20,279,103081,
2020-06-25,39,119,68,61,39,24,18,21,389,103470,
2020-06-26,47,61,47,25,31,25,8,17,261,103731,
2020-06-27,41,58,53,29,39,21,13,16,270,104001,
2020-06-28,37,70,55,39,28,18,12,11,270,104271,
2020-06-29,56,57,59,42,38,29,13,22,316,104587,
2020-06-30,43,63,50,47,35,19,19,14,290,104877,
2020-07-01,45,52,39,50,37,27,7,19,276,105153,
2020-07-02,38,47,36,45,32,31,9,15,253,105406,
2020-07-03,40,74,45,29,44,28,11,14,285,105691,
2020-07-04,57,62,35,38,30,37,13,13,285,105976,
2020-07-05,58,61,39,32,34,24,12,8,268,106244,
2020-07-06,63,127,98,54,42,34,29,25,472,106716,
2020-07-07,68,112,70,55,43,37,13,24,422,107138,
2020-07-08,67,107,76,50,52,42,15,19,428,107566,
2020-07-09,64,99,72,58,55,24,13,17,402,107968,
2020-07-10,68,66,61,56,65,37,18,16,387,108355,
2020-07-11,52,118,64,34,32,33,15,17,365,108720,
2020-07-12,31,149,75,38,39,23,11,13,379,109099,
2020-07-13,70,182,107,63,77,50,21,27,597,109696,
2020-07-14,63,175,93,75,54,39,15,11,525,110221,
2020-07-15,56,167,103,83,67,35,13,23,547,110768,
2020-07-16,58,147,65,60,49,24,16,26,445,111213,
2020-07-17,67,127,96,61,62,33,12,18,476,111689,
2020-07-18,61,117,62,48,55,28,14,14,399,112088,
2020-07-19,60,104,45,53,44,32,18,16,372,112460,
2020-07-20,80,137,87,75,64,31,25,20,519,112979,
2020-07-21,89,148,77,60,41,32,12,22,481,113460,
2020-07-22,85,127,73,39,46,26,15,19,430,113890,
2020-07-23,84,89,62,49,47,31,21,15,398,114288,
2020-07-24,80,83,67,57,49,34,21,9,400,114688,
2020-07-25,48,74,55,37,39,25,13,4,295,114983,
2020-07-26,70,66,65,36,36,19,10,6,308,115291,
2020-07-27,81,136,72,49,44,30,17,14,443,115734,
2020-07-28,66,87,62,48,39,25,10,18,355,116089,
2020-07-29,72,90,78,57,34,17,11,8,367,116456,
2020-07-30,44,84,57,36,42,22,5,8,298,116754,
2020-07-31,52,64,59,48,31,22,15,9,300,117054,
2020-08-01,53,95,47,43,30,18,11,8,305,117359,
2020-08-02,56,71,51,37,32,23,8,7,285,117644,
2020-08-03,69,98,79,45,49,24,11,5,380,118024,
2020-08-04,58,110,67,51,57,24,11,11,389,118413,
2020-08-05,58,90,72,59,36,24,14,2,355,118768,
2020-08-06,43,88,58,43,42,20,12,14,320,119088,
2020-08-07,60,90,77,50,33,19,13,8,350,119438,
2020-08-08,52,69,68,44,42,16,12,7,310,119748,
2020-08-09,41,93,66,40,26,22,13,3,304,120052,
2020-08-10,63,101,86,49,37,29,20,10,395,120447,
2020-08-11,61,114,72,35,45,37,23,7,394,120841,
2020-08-12,65,94,64,50,46,28,16,6,369,121210,
2020-08-13,83,95,59,46,35,14,12,7,351,121561,
2020-08-14,38,89,62,57,39,18,10,11,324,121885,
2020-08-15,57,78,65,49,34,24,20,6,333,122218,
2020-08-16,41,87,71,54,47,25,13,15,353,122571,
2020-08-17,70,146,84,74,49,31,17,7,478,123049,
2020-08-18,68,108,72,52,39,19,16,7,381,123430,
2020-08-19,84,91,67,50,41,23,27,14,397,123827,
2020-08-20,75,88,78,52,49,21,26,10,399,124226,
2020-08-21,60,91,77,60,28,41,16,9,382,124608,
2020-08-22,65,103,58,63,41,30,9,11,380,124988,
2020-08-23,58,84,68,65,42,28,10,16,371,125359,
2020-08-24,105,124,84,66,67,40,23,13,522,125881,
2020-08-25,92,141,99,76,55,45,24,16,548,126429,
2020-08-26,97,121,92,88,58,37,16,12,521,126950,
2020-08-27,58,88,82,81,55,23,22,16,425,127375,
2020-08-28,106,114,73,81,44,49,29,13,509,127884,
2020-08-29,60,93,79,54,58,36,15,9,404,128288,
2020-08-30,77,115,112,61,52,41,30,4,492,128780,
2020-08-31,112,146,95,81,75,39,19,14,581,129361,
2020-09-01,122,175,123,90,71,44,25,21,671,130032,
2020-09-02,102,169,130,81,75,45,22,17,641,130673,
2020-09-03,118,152,98,81,54,35,23,11,572,131245,
2020-09-04,129,164,123,95,53,48,33,12,657,131902,
2020-09-05,127,154,98,76,54,36,26,18,589,132491,
2020-09-06,113,182,108,85,67,35,12,15,617,133108,
2020-09-07,123,226,117,111,79,49,17,13,735,133843,
2020-09-08,149,243,144,100,110,66,39,18,869,134712,
2020-09-09,162,249,149,132,81,60,23,15,871,135583,
2020-09-10,151,254,138,120,81,58,28,16,846,136429,
2020-09-11,149,227,155,113,94,59,29,22,848,137277,
2020-09-12,164,259,153,110,101,68,31,31,917,138194,
2020-09-13,150,241,152,110,92,62,20,18,845,139039,
2020-09-14,220,313,213,146,119,68,41,14,1134,140173,
2020-09-15,213,383,191,154,112,75,33,26,1187,141360,
2020-09-16,208,356,173,149,132,73,42,40,1173,142533,
2020-09-17,244,272,180,145,131,66,45,26,1109,143642,
2020-09-18,272,301,188,171,151,60,34,28,1205,144847,
2020-09-19,229,272,203,175,114,72,41,25,1131,145978,
2020-09-20,212,281,206,139,142,84,45,31,1140,147118,
2020-09-21,284,373,263,210,180,110,43,48,1511,148629,
2020-09-22,248,371,286,195,173,111,60,33,1477,150106,
2020-09-23,252,357,257,205,185,116,46,47,1465,151571,
2020-09-24,256,334,285,233,188,110,43,51,1500,153071,
2020-09-25,307,388,259,220,221,127,63,56,1641,154712,
2020-09-26,270,336,238,240,198,113,50,42,1487,156199,
2020-09-27,266,315,272,234,192,121,63,56,1519,157718,
2020-09-28,338,448,345,275,235,148,64,94,1947,159665,
2020-09-29,291,418,312,243,219,129,63,62,1737,161402,
2020-09-30,274,389,338,264,218,146,43,47,1719,163121,
2020-10-01,310,331,272,246,231,162,68,54,1674,164795,
2020-10-02,300,331,298,272,224,149,78,74,1726,166521,
2020-10-03,253,328,263,240,205,144,49,40,1522,168043,
2020-10-04,285,334,268,221,191,114,61,32,1506,169549,
2020-10-05,327,431,348,285,270,164,91,61,1977,171526,
2020-10-06,314,398,326,277,242,155,72,86,1870,173396,
2020-10-07,308,366,304,269,258,131,88,65,1789,175185,
