Date,Cumulative Cases by Episode Date,Cumulative Resolved Cases by Episode Date,Cumulative Active Cases by Episode Date,Cumulative Deaths by Date of Death,Daily Cases by Reported Date,7-day Average of Newly Reported cases by Reported Date,Daily Cases by Episode Date,Daily Cases Linked to a Community Outbreak by Episode Date,Daily Cases Linked to an Institutional Outbreak by Episode Date,Daily Cases Not Linked to an Outbreak (i.e. Sporadic Cases) by Episode Date,Cases Newly Admitted to Hospital,Cases Currently in Hospital,Cases Currently in ICU,"Cumulative Rate for 0-9 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 10-19 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 20-29 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 30-39 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 40-49 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 50-59 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 60-69 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 70-79 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 80-89 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 90 Years and Over (per 100,000 pop) by Episode Date","Cumulative Rate for Males (per 100,000 pop) by Episode Date","Cumulative Rate for Females (per 100,000 pop) by Episode Date",Source of Infection is Close Contact by Episode Date,Source of Infection is Missing by Episode Date,Source of Infection is an Outbreak by Episode Date,Source of Infection is Travel by Episode Date,Source of Infection is Unknown by Episode Date,Sum of Non-Institutional Source of Infection Over the Last 14 Days,% No Known Source for Cases with Non-Institutional Source of Infection Over the Last 14 Days
2020-09-08 00:00:00,3293,2645,381,267,23,22.285714285714285,55,0,17,38,3,14,1,130.9412310294345,231.36087881811653,374.61764232374395,284.9758939460001,323.4061491673777,310.47458257622344,276.67286167197835,306.14533986091516,900.4174120453181,2339.5117540687143,323.8777196364639,402.1941648538083,15,13,16,1,10,278,21.942446043165468
2020-09-07 00:00:00,3238,2628,343,267,29,21.571428571428573,37,1,4,33,,13,1,128.21328871632127,224.29642450305954,365.9488043195581,281.1846403680045,318.213848607351,309.04382413117173,269.10430314599716,300.8669719322787,891.4728682170534,2339.5117540687143,317.9289451941615,396.15708888032975,15,7,5,1,9,252,22.22222222222222
2020-09-06 00:00:00,3201,2612,322,267,26,19.285714285714285,21,1,4,17,1,15,1,126.39466050757913,218.9980837667668,360.37597988829583,278.0252623863416,312.27979082446336,305.46692801854243,267.4224012513347,300.8669719322787,885.5098389982102,2339.5117540687143,313.3021206279263,392.40993827610174,8,4,4,1,4,237,22.78481012658228
2020-09-05 00:00:00,3180,2594,319,267,17,17.857142857142858,23,0,11,12,2,14,1,125.48534640320806,217.23197018800255,355.4223581716182,276.1296355973438,311.5380336016024,303.32079035096484,265.7404993566722,300.8669719322787,882.5283243887886,2339.5117540687143,312.2004957312036,389.07913773901015,6,1,11,1,4,236,23.728813559322035
2020-09-04 00:00:00,3157,2576,314,267,23,17.142857142857142,22,0,3,19,3,12,1,125.48534640320806,216.34891339862043,352.32634459869473,272.3383820193482,311.5380336016024,303.32079035096484,264.05859746200974,295.5886040036423,870.6022659511023,2328.209764918624,309.9972459377583,386.3728623026232,11,4,3,1,3,241,23.651452282157674
2020-09-03 00:00:00,3135,2558,310,267,24,16.714285714285715,20,0,4,16,,9,1,122.75740409009484,214.58279981985618,349.8495337403559,270.44275523035043,308.5710047101586,302.60541112843896,263.2176465146785,288.9906440928467,870.6022659511023,2328.209764918624,307.3533461856239,384.08293693337276,5,5,4,2,4,241,23.236514522821576
2020-09-02 00:00:00,3115,2537,311,267,14,15.571428571428571,35,1,8,27,,11,1,120.9387758813527,213.69974303047405,346.75352016743244,269.81087963401785,304.8622185958538,301.17465268338725,263.2176465146785,287.6710521106876,861.6577221228375,2328.209764918624,306.03139630955667,381.16848646341765,16,5,9,2,3,241,22.821576763485478
2020-09-01 00:00:00,3080,2511,302,267,18,15.714285714285714,25,0,2,23,,13,1,118.21083356823948,207.51834550479919,340.5614930215854,267.2833772486875,302.6369469272709,300.45927346086137,262.37669556734727,286.35146012852846,849.7316636851511,2316.9077757685336,302.2858716606996,377.42133585918964,10,4,2,2,7,232,23.275862068965516
2020-08-31 00:00:00,3055,2489,299,267,13,16.428571428571427,20,1,3,17,,13,1,115.48289125512626,203.9861183472707,335.6078713049078,266.6515016523549,299.6699180358271,300.45927346086137,259.0128917780223,286.35146012852846,846.7501490757296,2316.9077757685336,299.4216469292207,374.92323545637095,7,5,4,2,2,234,23.931623931623932
2020-08-30 00:00:00,3035,2477,292,266,16,17.285714285714285,20,0,8,12,2,13,1,114.57357715075518,202.22000476850644,333.131060446569,264.7558748633571,296.7028891443833,299.02851501580966,256.4900389360286,285.03186814636933,846.7501490757296,2316.9077757685336,297.2183971357754,372.84148512068873,5,5,7,0,3,236,23.30508474576271
2020-08-29 00:00:00,3015,2472,277,266,12,16.857142857142858,20,0,3,17,,12,1,112.75494894201304,200.4538911897422,330.6542495882302,262.86024807435933,295.96113192152234,297.59775657075795,254.80813704136614,282.3926841820511,843.7686344663081,2294.303797468353,295.89644725970817,369.7188596171654,8,2,3,4,3,226,23.451327433628318
2020-08-28 00:00:00,2995,2465,264,266,20,17.428571428571427,27,0,7,20,1,12,1,111.84563483764197,197.80472082159582,328.7966414444761,260.96462128536155,292.2523458072175,297.59775657075795,252.2852841993724,279.75350021773284,843.7686344663081,2294.303797468353,293.4728724869183,367.84528431505134,14,2,6,0,5,213,23.943661971830984
2020-08-27 00:00:00,2968,2448,254,266,16,16.714285714285715,14,1,3,11,1,12,2,109.11769252452875,194.27249366406733,324.4622224423832,260.33274568902897,287.80180247005177,294.73623968065453,250.60338230470992,279.75350021773284,843.7686344663081,2294.303797468353,290.1679977967503,365.34718391223265,8,2,4,0,0,202,23.26732673267327
2020-08-26 00:00:00,2954,2438,250,266,15,17.857142857142858,15,1,4,11,,14,2,109.11769252452875,188.97415292777458,321.9854115840444,260.33274568902897,286.31828802432983,294.73623968065453,249.7624313573787,278.4339082355737,843.7686344663081,2294.303797468353,288.8460479206831,363.68178364368686,5,2,4,0,4,213,23.004694835680752
2020-08-25 00:00:00,2939,2429,244,266,23,18.857142857142858,14,0,1,13,4,14,2,109.11769252452875,188.97415292777458,317.6509925819515,259.06899449636376,284.8347735786079,293.3054812356028,248.92148041004745,278.4339082355737,843.7686344663081,2283.0018083182626,286.8631231065823,362.43273344227754,4,3,1,1,5,208,22.115384615384613
2020-08-24 00:00:00,2925,2418,241,266,19,17.714285714285715,18,2,0,18,1,11,1,108.20837842015767,187.20803934901033,317.03178986736685,257.17336770736597,283.35125913288596,291.15934356802524,248.0805294627162,277.1143162534146,843.7686344663081,2283.0018083182626,284.2192233544479,362.0163833751411,6,2,2,1,7,207,20.28985507246377
2020-08-23 00:00:00,2907,2414,227,266,13,16.142857142857142,19,0,2,17,,10,,107.2990643157866,182.79275540209971,313.9357762944434,255.27774091836818,282.609501910025,290.44396434549935,248.0805294627162,274.47513228909634,843.7686344663081,2283.0018083182626,282.4566235196916,359.9346330394589,4,6,2,1,6,201,18.407960199004975
2020-08-22 00:00:00,2888,2406,216,266,16,18,17,1,0,17,1,10,,106.38975021141552,179.26052824457122,309.6013572923505,254.64586532203558,280.38423024144214,289.72858512297347,248.0805294627162,273.1555403069372,843.7686344663081,2271.6998191681723,280.47369870559083,357.8528827037767,7,4,1,0,5,187,17.647058823529413
2020-08-21 00:00:00,2871,2395,210,266,15,16,21,3,2,19,,9,,105.48043610704444,175.72830108704272,305.8861410048423,254.64586532203558,278.9007157957202,287.5824474553959,247.23957851538498,273.1555403069372,843.7686344663081,2271.6998191681723,277.8297989534564,356.81200753593555,10,3,5,1,2,175,16.57142857142857
2020-08-20 00:00:00,2850,2378,206,266,24,14.714285714285714,16,1,0,16,3,9,,104.57112200267336,173.07913071889635,303.40933014650346,250.22273614770742,276.6754441271373,286.15168901034417,246.39862756805374,273.1555403069372,840.7871198568865,2271.6998191681723,276.06719911870016,353.89755706598044,4,5,1,3,3,167,17.365269461077844
2020-08-19 00:00:00,2834,2370,199,265,22,12.857142857142858,23,3,5,18,2,10,1,103.66180789830229,170.42996035074998,300.31331657358,248.32710935870963,275.1919296814154,284.72093056529246,246.39862756805374,273.1555403069372,840.7871198568865,2271.6998191681723,275.185899201322,351.39945666316174,10,3,8,0,2,161,19.25465838509317
2020-08-18 00:00:00,2811,2357,189,265,15,11.428571428571429,26,1,1,25,,8,1,98.20592327207585,167.7807899826036,299.0749111444106,245.79960697337927,274.45017245855445,281.85941367518905,244.71672567339127,271.8359483247781,840.7871198568865,2271.6998191681723,273.2029743872212,348.48500619320663,10,3,2,2,9,154,20.12987012987013
2020-08-17 00:00:00,2785,2349,171,265,8,10.428571428571429,24,1,5,19,1,11,1,97.29660916770477,162.48244924631086,295.35969485690237,244.5358557807141,272.9666580128325,277.56713834003386,243.0348237787288,271.8359483247781,840.7871198568865,2260.397830018082,269.01679977967507,347.0277809582291,14,3,6,0,1,140,16.428571428571427
2020-08-16 00:00:00,2761,2343,154,264,26,10.428571428571429,3,0,0,3,,12,2,96.3872950633337,158.95022208878237,290.40607314022475,242.6402289917163,272.9666580128325,274.70562144993045,240.51197093673505,271.8359483247781,840.7871198568865,2249.0958408679917,266.37290002754065,344.5296805554104,1,1,0,0,1,128,18.75
2020-08-15 00:00:00,2758,2319,175,264,2,9.428571428571429,4,0,0,4,1,12,2,96.3872950633337,158.95022208878237,288.54846499647067,242.6402289917163,272.9666580128325,274.70562144993045,240.51197093673505,271.8359483247781,840.7871198568865,2249.0958408679917,266.1525750481961,344.11333048827396,1,2,0,0,1,133,20.30075187969925
2020-08-14 00:00:00,2754,2305,185,264,6,11.142857142857142,11,4,1,10,1,11,2,95.47798095896262,158.95022208878237,287.929262281886,242.0083533953837,272.9666580128325,273.99024222740456,240.51197093673505,271.8359483247781,840.7871198568865,2249.0958408679917,265.7119250895071,343.69698042113754,4,0,5,1,1,148,23.64864864864865
2020-08-13 00:00:00,2743,2287,192,264,11,11.142857142857142,22,0,0,22,,10,2,95.47798095896262,157.18410851001812,286.0716541381319,241.3764777990511,271.4831435671106,271.844104559827,239.67101998940382,271.8359483247781,840.7871198568865,2249.0958408679917,264.38997521343987,342.4479302197282,9,9,0,2,2,148,25.675675675675674
2020-08-12 00:00:00,2721,2268,189,264,12,11.571428571428571,7,3,0,7,,11,2,90.02209633273618,151.88576777372538,280.4988297068696,240.1127266063859,271.4831435671106,271.844104559827,239.67101998940382,271.8359483247781,840.7871198568865,2249.0958408679917,261.0851005232719,340.7825299511824,3,0,3,0,1,145,28.27586206896552
2020-08-11 00:00:00,2714,2243,207,264,8,11.571428571428571,13,2,1,12,,13,1,90.02209633273618,151.00271098434325,280.4988297068696,238.21709981738812,269.99962912138864,271.1287253373011,239.67101998940382,271.8359483247781,840.7871198568865,2249.0958408679917,259.9834756265492,340.366179884046,8,1,3,0,1,151,28.47682119205298
2020-08-10 00:00:00,2701,2234,203,264,8,13.285714285714286,12,2,0,12,,13,1,88.20346812399404,148.35354061619688,278.64122156311555,238.21709981738812,269.2578718985277,268.9825876697235,239.67101998940382,270.51635634261896,840.7871198568865,2249.0958408679917,258.661525750482,338.90895464906845,7,0,2,1,2,156,30.128205128205128
2020-08-09 00:00:00,2689,2223,202,264,19,13.571428571428571,4,0,1,3,2,13,2,88.20346812399404,148.35354061619688,276.16441070477674,236.32147302839033,267.77435745280576,268.2672084471976,238.83006904207258,269.19676436045984,840.7871198568865,2249.0958408679917,257.5599008537593,337.4517294140909,0,1,1,0,2,157,31.210191082802545
2020-08-08 00:00:00,2685,2211,210,264,14,11.285714285714286,6,1,1,5,,11,1,88.20346812399404,147.47048382681476,275.54520799019207,235.68959743205772,267.77435745280576,267.55182922467174,238.83006904207258,269.19676436045984,840.7871198568865,2249.0958408679917,257.11925089507025,337.03537934695447,3,0,2,0,1,161,30.434782608695656
2020-08-07 00:00:00,2679,2188,227,264,6,11.571428571428571,13,0,3,10,1,11,2,86.3848399152519,147.47048382681476,274.30680256102266,235.68959743205772,267.0326002299448,266.83645000214585,238.83006904207258,269.19676436045984,840.7871198568865,2249.0958408679917,256.6786009363812,336.2026792126816,5,4,2,0,2,166,30.72289156626506
2020-08-06 00:00:00,2666,2177,225,264,14,13.285714285714286,10,0,0,10,1,11,2,84.56621170650976,143.93825666928626,271.82999170268386,235.68959743205772,267.0326002299448,266.83645000214585,237.1481671474101,267.8771723783007,840.7871198568865,2249.0958408679917,256.23795097769215,333.9127538434311,3,1,0,1,5,173,30.057803468208093
2020-08-05 00:00:00,2656,2144,248,264,12,14,11,1,0,11,1,12,1,80.92895528902547,143.93825666928626,271.2107889880992,234.42584623939254,266.2908430070839,265.40569155709414,237.1481671474101,267.8771723783007,840.7871198568865,2249.0958408679917,255.1363260809695,332.87187867559,5,2,1,1,2,180,28.888888888888886
2020-08-04 00:00:00,2645,2113,268,264,20,15.142857142857142,12,0,1,11,1,11,1,80.92895528902547,141.2890863011399,269.9723835589298,231.26646825772957,266.2908430070839,264.69031233456826,237.1481671474101,267.8771723783007,840.7871198568865,2249.0958408679917,253.37372624621324,332.2473535748853,7,3,1,0,1,194,28.350515463917525
2020-08-03 00:00:00,2633,2090,279,264,10,14.285714285714286,9,0,2,7,,12,1,79.11032708028333,137.7568591436114,269.3531808443451,230.0027170650644,265.54908578422294,263.9749331120424,236.30721620007887,267.8771723783007,840.7871198568865,2249.0958408679917,252.71275130817963,330.3737782727713,3,2,2,0,2,205,28.292682926829265
2020-08-02 00:00:00,2624,2069,291,264,3,16,8,0,0,8,,13,2,77.29169887154119,135.99074556484715,269.3531808443451,228.7389658723992,264.807328561362,263.2595538895165,236.30721620007887,266.5575803961416,840.7871198568865,2249.0958408679917,251.61112641145698,329.5410781384984,4,0,0,0,4,225,29.333333333333332
2020-08-01 00:00:00,2616,2046,306,264,16,18.571428571428573,19,0,0,19,1,13,2,77.29169887154119,135.10768877546502,268.1147754151757,226.84333908340142,264.807328561362,261.8287954444648,236.30721620007887,266.5575803961416,840.7871198568865,2249.0958408679917,250.72982649407885,328.7083780042255,7,3,0,0,9,235,28.085106382978726
2020-07-31 00:00:00,2597,2016,317,264,18,20,11,0,1,10,1,13,3,74.56375655842797,132.45851840731865,263.7803564130828,224.94771229440363,264.06557133850106,260.3980369994131,235.46626525274763,266.5575803961416,840.7871198568865,2249.0958408679917,247.64527678325538,327.4593278028162,3,2,1,1,4,240,25.416666666666664
2020-07-30 00:00:00,2586,1994,328,264,19,22.285714285714285,20,1,1,19,1,12,4,72.74512834968583,131.57546161793653,262.5419509839134,222.42020990907326,264.06557133850106,259.6826577768872,234.6253143054164,266.5575803961416,840.7871198568865,2249.0958408679917,246.32332690718818,326.41845263497504,9,3,2,1,5,259,27.027027027027028
2020-07-29 00:00:00,2566,1983,319,264,20,23.857142857142858,15,2,2,13,2,11,4,71.83581424531475,125.39406409226166,258.8267346964052,221.15645871640808,264.06557133850106,258.9672785543613,233.78436335808516,265.23798841398246,837.805605247465,2249.0958408679917,243.2387771963647,325.1694024335657,7,1,4,0,3,260,27.692307692307693
2020-07-28 00:00:00,2551,1962,325,264,14,22.857142857142858,20,0,3,17,1,10,4,70.01718603657261,124.51100730287953,256.9691265526511,218.62895633107772,263.3238141156401,258.25189933183543,232.94341241075392,263.91839643182334,834.8240906380435,2249.0958408679917,241.2558523822639,323.9203522321564,11,0,3,1,5,268,27.985074626865668
2020-07-27 00:00:00,2531,1930,337,264,22,24.142857142857142,15,0,2,13,1,9,4,68.19855782783047,120.97878014535104,253.87311297972764,216.10145394574735,261.8402996699182,256.8211408867837,232.94341241075392,263.91839643182334,834.8240906380435,2237.7938517179014,239.05260258881856,321.8386018964742,7,0,2,2,4,269,28.624535315985128
2020-07-26 00:00:00,2516,1916,337,263,21,27.571428571428573,8,0,1,7,2,9,4,68.19855782783047,120.97878014535104,248.91949126305002,214.83770275308217,261.8402996699182,256.10576166425784,231.26151051609145,262.5988044496642,831.8425760286219,2237.7938517179014,237.51032773340683,320.1732016279284,3,1,1,1,2,281,28.11387900355872
2020-07-25 00:00:00,2508,1911,334,263,26,28.714285714285715,12,0,2,10,,7,3,67.28924372345939,120.09572335596891,248.91949126305002,214.20582715674956,261.09854244705724,256.10576166425784,227.89770672676647,262.5988044496642,831.8425760286219,2237.7938517179014,236.84935279537322,319.13232646008726,6,1,2,0,3,297,28.619528619528616
2020-07-24 00:00:00,2496,1898,335,263,34,27.285714285714285,23,0,5,18,,7,3,64.56130141034618,120.09572335596891,247.0618831192959,213.57395156041696,259.6150280013353,253.95962399668028,227.89770672676647,262.5988044496642,831.8425760286219,2237.7938517179014,235.3070779399615,318.0914512922461,15,0,5,0,3,294,28.91156462585034
2020-07-23 00:00:00,2473,1890,320,263,30,24.857142857142858,19,0,2,17,1,10,3,61.83335909723296,113.91432583029405,243.9658695463724,211.0464491750866,258.13151355561337,253.95962399668028,226.215804832104,262.5988044496642,831.8425760286219,2237.7938517179014,233.98512806389428,314.5524757215863,10,1,2,1,5,292,30.136986301369863
2020-07-22 00:00:00,2454,1882,309,263,13,21.571428571428573,28,0,4,24,2,9,3,60.01473088849081,111.26515546214767,241.4890586880336,207.88707119342362,258.13151355561337,251.8134863291027,224.53390293744152,262.5988044496642,831.8425760286219,2237.7938517179014,231.56155329110442,312.8870754530405,17,2,3,1,5,282,29.78723404255319
2020-07-21 00:00:00,2426,1873,290,263,23,21.857142857142858,23,0,1,22,,8,3,54.558846262264375,107.73292830461918,237.15463968594068,204.72769321176065,256.64799910989143,250.38272788405098,222.85200104277905,262.5988044496642,831.8425760286219,2237.7938517179014,229.35830349765908,309.1399248488125,17,0,1,1,4,268,30.970149253731343
2020-07-20 00:00:00,2403,1868,272,263,46,19.142857142857142,30,0,3,27,2,8,3,52.74021805352223,103.31764435770856,232.82022068384777,202.83206642276286,254.42272744130855,248.95196943899927,222.0110500954478,262.5988044496642,831.8425760286219,2237.7938517179014,227.15505370421374,306.43364941242555,16,0,3,1,10,252,32.142857142857146
2020-07-19 00:00:00,2373,1863,247,263,29,13.285714285714286,18,0,0,18,,6,1,49.10296163603793,98.90236041079794,228.48580168175485,201.56831523009768,248.4886696584209,247.52121099394756,220.32914820078534,262.5988044496642,831.8425760286219,2237.7938517179014,225.612778848802,301.6456236403564,12,0,0,2,4,232,32.327586206896555
2020-07-18 00:00:00,2355,1863,229,263,16,10.428571428571429,26,0,2,24,2,6,1,49.10296163603793,95.37013325326944,223.53217996507723,199.6726884410999,247.00515521269898,246.8058317714217,220.32914820078534,262.5988044496642,831.8425760286219,2237.7938517179014,223.85017901404575,299.5638733046742,20,0,2,0,4,216,33.33333333333333
2020-07-17 00:00:00,2329,1857,209,263,17,9.142857142857142,30,0,1,29,,5,1,49.10296163603793,89.18873572759458,221.05536910673842,195.88143486310432,242.55461187553323,245.37507332637,219.4881972534541,262.5988044496642,831.8425760286219,2237.7938517179014,220.9859542825668,296.85759786828726,15,0,1,1,13,195,35.8974358974359
2020-07-16 00:00:00,2299,1854,182,263,7,8.428571428571429,21,0,1,20,,5,,45.46570521855364,83.00733820191971,216.1017473900608,195.2495592667717,240.32934020695035,241.7981772137407,219.4881972534541,261.2792124675051,828.8610614192004,2237.7938517179014,219.6640044064996,291.86139706264987,13,0,1,0,7,174,35.63218390804598
2020-07-15 00:00:00,2278,1850,165,263,15,8.142857142857142,21,0,0,21,1,5,,43.64707700981149,81.24122462315546,213.0057338171373,194.6176836704391,237.36231131550653,237.50590187858555,219.4881972534541,261.2792124675051,825.8795468097788,2237.7938517179014,218.56237950977695,288.5305965255583,13,2,0,0,6,159,35.84905660377358
2020-07-14 00:00:00,2257,1850,144,263,4,6.714285714285714,19,0,2,17,1,4,,42.73776290544042,78.59205425500909,207.43290938587498,193.35393247777392,235.13703964692365,235.35976421100796,219.4881972534541,261.2792124675051,825.8795468097788,2237.7938517179014,217.24042963370974,285.4079710220349,9,1,1,1,7,140,36.42857142857142
2020-07-13 00:00:00,2238,1841,134,263,5,7,25,0,2,23,,3,,40.91913469669827,76.82594067624484,203.09849038378206,192.72205688144132,232.17001075547984,234.6443849884821,218.64724630612287,259.95962048534597,825.8795468097788,2237.7938517179014,213.93555494354175,284.57527088776203,16,2,0,1,6,125,36
