Date,Cumulative Cases by Episode Date,Cumulative Resolved Cases by Episode Date,Cumulative Active Cases by Episode Date,Cumulative Deaths by Date of Death,Daily Cases by Reported Date,7-day Average of Newly Reported cases by Reported Date,Daily Cases by Episode Date,Daily Cases Linked to a Community Outbreak by Episode Date,Daily Cases Linked to an Institutional Outbreak by Episode Date,Daily Cases Not Linked to an Outbreak (i.e. Sporadic Cases) by Episode Date,Cases Newly Admitted to Hospital,Cases Currently in Hospital,Cases Currently in ICU,"Cumulative Rate for 0-9 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 10-19 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 20-29 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 30-39 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 40-49 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 50-59 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 60-69 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 70-79 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 80-89 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 90 Years and Over (per 100,000 pop) by Episode Date","Cumulative Rate for Males (per 100,000 pop) by Episode Date","Cumulative Rate for Females (per 100,000 pop) by Episode Date",Source of Infection is Close Contact by Episode Date,Source of Infection is Missing by Episode Date,Source of Infection is an Outbreak by Episode Date,Source of Infection is Travel by Episode Date,Source of Infection is Unknown by Episode Date,Sum of Non-Institutional Source of Infection Over the Last 14 Days,% No Known Source for Cases with Non-Institutional Source of Infection Over the Last 14 Days
2020-09-29 00:00:00,4322,3350,685,287,29,66,1,0,0,1,,19,3,218.23538504905756,343.50909106964633,549.2328078366296,375.334104221561,401.2906575677783,364.84340348818864,309.46994861789676,329.8979955397793,957.066189624328,2486.4376130198893,365.8715624686092,449.172048537397,0,1,0,0,0,590,7.966101694915253
2020-09-28 00:00:00,4321,3255,779,287,79,74.28571428571429,0,0,0,0,,21,3,218.23538504905756,343.50909106964633,548.6136051220449,375.334104221561,401.2906575677783,364.84340348818864,309.46994861789676,329.8979955397793,957.066189624328,2486.4376130198893,365.8715624686092,449.172048537397,0,0,0,0,0,637,9.105180533751962
2020-09-27 00:00:00,4321,3193,841,287,109,71.14285714285714,7,0,0,7,1,22,3,218.23538504905756,343.50909106964633,548.6136051220449,375.334104221561,401.2906575677783,364.84340348818864,309.46994861789676,329.8979955397793,957.066189624328,2486.4376130198893,365.8715624686092,449.172048537397,0,7,0,0,0,673,9.806835066864785
2020-09-26 00:00:00,4314,3141,888,285,82,66.71428571428571,38,0,1,37,2,22,3,218.23538504905756,342.6260342802642,547.9944024074601,374.0703530288958,399.80714312205635,364.12802426566276,309.46994861789676,329.8979955397793,957.066189624328,2486.4376130198893,365.29204045836326,448.4271529345158,0,37,1,0,0,692,10.260115606936417
2020-09-25 00:00:00,4276,3098,894,284,57,61.714285714285715,54,0,5,49,4,22,3,215.50744273594432,340.85992070149996,540.5639698324437,368.38347266190243,396.09835700775153,361.98188659808517,307.7880467232343,329.8979955397793,954.0846750149065,2475.135623869799,362.39443040713354,444.1440032179486,2,47,5,0,0,696,11.925287356321839
2020-09-24 00:00:00,4222,3047,893,282,39,60.857142857142854,89,0,10,79,2,19,3,210.0515581097179,332.91240959706084,530.6567263990885,363.3284678912417,392.3895708934467,359.8357489305076,305.2651938812406,328.57840355762016,948.1216457960633,2463.8336347197087,356.0196882944281,440.233301302822,0,76,10,1,2,674,13.353115727002967
2020-09-23 00:00:00,4133,2983,869,281,67,64,80,0,12,68,2,17,3,204.59567348349145,324.9648984926217,511.4614422469628,354.4822095425854,386.4555131105591,354.82809437282657,301.0604391445844,324.6196276111428,933.2140727489553,2452.5316455696184,347.7132061475695,432.22567357184846,11,53,12,0,4,649,15.870570107858242
2020-09-22 00:00:00,4053,2941,832,280,87,60.42857142857143,78,0,22,56,3,16,3,197.32116064852286,315.25127380941836,500.9349960990229,348.16345357925945,376.0709119905057,347.67430214756797,296.0147334605969,321.98044364682454,933.2140727489553,2452.5316455696184,339.40672400071094,425.70783704663745,4,49,21,0,4,612,16.99346405228758
2020-09-21 00:00:00,3975,2902,793,280,57,54.142857142857146,73,0,15,58,1,13,3,191.86527602229643,309.9529330731256,489.7893472364983,337.42156844160536,368.6533397618961,339.8051306997835,291.80997872394073,319.3412596825063,924.2695289206906,2452.5316455696184,333.2251558914208,417.88643321638426,6,51,15,0,1,594,18.51851851851852
2020-09-20 00:00:00,3902,2871,753,278,78,54.42857142857143,37,0,4,33,2,12,2,183.68144908295676,303.77153554745075,475.5476848010502,331.1028124782794,359.7522530875646,335.5128553646283,290.9690277766095,319.3412596825063,918.3064997018474,2418.625678119347,326.46406577188475,411.182372790453,4,22,4,2,5,569,20.738137082601053
2020-09-19 00:00:00,3865,2861,728,276,47,47.714285714285715,49,0,4,45,,11,2,180.95350676984353,299.35625160054013,465.64044136769496,328.57531009294905,356.7852241961208,333.3667176970507,290.12807682927826,318.02166770034717,918.3064997018474,2418.625678119347,322.79375970699374,408.0165664782076,16,25,4,0,4,554,21.119133574007222
2020-09-18 00:00:00,3816,2844,697,275,51,47.714285714285715,72,0,9,63,,12,2,174.58830803924602,294.0579108642474,455.11399521975505,324.1521809186209,351.5929236360941,330.5052008069473,290.12807682927826,316.70207571818804,918.3064997018474,2418.625678119347,317.3848876113649,404.105864563081,14,42,9,2,5,521,22.456813819577732
2020-09-17 00:00:00,3744,2822,647,275,61,49,48,0,7,41,2,12,2,164.58585289116422,286.9934565491904,442.11073821347634,318.46530055162754,347.14238029892834,326.928304694318,284.24142019795954,315.3824837360289,909.3619558735827,2407.3236889692566,310.81697149524416,397.2155802364294,11,22,7,0,8,477,24.10901467505241
2020-09-16 00:00:00,3696,2802,621,273,42,45.285714285714285,61,0,9,52,,12,,160.03928236930886,276.3967750766049,430.96508935095176,315.93779816629717,344.91710863034547,324.7821670267404,282.55951830329707,314.0628917538698,909.3619558735827,2407.3236889692566,308.6920574576757,390.5115198104981,19,18,9,1,14,452,24.557522123893804
2020-09-15 00:00:00,3635,2770,592,273,43,41.57142857142857,62,0,15,47,1,13,1,150.94614132559812,267.56620718278367,419.8194404884272,309.61904220297123,339.7248080703188,321.920650136637,281.71856735596583,314.0628917538698,906.3804412641612,2407.3236889692566,303.2831853620468,384.36613108672776,23,14,14,0,11,426,23.474178403755868
