Date,Cumulative Cases by Episode Date,Cumulative Resolved Cases by Episode Date,Cumulative Active Cases by Episode Date,Cumulative Deaths by Date of Death,Daily Cases by Reported Date,7-day Average of Newly Reported cases by Reported Date,Daily Cases by Episode Date,Daily Cases Linked to a Community Outbreak by Episode Date,Daily Cases Linked to an Institutional Outbreak by Episode Date,Daily Cases Not Linked to an Outbreak (i.e. Sporadic Cases) by Episode Date,Cases Newly Admitted to Hospital,Cases Currently in Hospital,Cases Currently in ICU,"Cumulative Rate for 0-9 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 10-19 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 20-29 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 30-39 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 40-49 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 50-59 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 60-69 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 70-79 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 80-89 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 90 Years and Over (per 100,000 pop) by Episode Date","Cumulative Rate for Males (per 100,000 pop) by Episode Date","Cumulative Rate for Females (per 100,000 pop) by Episode Date",Source of Infection is Close Contact by Episode Date,Source of Infection is Missing by Episode Date,Source of Infection is an Outbreak by Episode Date,Source of Infection is Travel by Episode Date,Source of Infection is Unknown by Episode Date,Sum of Non-Institutional Source of Infection Over the Last 14 Days,% No Known Source for Cases with Non-Institutional Source of Infection Over the Last 14 Days
2020-10-01 00:00:00,4530,3472,767,291,68,81,0,0,0,0,,24,4,232.78441071899474,370.00079475111005,592.5769978575587,393.6584965152063,418.35107369358025,371.99719571344724,315.3566052492154,347.0526913078478,974.9552772808576,2531.6455696202506,386.5411808340482,467.60821470870826,0,0,0,0,0,641,5.61622464898596
2020-09-30 00:00:00,4530,3392,848,290,110,76.85714285714286,0,0,0,0,3,25,4,232.78441071899474,370.00079475111005,592.5769978575587,393.6584965152063,418.35107369358025,371.99719571344724,315.3566052492154,347.0526913078478,974.9552772808576,2531.6455696202506,386.5411808340482,467.60821470870826,0,0,0,0,0,682,6.451612903225806
2020-09-29 00:00:00,4530,3320,920,290,54,70.42857142857143,11,0,0,11,2,23,3,232.78441071899474,370.00079475111005,592.5769978575587,393.6584965152063,418.35107369358025,371.99719571344724,315.3566052492154,347.0526913078478,974.9552772808576,2531.6455696202506,386.5411808340482,467.60821470870826,0,11,0,0,0,737,7.869742198100408
2020-09-28 00:00:00,4519,3230,1001,288,83,75.14285714285714,64,0,5,59,3,25,3,231.87509661462366,367.3516243829637,590.1001869992199,393.6584965152063,417.6093164707193,371.99719571344724,315.3566052492154,344.41350734352955,974.9552772808576,2531.6455696202506,385.7684848203869,466.49087130438636,0,59,5,0,0,775,8.903225806451614
2020-09-27 00:00:00,4455,3179,988,288,112,71.42857142857143,59,0,6,53,2,23,3,230.0564684058815,359.40411327852456,575.8585245637718,385.4441137628826,410.9335014649707,371.28181649092136,314.5156543018842,343.0939153613704,971.973762671436,2497.739602169979,379.58691671109676,460.71793038205664,4,48,6,0,1,756,10.44973544973545
2020-09-26 00:00:00,4396,3129,981,286,82,66.57142857142857,62,0,7,55,2,22,3,225.50989788402615,351.45660217408545,566.5704838450013,379.12535779955664,403.5159292363611,368.42029960081794,312.8337524072217,339.13513941489305,971.973762671436,2486.437613019889,373.4053486018066,455.68988506260814,6,48,7,0,1,729,11.385459533607682
2020-09-25 00:00:00,4334,3088,962,284,58,61.57142857142857,64,0,11,53,4,22,3,222.7819555709129,347.92437501655695,549.2328078366296,373.4384774325633,399.06538589919535,364.84340348818864,311.15185051255924,333.8567714862566,971.973762671436,2475.1356238697986,367.6101284993471,449.7307202395581,2,49,11,1,1,715,13.146853146853147
2020-09-24 00:00:00,4270,3038,950,282,39,60.57142857142857,90,0,15,75,2,19,3,217.32607094468648,339.0938071227357,536.8487535449356,367.11972146923733,394.6148425620296,362.69726582061105,309.46994861789676,332.5371795040975,957.0661896243281,2463.8336347197082,360.8490383798111,444.5164510193893,6,65,15,1,3,688,14.534883720930234
2020-09-23 00:00:00,4180,2981,918,281,65,63.714285714285715,87,0,26,61,2,17,3,209.1422440053468,331.1462960182966,517.6534693928098,359.5372143132462,389.4225420020029,356.2588528178783,305.2651938812406,328.5784035576201,945.1401311866417,2452.531645569618,352.7357302363678,436.3225993876955,16,39,26,0,6,667,16.79160419790105
2020-09-22 00:00:00,4093,2938,875,280,87,60.42857142857143,85,0,24,61,3,16,3,201.86773117037822,321.43267133509323,507.1270232448699,353.21845834992024,379.0379408819495,349.1050605926197,297.6966353552594,323.30003562898366,936.195587358377,2452.531645569618,343.6565520758479,429.05986725960327,11,43,23,0,8,638,17.398119122257054
2020-09-21 00:00:00,4008,2903,825,280,57,54.142857142857146,84,0,17,67,1,13,3,194.59321833540963,316.1343305988005,493.5045635240065,341.84469761593357,370.878611430479,341.9512683673611,293.4918806186032,320.6608516646654,927.2510435301123,2452.531645569618,337.0886359597272,420.3073439257485,15,50,17,0,2,615,18.3739837398374
