Date,Cumulative Cases by Episode Date,Cumulative Resolved Cases by Episode Date,Cumulative Active Cases by Episode Date,Cumulative Deaths by Date of Death,Daily Cases by Reported Date,7-day Average of Newly Reported cases by Reported Date,Daily Cases by Episode Date,Daily Cases Linked to a Community Outbreak by Episode Date,Daily Cases Linked to an Institutional Outbreak by Episode Date,Daily Cases Not Linked to an Outbreak (i.e. Sporadic Cases) by Episode Date,Cases Newly Admitted to Hospital,Cases Currently in Hospital,Cases Currently in ICU,"Cumulative Rate for 0-9 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 10-19 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 20-29 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 30-39 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 40-49 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 50-59 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 60-69 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 70-79 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 80-89 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 90 Years and Over (per 100,000 pop) by Episode Date","Cumulative Rate for Males (per 100,000 pop) by Episode Date","Cumulative Rate for Females (per 100,000 pop) by Episode Date",Source of Infection is Close Contact by Episode Date,Source of Infection is Missing by Episode Date,Source of Infection is an Outbreak by Episode Date,Source of Infection is Travel by Episode Date,Source of Infection is Unknown by Episode Date,Sum of Non-Institutional Source of Infection Over the Last 14 Days,% No Known Source for Cases with Non-Institutional Source of Infection Over the Last 14 Days
2020-09-21 00:00:00,3772,2954,539,279,44,53,0,0,0,0,,11,2,175.4976221436171,290.5256837067189,455.73319793433956,331.10281247827936,361.9775247561474,338.37437225473195,300.21948819725304,333.85677148625666,927.2510435301123,2418.6256781193474,372.5695400716058,454.02974821229617,0,0,0,0,0,435,17.011494252873565
2020-09-20 00:00:00,3772,2908,586,278,81,55.285714285714285,7,0,0,7,2,11,2,175.4976221436171,290.5256837067189,455.73319793433956,331.10281247827936,361.9775247561474,338.37437225473195,300.21948819725304,333.85677148625666,927.2510435301123,2418.6256781193474,372.5695400716058,454.02974821229617,0,7,0,0,0,467,17.77301927194861
2020-09-19 00:00:00,3765,2886,603,276,47,48.285714285714285,16,0,0,16,,10,2,173.67899393487494,287.8765133385725,455.73319793433956,331.10281247827936,361.23576753328643,338.37437225473195,300.21948819725304,333.85677148625666,927.2510435301123,2418.6256781193474,371.9085651335722,453.4052231115915,0,15,0,0,1,478,18.200836820083683
2020-09-18 00:00:00,3749,2863,611,275,51,48.42857142857143,53,0,1,52,,11,2,171.86036572613278,286.9934565491904,453.8755897905855,327.9434344966164,359.7522530875645,336.22823458715436,300.21948819725304,333.85677148625666,927.2510435301123,2418.6256781193474,370.586615257505,451.3234727759093,0,50,1,0,2,474,18.9873417721519
2020-09-17 00:00:00,3696,2839,582,275,61,49.714285714285715,51,0,3,48,2,11,2,164.5858528911642,283.4612293916619,441.4915354988915,320.9928029369579,359.01049586470356,333.36671769705094,296.8556844079281,333.85677148625666,924.2695289206907,2418.6256781193474,364.6378408152026,446.11909693670367,2,43,3,0,3,441,20.634920634920633
2020-09-16 00:00:00,3645,2815,557,273,42,46.142857142857146,60,0,6,54,,11,,160.9485964736799,274.63066149784066,426.6306703488587,318.46530055162754,356.04346697325974,333.36671769705094,296.01473346059686,332.53717950409754,918.3064997018475,2418.6256781193474,361.3329661250346,439.04114579538407,7,43,6,0,4,409,22.493887530562347
2020-09-15 00:00:00,3585,2776,536,273,45,42.42857142857143,47,0,13,34,1,12,1,154.5833977430824,264.9170368146373,417.96183234467287,312.1465445883016,350.1094091903721,328.35906313936994,293.49188061860315,332.53717950409754,918.3064997018475,2418.6256781193474,354.94354172404314,432.5877197547691,9,19,12,0,7,382,23.82198952879581
2020-09-14 00:00:00,3538,2753,513,272,60,39.285714285714285,46,0,19,27,,11,1,150.03682722122704,259.61869607834456,410.53139976965645,310.8827933956364,345.65886585320635,325.4975462492665,290.1280768292782,325.93921959330197,918.3064997018475,2384.719710669076,350.9776920958415,426.75881881485884,12,9,19,0,6,370,24.594594594594597
2020-09-13 00:00:00,3492,2737,485,270,32,34.857142857142854,26,0,5,21,1,11,1,146.39957080374276,253.43729855266966,404.95857533839416,308.355291010306,339.7248080703187,321.20527091411134,290.1280768292782,319.3412596825064,912.3434704830044,2384.719710669076,346.57119250895084,422.17896807635793,7,8,5,2,4,359,24.233983286908078
2020-09-12 00:00:00,3466,2716,482,268,48,34,34,0,4,30,1,12,,142.76231438625848,251.6711849739054,401.8625617654707,303.93216183597787,337.49953640173584,320.48989169158546,288.4461749346157,318.0216677003473,909.3619558735828,2384.719710669076,344.36794271550554,418.84816753926634,15,5,4,0,10,351,24.501424501424502
2020-09-11 00:00:00,3432,2695,470,267,60,29.571428571428573,30,0,6,24,,12,1,140.03437207314525,249.02201460575904,395.051331905039,298.87715706531714,336.0160219560139,318.34375402400786,285.923322092622,318.0216677003473,909.3619558735828,2373.4177215189857,339.74111814927033,416.1418921028794,11,5,6,2,6,338,23.37278106508876
2020-09-10 00:00:00,3402,2680,455,267,36,24.285714285714285,76,0,22,54,2,13,2,134.5784874469188,246.37284423761267,389.4785074737767,295.08590348732156,335.27426473315296,316.1976163564303,284.24142019795954,318.0216677003473,909.3619558735828,2373.4177215189857,335.9955935004133,413.4356166664925,18,20,21,0,17,335,23.283582089552237
2020-09-09 00:00:00,3326,2663,396,267,16,22.571428571428573,38,0,9,29,,12,1,132.75985923817666,234.89310597564503,380.1904667550062,288.7671475239956,329.3402069502653,311.18996179874927,278.3547635666408,306.1453398609152,903.3989266547396,2339.5117540687143,327.18259432663194,405.9413154580364,17,5,9,2,5,291,20.962199312714777
2020-09-08 00:00:00,3288,2648,373,267,23,22.285714285714285,54,0,18,36,3,13,1,130.9412310294345,230.4778220287344,372.76003417998976,285.6077695423327,323.4061491673777,309.75920335369756,276.67286167197835,304.8257478787561,900.4174120453181,2339.5117540687143,323.4370696777749,401.5696397531037,13,14,17,1,9,274,21.897810218978105
2020-09-07 00:00:00,3234,2631,336,267,29,21.571428571428573,34,1,2,32,,12,1,128.21328871632127,223.41336771367742,364.71039889038866,281.8165159643371,318.95560583021194,308.32844490864585,268.2633521986659,300.8669719322787,885.5098389982102,2339.5117540687143,317.4882952354725,395.53256377962515,15,7,3,0,9,250,22.400000000000002
2020-09-06 00:00:00,3200,2614,319,267,26,19.285714285714285,21,1,4,17,1,14,1,126.39466050757913,218.9980837667668,359.13757445912637,278.65713798267416,313.0215480473243,305.46692801854243,266.58145030400345,300.8669719322787,885.5098389982102,2339.5117540687143,313.52244560727087,391.9935882089653,9,4,4,0,4,236,22.88135593220339
2020-09-05 00:00:00,3179,2596,316,267,17,17.857142857142858,23,0,11,12,2,13,1,125.48534640320806,217.23197018800255,354.8031554570335,276.1296355973438,312.27979082446336,303.32079035096484,264.899548409341,300.8669719322787,882.5283243887886,2339.5117540687143,312.4208207105482,388.66278767187373,6,1,11,1,4,235,23.829787234042556
2020-09-04 00:00:00,3156,2578,311,267,23,17.142857142857142,22,0,3,19,3,11,1,125.48534640320806,216.34891339862043,351.70714188411,272.3383820193482,312.27979082446336,303.32079035096484,264.05859746200974,295.5886040036423,867.6207513416807,2328.209764918624,310.2175709171029,385.9565122354868,11,4,3,1,3,240,23.75
2020-09-03 00:00:00,3134,2560,307,267,24,16.714285714285715,20,0,4,16,,8,1,122.75740409009484,214.58279981985618,349.2303310257712,270.44275523035043,309.31276193301954,302.60541112843896,263.2176465146785,288.9906440928467,867.6207513416807,2328.209764918624,307.57367116496846,383.66658686623634,5,5,4,2,4,240,23.333333333333332
2020-09-02 00:00:00,3114,2539,308,267,14,15.571428571428571,35,1,8,27,,10,1,120.9387758813527,213.69974303047405,346.1343174528477,269.81087963401785,305.60397581871473,301.17465268338725,263.2176465146785,287.6710521106876,858.676207513416,2328.209764918624,306.25172128890125,380.75213639628123,16,5,9,2,3,240,22.916666666666664
2020-09-01 00:00:00,3079,2513,299,267,18,15.714285714285714,24,0,1,23,,12,1,118.21083356823948,207.51834550479919,339.9422903070007,267.2833772486875,303.37870415013185,300.45927346086137,262.37669556734727,286.35146012852846,846.7501490757296,2316.9077757685336,302.5061966400442,377.0049857920532,10,4,1,2,7,231,23.376623376623375
2020-08-31 00:00:00,3055,2491,297,267,13,16.428571428571427,19,1,3,16,,12,1,115.48289125512626,203.9861183472707,334.9886685903231,266.6515016523549,300.41167525868804,300.45927346086137,259.0128917780223,286.35146012852846,846.7501490757296,2316.9077757685336,299.64197190856527,374.71506042280276,7,4,4,2,2,233,24.034334763948497
2020-08-30 00:00:00,3036,2479,291,266,16,17.285714285714285,20,0,8,12,1,12,1,114.57357715075518,202.22000476850644,333.131060446569,264.7558748633571,297.4446463672442,299.02851501580966,256.4900389360286,285.03186814636933,846.7501490757296,2316.9077757685336,297.43872211511996,372.84148512068873,5,5,7,0,3,236,23.30508474576271
2020-08-29 00:00:00,3016,2474,276,266,12,16.857142857142858,20,0,3,17,,12,1,112.75494894201304,200.4538911897422,330.6542495882302,262.86024807435933,296.7028891443833,297.59775657075795,254.80813704136614,282.3926841820511,843.7686344663081,2294.303797468353,296.11677223905275,369.7188596171654,8,2,3,4,3,226,23.451327433628318
2020-08-28 00:00:00,2996,2467,263,266,20,17.428571428571427,27,0,7,20,1,12,1,111.84563483764197,197.80472082159582,328.7966414444761,260.96462128536155,292.99410303007846,297.59775657075795,252.2852841993724,279.75350021773284,843.7686344663081,2294.303797468353,293.69319746626286,367.84528431505134,14,2,6,0,5,213,23.943661971830984
2020-08-27 00:00:00,2969,2450,253,266,16,16.714285714285715,14,1,3,11,1,12,2,109.11769252452875,194.27249366406733,324.4622224423832,260.33274568902897,288.5435596929127,294.73623968065453,250.60338230470992,279.75350021773284,843.7686344663081,2294.303797468353,290.38832277609487,365.34718391223265,8,2,4,0,0,202,23.26732673267327
2020-08-26 00:00:00,2955,2440,249,266,15,17.857142857142858,15,1,4,11,,14,2,109.11769252452875,188.97415292777458,321.9854115840444,260.33274568902897,287.06004524719077,294.73623968065453,249.7624313573787,278.4339082355737,843.7686344663081,2294.303797468353,289.06637290002766,363.68178364368686,5,2,4,0,4,213,23.004694835680752
2020-08-25 00:00:00,2940,2431,243,266,23,18.857142857142858,14,0,1,13,4,14,2,109.11769252452875,188.97415292777458,317.6509925819515,259.06899449636376,285.57653080146883,293.3054812356028,248.92148041004745,278.4339082355737,843.7686344663081,2283.0018083182626,287.0834480859269,362.43273344227754,4,3,1,1,5,208,22.115384615384613
2020-08-24 00:00:00,2926,2420,240,266,19,17.714285714285715,19,2,1,18,1,11,1,108.20837842015767,187.20803934901033,317.03178986736685,257.17336770736597,284.0930163557469,291.15934356802524,248.0805294627162,277.1143162534146,843.7686344663081,2283.0018083182626,284.43954833379246,362.0163833751411,6,2,3,1,7,207,20.28985507246377
2020-08-23 00:00:00,2907,2416,225,266,13,16.142857142857142,18,0,1,17,,10,,107.2990643157866,182.79275540209971,313.9357762944434,255.27774091836818,283.35125913288596,290.44396434549935,248.0805294627162,274.47513228909634,843.7686344663081,2271.6998191681723,282.4566235196917,359.9346330394589,4,6,1,1,6,201,18.407960199004975
2020-08-22 00:00:00,2889,2407,216,266,16,18,17,1,0,17,1,10,,106.38975021141552,179.26052824457122,309.6013572923505,254.64586532203558,281.1259874643031,289.72858512297347,248.0805294627162,273.1555403069372,843.7686344663081,2271.6998191681723,280.6940236849354,357.8528827037767,7,4,1,0,5,188,17.5531914893617
2020-08-21 00:00:00,2872,2396,210,266,15,16,21,3,2,19,,9,,105.48043610704444,175.72830108704272,305.8861410048423,254.64586532203558,279.64247301858114,287.5824474553959,247.23957851538498,273.1555403069372,843.7686344663081,2271.6998191681723,278.050123932801,356.81200753593555,10,3,5,1,2,176,16.477272727272727
2020-08-20 00:00:00,2851,2379,206,266,24,14.714285714285714,16,1,0,16,3,9,,104.57112200267336,173.07913071889635,303.40933014650346,250.22273614770742,277.41720134999827,286.15168901034417,246.39862756805374,273.1555403069372,840.7871198568865,2271.6998191681723,276.28752409804474,353.89755706598044,4,5,1,3,3,168,17.261904761904763
2020-08-19 00:00:00,2835,2371,199,265,22,12.857142857142858,23,3,5,18,2,10,1,103.66180789830229,170.42996035074998,300.31331657358,248.32710935870963,275.9336869042763,284.72093056529246,246.39862756805374,273.1555403069372,840.7871198568865,2271.6998191681723,275.4062241806666,351.39945666316174,10,3,8,0,2,162,19.1358024691358
2020-08-18 00:00:00,2812,2358,189,265,15,11.428571428571429,26,1,1,25,,8,1,98.20592327207585,167.7807899826036,299.0749111444106,245.79960697337927,275.1919296814154,281.85941367518905,244.71672567339127,271.8359483247781,840.7871198568865,2271.6998191681723,273.4232993665658,348.48500619320663,10,3,2,2,9,155,20
2020-08-17 00:00:00,2786,2350,171,265,8,10.428571428571429,24,1,5,19,1,11,1,97.29660916770477,162.48244924631086,295.35969485690237,244.5358557807141,273.70841523569345,277.56713834003386,243.0348237787288,271.8359483247781,840.7871198568865,2260.397830018082,269.23712475901965,347.0277809582291,14,3,6,0,1,141,16.312056737588655
2020-08-16 00:00:00,2762,2344,154,264,26,10.571428571428571,3,0,0,3,,12,2,96.3872950633337,158.95022208878237,290.40607314022475,242.6402289917163,273.70841523569345,274.70562144993045,240.51197093673505,271.8359483247781,840.7871198568865,2249.0958408679917,266.59322500688523,344.5296805554104,1,1,0,0,1,129,18.6046511627907
2020-08-15 00:00:00,2759,2320,175,264,2,9.571428571428571,4,0,0,4,1,12,2,96.3872950633337,158.95022208878237,288.54846499647067,242.6402289917163,273.70841523569345,274.70562144993045,240.51197093673505,271.8359483247781,840.7871198568865,2249.0958408679917,266.3729000275407,344.11333048827396,1,2,0,0,1,134,20.149253731343283
2020-08-14 00:00:00,2755,2306,185,264,6,11.285714285714286,11,4,1,10,1,11,2,95.47798095896262,158.95022208878237,287.929262281886,242.0083533953837,273.70841523569345,273.99024222740456,240.51197093673505,271.8359483247781,840.7871198568865,2249.0958408679917,265.93225006885166,343.69698042113754,4,0,5,1,1,149,23.48993288590604
2020-08-13 00:00:00,2744,2288,192,264,11,11.285714285714286,22,0,0,22,,10,2,95.47798095896262,157.18410851001812,286.0716541381319,241.3764777990511,272.2249007899715,271.844104559827,239.67101998940382,271.8359483247781,840.7871198568865,2249.0958408679917,264.61030019278445,342.4479302197282,9,9,0,2,2,149,25.503355704697988
